CodigoArticulo,DescripcionArticulo,TotalVendido,FechaVenta,Sucursal,InventarioMovimiento
364,GEMFIBROZIL TABLETAS 600 MG 14 PZ RAYPID,1.0,2022-01-06,24,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,4.0,2022-01-06,24,4.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-01-06,24,1.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,1.0,2022-01-06,24,1.0
744,VENDITAS ADHESIVAS,4.0,2022-01-06,24,4.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-01-06,24,1.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-01-06,24,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-01-06,24,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,1.0,2022-01-06,24,1.0
794,MULTIAPLICADORES ALGODÓN 100 PZ,2.0,2022-01-06,24,2.0
9001,ACEITE DE HIGADO DE BACALAO PERLAS C30,1.0,2022-01-06,24,1.0
9476,MONAR MIEL  MIEL  VITAMINA C  EUCALIPTO  PROPÓLEO  EXTRACTO DE MENTOL  EXTRACTO DE CEBOLLA  EXTRACTO DE LIMÓN,1.0,2022-01-06,24,1.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,3.0,2022-01-07,24,3.0
201,MONTELUKAST TABLETAS 10 MG 20 PCS INHALST,1.0,2022-01-07,24,1.0
407,JERINGA 10 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-01-07,24,3.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-01-07,24,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,4.0,2022-01-07,24,4.0
513,MICONAZOL TUBO 20 G  2%,4.0,2022-01-07,24,4.0
520,SILDENAFIL TABLETAS 100 MG 04 PCS FIGRAL,1.0,2022-01-07,24,1.0
718,SENÓSIDOS AB TABLETAS 86 MG 20 PZ,1.0,2022-01-07,24,1.0
744,VENDITAS ADHESIVAS,5.0,2022-01-07,24,5.0
803,SILDENAFIL 100 M C10,1.0,2022-01-07,24,1.0
9708,URBA SBT FORTE GARCINIA CAMBOGIA  NOPAL  ALGA ESPIRULINA  HOJA SEN  CITRUS LIMETA  60 TABLETAS DE 500 MG,1.0,2022-01-07,24,1.0
9804,MONAR KIDS,1.0,2022-01-07,24,1.0
S009,AGUA CIEL 600 ML,2.0,2022-01-07,24,2.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,1.0,2022-01-08,24,1.0
174,CLARITROMICINA TABLETAS 500 MG 10 PZ KLARIX,1.0,2022-01-08,24,1.0
224,DEXTROMETORFANO  GUAIFENESINA JARABE INFANTIL 120 ML DEBEQUIN C,1.0,2022-01-08,24,1.0
236,DICLOFENAC AMPOLLETAS 3 ML  75 MG 2 PZ VOLFENAC INYECTABLE,1.0,2022-01-08,24,1.0
407,JERINGA 10 ML NEGRA PLÁSTICO DESECHABLE,4.0,2022-01-08,24,4.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-08,24,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,9.0,2022-01-08,24,9.0
520,SILDENAFIL TABLETAS 100 MG 04 PCS FIGRAL,3.0,2022-01-08,24,3.0
718,SENÓSIDOS AB TABLETAS 86 MG 20 PZ,1.0,2022-01-08,24,1.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,8.0,2022-01-08,24,2.0
9080,QUERYABA G  EXTRACTO DE HOJAS DE ESPINHEIRA SANTA  EXTRACTO DE GUAYABA 60 TABLETAS  545 MG CU ,1.0,2022-01-08,24,1.0
9476,MONAR MIEL  MIEL  VITAMINA C  EUCALIPTO  PROPÓLEO  EXTRACTO DE MENTOL  EXTRACTO DE CEBOLLA  EXTRACTO DE LIMÓN,1.0,2022-01-08,24,1.0
9778,MIEL DE AGAVE,1.0,2022-01-08,24,1.0
S011,AGUA CIEL 1.5 LT ,1.0,2022-01-08,24,1.0
S028,COCACOLA 450 ML NR PET,2.0,2022-01-08,24,2.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,1.0,2022-01-09,24,1.0
224,DEXTROMETORFANO  GUAIFENESINA JARABE INFANTIL 120 ML DEBEQUIN C,3.0,2022-01-09,24,3.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,2.0,2022-01-09,24,2.0
236,DICLOFENAC AMPOLLETAS 3 ML  75 MG 2 PZ VOLFENAC INYECTABLE,1.0,2022-01-09,24,1.0
296,LEVONORGESTREL  ETINILESTRADIOL TABLETAS 015 MG 003 MG 28 PZ,1.0,2022-01-09,24,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,4.0,2022-01-09,24,4.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,21.0,2022-01-09,24,21.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,5.0,2022-01-09,24,5.0
520,SILDENAFIL TABLETAS 100 MG 04 PCS FIGRAL,1.0,2022-01-09,24,1.0
S009,AGUA CIEL 600 ML,1.0,2022-01-09,24,1.0
S011,AGUA CIEL 1.5 LT ,1.0,2022-01-09,24,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-01-09,24,1.0
194,COLCHICINA TABLETAS 1 MG 30 PZ SIXOL,1.0,2022-01-10,24,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-10,24,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-01-10,24,3.0
448,LANSOPRAZOL CAPSULAS 30 MG 14 PZ MAVILAN,1.0,2022-01-10,24,1.0
513,MICONAZOL TUBO 20 G  2%,1.0,2022-01-10,24,1.0
520,SILDENAFIL TABLETAS 100 MG 04 PCS FIGRAL,1.0,2022-01-10,24,1.0
718,SENÓSIDOS AB TABLETAS 86 MG 20 PZ,1.0,2022-01-10,24,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-01-10,24,1.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-01-10,24,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,2.0,2022-01-10,24,2.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-01-10,24,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,1.0,2022-01-10,24,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,2.0,2022-01-10,24,2.0
9038,COLÁGENO HIDROLIZADO SABOR JAMAICA 1100 KG VITAMINA E  EXTRACTO  HIERRO  OMEGA 369  CALCIO,1.0,2022-01-10,24,1.0
9227,NULIK H  RUSCO  LACTOBACILOS  VITAMINA C  BIOFLAVONOIDES TABLETAS 830 MG 90 PZ SUPLEMENTO ALIMENTICIO ,2.0,2022-01-10,24,2.0
9476,MONAR MIEL  MIEL  VITAMINA C  EUCALIPTO  PROPÓLEO  EXTRACTO DE MENTOL  EXTRACTO DE CEBOLLA  EXTRACTO DE LIMÓN,1.0,2022-01-10,24,1.0
9485,MONARLINE TABLETAS LCARNITINA  ALCACHOFA,2.0,2022-01-10,24,2.0
9778,MIEL DE AGAVE,1.0,2022-01-10,24,1.0
9786,URBADOL  GEL 80 GR,1.0,2022-01-10,24,1.0
S010,AGUA CIEL 1.0 LT,1.0,2022-01-10,24,1.0
S011,AGUA CIEL 1.5 LT ,2.0,2022-01-10,24,2.0
S028,COCACOLA 450 ML NR PET,1.0,2022-01-10,24,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,1.0,2022-01-11,24,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,2.0,2022-01-11,24,2.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,4.0,2022-01-11,24,4.0
420,ISOCONAZOL CREMA VAGINAL 40G ZOLMIC,1.0,2022-01-11,24,1.0
513,MICONAZOL TUBO 20 G  2%,2.0,2022-01-11,24,2.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-01-11,24,1.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-01-11,24,1.0
9080,QUERYABA G  EXTRACTO DE HOJAS DE ESPINHEIRA SANTA  EXTRACTO DE GUAYABA 60 TABLETAS  545 MG CU ,1.0,2022-01-11,24,1.0
S009,AGUA CIEL 600 ML,2.0,2022-01-11,24,2.0
174,CLARITROMICINA TABLETAS 500 MG 10 PZ KLARIX,1.0,2022-01-12,24,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,1.0,2022-01-12,24,1.0
351,GLIBENCLAMIDA TABLETAS 5 MG 50 PZ REGLUSAN,1.0,2022-01-12,24,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-01-12,24,3.0
486,CLORURO DE BENZALCONIO 40 ML 0133 G MERTODOL BLANCO,1.0,2022-01-12,24,1.0
794,MULTIAPLICADORES ALGODÓN 100 PZ,1.0,2022-01-12,24,1.0
9001,ACEITE DE HIGADO DE BACALAO PERLAS C30,1.0,2022-01-12,24,1.0
9476,MONAR MIEL  MIEL  VITAMINA C  EUCALIPTO  PROPÓLEO  EXTRACTO DE MENTOL  EXTRACTO DE CEBOLLA  EXTRACTO DE LIMÓN,1.0,2022-01-12,24,1.0
9735,PIÑALIM 30 SOBRES TÉ VERDE  TE ROJO  LINAZA  PIÑA,1.0,2022-01-12,24,1.0
9778,MIEL DE AGAVE,2.0,2022-01-12,24,2.0
S028,COCACOLA 450 ML NR PET,3.0,2022-01-12,24,3.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,2.0,2022-01-13,24,2.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,2.0,2022-01-13,24,2.0
351,GLIBENCLAMIDA TABLETAS 5 MG 50 PZ REGLUSAN,1.0,2022-01-13,24,1.0
395,IVERMECTINA TABLETAS 6 MG 2 PZ IVEXTERM,1.0,2022-01-13,24,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-01-13,24,3.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,2.0,2022-01-13,24,2.0
684,TEOFILINA TABLETAS 100 MG 20 PZ PHARMAFIL LP,1.0,2022-01-13,24,1.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-01-13,24,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-01-13,24,1.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-01-13,24,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,1.0,2022-01-13,24,1.0
9211,CHOLESTEROL  OMEGA 3  VITAMINA C  VITAMINA E 60 CAPSULAS,1.0,2022-01-13,24,1.0
S009,AGUA CIEL 600 ML,1.0,2022-01-13,24,1.0
S010,AGUA CIEL 1.0 LT,1.0,2022-01-13,24,1.0
S028,COCACOLA 450 ML NR PET,6.0,2022-01-13,24,6.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,1.0,2022-01-14,24,1.0
395,IVERMECTINA TABLETAS 6 MG 2 PZ IVEXTERM,1.0,2022-01-14,24,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-14,24,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,4.0,2022-01-14,24,4.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,12.0,2022-01-14,24,12.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-01-14,24,1.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,1.0,2022-01-14,24,1.0
881,SITOGRIX JARABE 120 ML,2.0,2022-01-14,24,2.0
9025,CKIDS  VITAMINA C  PÉTALOS DE ROSA  EQUINÁCEA 30 TABLETAS MASTICABLES 800 MG CU ,1.0,2022-01-14,24,1.0
S009,AGUA CIEL 600 ML,2.0,2022-01-14,24,2.0
S028,COCACOLA 450 ML NR PET,14.0,2022-01-14,24,14.0
224,DEXTROMETORFANO  GUAIFENESINA JARABE INFANTIL 120 ML DEBEQUIN C,2.0,2022-01-15,24,2.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,10.0,2022-01-15,24,10.0
364,GEMFIBROZIL TABLETAS 600 MG 14 PZ RAYPID,2.0,2022-01-15,24,2.0
385,IBUPROFENO TABLETAS 600 MG 45 PCS ADOPREN,2.0,2022-01-15,24,2.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-01-15,24,3.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,1.0,2022-01-15,24,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,17.0,2022-01-15,24,17.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,4.0,2022-01-15,24,4.0
772,ELECTROLITOS ORALES SABOR COCO,8.0,2022-01-15,24,2.0
9476,MONAR MIEL  MIEL  VITAMINA C  EUCALIPTO  PROPÓLEO  EXTRACTO DE MENTOL  EXTRACTO DE CEBOLLA  EXTRACTO DE LIMÓN,2.0,2022-01-15,24,2.0
9778,MIEL DE AGAVE,1.0,2022-01-15,24,1.0
S009,AGUA CIEL 600 ML,1.0,2022-01-15,24,1.0
S010,AGUA CIEL 1.0 LT,1.0,2022-01-15,24,1.0
S028,COCACOLA 450 ML NR PET,6.0,2022-01-15,24,6.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,1.0,2022-01-16,24,1.0
224,DEXTROMETORFANO  GUAIFENESINA JARABE INFANTIL 120 ML DEBEQUIN C,3.0,2022-01-16,24,3.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,1.0,2022-01-16,24,1.0
395,IVERMECTINA TABLETAS 6 MG 2 PZ IVEXTERM,1.0,2022-01-16,24,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,18.0,2022-01-16,24,12.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-01-16,24,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,10.0,2022-01-16,24,10.0
508,DIYODOHIDROXIQUINOLEÍNA  METRONIDAZOL CAPSULAS 200 MG 30 PZ FLAGOSIL 400,1.0,2022-01-16,24,1.0
691,ELECTROLITOS ORALES SABOR DURAZNO 500 ML SOLURAL,1.0,2022-01-16,24,1.0
705,ELECTROLITOS ORALES SABOR FRESA 500 ML SOLURAL,1.0,2022-01-16,24,1.0
744,VENDITAS ADHESIVAS,5.0,2022-01-16,24,5.0
9079,GLUCOSAMINA  CONDOITRINA  ÁCIDO ASCÓRBICO COMPRIMIDOS 30 PZ FLEXTRIN,1.0,2022-01-16,24,1.0
9181,DIET VITAL SABOR CHOCOLATE 500 G  0% AZUCAR ,1.0,2022-01-16,24,1.0
9476,MONAR MIEL  MIEL  VITAMINA C  EUCALIPTO  PROPÓLEO  EXTRACTO DE MENTOL  EXTRACTO DE CEBOLLA  EXTRACTO DE LIMÓN,1.0,2022-01-16,24,1.0
9715,DERMASUN 50  BLOQUEADOR SOLAR FRASCO CON 15 ML,1.0,2022-01-16,24,1.0
9800,URBA LXT,1.0,2022-01-16,24,1.0
S009,AGUA CIEL 600 ML,1.0,2022-01-16,24,1.0
S028,COCACOLA 450 ML NR PET,6.0,2022-01-16,24,6.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,1.0,2022-01-17,24,1.0
224,DEXTROMETORFANO  GUAIFENESINA JARABE INFANTIL 120 ML DEBEQUIN C,4.0,2022-01-17,24,4.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,8.0,2022-01-17,24,8.0
296,LEVONORGESTREL  ETINILESTRADIOL TABLETAS 015 MG 003 MG 28 PZ,1.0,2022-01-17,24,1.0
351,GLIBENCLAMIDA TABLETAS 5 MG 50 PZ REGLUSAN,1.0,2022-01-17,24,1.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,8.0,2022-01-17,24,8.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,11.0,2022-01-17,24,11.0
520,SILDENAFIL TABLETAS 100 MG 04 PCS FIGRAL,1.0,2022-01-17,24,1.0
684,TEOFILINA TABLETAS 100 MG 20 PZ PHARMAFIL LP,1.0,2022-01-17,24,1.0
708,ELECTROLITOS ORALES SABOR COCO 500 ML SOLURAL,1.0,2022-01-17,24,1.0
772,ELECTROLITOS ORALES SABOR COCO,10.0,2022-01-17,24,4.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-01-17,24,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,2.0,2022-01-17,24,2.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,1.0,2022-01-17,24,1.0
879,REGRIPAX CAPSULAS C60,1.0,2022-01-17,24,1.0
9014,DANIC  ÁCIDO ASCÓRBICO  VITAMINA C  90 TABLETAS MASTICABLES  SABOR CEREZA,1.0,2022-01-17,24,1.0
9078,COLÁGENO HIDROLIZADO NARANJA  VITAMINA E  EXTRACTO  OMEGA 369  HIERRO  CALCIO 1100 KG,1.0,2022-01-17,24,1.0
9488,HORNYSEX,2.0,2022-01-17,24,2.0
S009,AGUA CIEL 600 ML,3.0,2022-01-17,24,3.0
S028,COCACOLA 450 ML NR PET,2.0,2022-01-17,24,2.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,1.0,2022-01-18,24,1.0
174,CLARITROMICINA TABLETAS 500 MG 10 PZ KLARIX,1.0,2022-01-18,24,1.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,1.0,2022-01-18,24,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-18,24,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-01-18,24,1.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,1.0,2022-01-18,24,1.0
9227,NULIK H  RUSCO  LACTOBACILOS  VITAMINA C  BIOFLAVONOIDES TABLETAS 830 MG 90 PZ SUPLEMENTO ALIMENTICIO ,1.0,2022-01-18,24,1.0
9476,MONAR MIEL  MIEL  VITAMINA C  EUCALIPTO  PROPÓLEO  EXTRACTO DE MENTOL  EXTRACTO DE CEBOLLA  EXTRACTO DE LIMÓN,1.0,2022-01-18,24,1.0
S009,AGUA CIEL 600 ML,1.0,2022-01-18,24,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,1.0,2022-01-19,24,1.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,1.0,2022-01-19,24,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,4.0,2022-01-19,24,4.0
448,LANSOPRAZOL CAPSULAS 30 MG 14 PZ MAVILAN,1.0,2022-01-19,24,1.0
731,VENDA ELÁSTICA 10 CM X 5 M,1.0,2022-01-19,24,1.0
744,VENDITAS ADHESIVAS,2.0,2022-01-19,24,2.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-01-19,24,1.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,1.0,2022-01-19,24,1.0
9079,GLUCOSAMINA  CONDOITRINA  ÁCIDO ASCÓRBICO COMPRIMIDOS 30 PZ FLEXTRIN,1.0,2022-01-19,24,1.0
9293,ENERSOY VN  PROTEÍNAS  VITAMINAS  MINERALES  AMINOÁCIDOS SABOR VAINILLA  500 G  POLVO PARA MALTEADA ,1.0,2022-01-19,24,1.0
9486,MONAR VISION  LUTEÍNA  AMARANTO  EUFRASIA 60 TABLETAS 850 MG ,1.0,2022-01-19,24,1.0
S009,AGUA CIEL 600 ML,2.0,2022-01-19,24,2.0
S028,COCACOLA 450 ML NR PET,1.0,2022-01-19,24,1.0
