CodigoArticulo,DescripcionArticulo,TotalVendido,FechaVenta,Sucursal,InventarioMovimiento
9275,GERIASURE CH  VITAMINAS  MINERALES  ÁCIDO FÓLICO  PROTEÍNAS 400 G SABOR CHOCOLATE ,1.0,2022-01-22,16,1.0
253,DIMENHIDRINATO AMPOLLETAS SOLUCION INYECTABLE 50 MG 1 ML 3 PZ VOMISIN,1.0,2022-01-23,16,1.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,1.0,2022-01-23,16,1.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,1.0,2022-01-23,16,1.0
9023,ARICOF  EXTRACTO DE HEDERA HELIX  JUGO DE ARÁNDANO  EXTRACTO DE BUGAMBILIA  MIEL JARABE 120 ML ,1.0,2022-01-23,16,1.0
9162,CHICLES FLAVONO  GOMA BASE  TÉ VERDE 5 ,1.0,2022-01-23,16,1.0
229,DEXAMETASONA  NEOMICINA GOTAS OFTÁLMICAS CON 5ML 1035MG GOTADEX,1.0,2022-01-24,16,1.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-24,16,1.0
698,TRIMETOPRIMA  SULFAMETOXAZOL TABLETAS 160 MG  800 MG 14 PCS BACTIVER,2.0,2022-01-24,16,2.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-01-24,16,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-01-24,16,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-01-24,16,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-01-24,16,1.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,8.0,2022-01-24,16,2.0
9779,VITAMINA C 100 MGC20,2.0,2022-01-24,16,2.0
9792,SUPRA INMUNOX C72 CAPSULAS,1.0,2022-01-24,16,1.0
192,CLOTRIMAZOL CREMA VAGINAL EURODERM,1.0,2022-01-25,16,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-25,16,1.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,2.0,2022-01-25,16,2.0
74,ATENOLOL TABLETAS 050 MG 28 PZ BIOFILEN,1.0,2022-01-26,16,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-01-26,16,1.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-01-26,16,1.0
9704,URBA PRO  ZARZAPARRILLA  ORTIGA  ABEDUL  SAUCO  LICOPENO  7 AZAHARES 60 TABLETAS DE 500 MG ,1.0,2022-01-26,16,1.0
9726,ALIDIA  EXTRACTO DE SEMILLA DE UVA  VITAMINA E TABLETAS 535 MG 45 PZ ,1.0,2022-01-26,16,1.0
278,DEXTROMETORFANO  GUAIFENESINA INFANTIL FRASCO 120ML 0100G2000G100ML EPICOL,1.0,2022-01-27,16,1.0
880,ROSAVIT C,1.0,2022-01-27,16,1.0
9779,VITAMINA C 100 MGC20,1.0,2022-01-27,16,1.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,1.0,2022-01-28,16,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-01-28,16,1.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-01-28,16,1.0
9779,VITAMINA C 100 MGC20,1.0,2022-01-28,16,1.0
9798,UBA BIO VITAMINA C Y PROPOLEO,1.0,2022-01-28,16,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-01-29,16,3.0
64,AMPICILINA TABLETAS 10 G PENTIVER,1.0,2022-01-29,16,1.0
692,TRAMADOL AMPOYETA SOLUCIÓN INYECTABLE DE 2 ML 5 PCS DALEREST,1.0,2022-01-29,16,1.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-01-29,16,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-01-29,16,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,8.0,2022-01-29,16,2.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-01-29,16,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-01-29,16,1.0
192,CLOTRIMAZOL CREMA VAGINAL EURODERM,1.0,2022-01-30,16,1.0
193,"CLOTRIMAZOL PRESENTACIÓN DUAL, CREMA VAGINAL",1.0,2022-01-30,16,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-30,16,1.0
698,TRIMETOPRIMA  SULFAMETOXAZOL TABLETAS 160 MG  800 MG 14 PCS BACTIVER,1.0,2022-01-30,16,1.0
770,ELECTROLITOS ORALES SABOR FRESA,2.0,2022-01-30,16,2.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-01-30,16,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,2.0,2022-01-30,16,2.0
775,ELECTROLITOS ORALES SABOR UVA,8.0,2022-01-30,16,2.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-01-30,16,1.0
782,ACEITE PARA BEBÉ 60ML,1.0,2022-01-30,16,1.0
9531,MAXI B GS  COMPLEJO B  GINSENG  MULTIVITAMÍNICO  VITAMINAS CÁPSULAS 570 MG 30 PZ ,1.0,2022-01-30,16,1.0
192,CLOTRIMAZOL CREMA VAGINAL EURODERM,1.0,2022-01-31,16,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,4.0,2022-01-31,16,4.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-31,16,1.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,1.0,2022-01-31,16,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,8.0,2022-01-31,16,2.0
9091,DIET VITAL SABOR NUEZ 500 G ,1.0,2022-01-31,16,1.0
9142,LACTIV KIDS   PROTEÍNA DE SOYA  PROBIÓTICOS 6 SOBRES DE 5 G CU  SUPLEMENTO ALIMENTICIO,1.0,2022-01-31,16,1.0
358,GUANTE BLANCO MEDIANO,28.0,2022-02-01,16,28.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-02-01,16,3.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-02-01,16,1.0
734,VENDA ELÁSTICA 15 CM X 5 M,2.0,2022-02-01,16,2.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-02-01,16,1.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-02-01,16,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-02-01,16,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-02-01,16,1.0
9184,SEDANPLUS  7 AZAHARES  TILA  TUMBAVAQUERO  PASIFLORA  VALERIANA  VITAMINAS  MINERALES SOLUCIÓN 240 ML  SUPLEMENTO ALIMENTICIO,1.0,2022-02-01,16,1.0
192,CLOTRIMAZOL CREMA VAGINAL EURODERM,1.0,2022-02-02,16,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-02-02,16,3.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-02-02,16,1.0
734,VENDA ELÁSTICA 15 CM X 5 M,3.0,2022-02-02,16,3.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-02-02,16,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,8.0,2022-02-02,16,2.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,1.0,2022-02-02,16,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-03,16,1.0
677,ELECTROLITOS ORALES PEDIÁTRICO SABOR UVA 300 ML SOLURAL,1.0,2022-02-03,16,1.0
358,GUANTE BLANCO MEDIANO,3.0,2022-02-04,16,3.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-02-04,16,3.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-02-04,16,1.0
698,TRIMETOPRIMA  SULFAMETOXAZOL TABLETAS 160 MG  800 MG 14 PCS BACTIVER,1.0,2022-02-04,16,1.0
95,BENCILPENICILINA 1200 000 U SUSPENSIÓN INYECTABLE BENCELIN,1.0,2022-02-04,16,1.0
9731,TAFLAVIX  VALERIANA  PASIFLORA 40 TABLETAS ,1.0,2022-02-04,16,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,2.0,2022-02-05,16,2.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,2.0,2022-02-05,16,2.0
705,ELECTROLITOS ORALES SABOR FRESA 500 ML SOLURAL,1.0,2022-02-05,16,1.0
731,VENDA ELÁSTICA 10 CM X 5 M,4.0,2022-02-05,16,4.0
192,CLOTRIMAZOL CREMA VAGINAL EURODERM,3.0,2022-02-06,16,3.0
193,"CLOTRIMAZOL PRESENTACIÓN DUAL, CREMA VAGINAL",1.0,2022-02-06,16,1.0
358,GUANTE BLANCO MEDIANO,4.0,2022-02-06,16,4.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,2.0,2022-02-06,16,2.0
782,ACEITE PARA BEBÉ 60ML,1.0,2022-02-06,16,1.0
9016,ACTI KROLL  ÁCIDO GLUTÁMICO  TIAMINA 100 TABLETAS DE 807 MG  SUPLEMENTO ALIMENTICIO,1.0,2022-02-06,16,1.0
9084,NEURO RELAX X15  VALERIANA  PASIFLORA  HIERBA DE SAN JUAN TABLETAS 60 PZ ,2.0,2022-02-06,16,2.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-02-07,16,1.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,1.0,2022-02-07,16,1.0
708,ELECTROLITOS ORALES SABOR COCO 500 ML SOLURAL,1.0,2022-02-07,16,1.0
9019,ACTI KROLL  INFANTIL JALEA REAL  ÁCIDO GLUTÁMICO  VITAMINAS JARABE 250 ML ,1.0,2022-02-07,16,1.0
9062,VITREX D VITAMINAS  MINERALES  ANTIOXIDANTES 30 CÁPSULAS  1145 G,1.0,2022-02-07,16,1.0
9499,COLAGENO ARANDANO 12 KG,1.0,2022-02-07,16,1.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,2.0,2022-02-08,16,2.0
692,TRAMADOL AMPOYETA SOLUCIÓN INYECTABLE DE 2 ML 5 PCS DALEREST,1.0,2022-02-08,16,1.0
707,ELECTROLITOS ORALES SABOR NARANJAMANDARINA 500 ML SOLURAL,1.0,2022-02-08,16,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-02-08,16,1.0
707,ELECTROLITOS ORALES SABOR NARANJAMANDARINA 500 ML SOLURAL,1.0,2022-02-09,16,1.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-02-09,16,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-02-09,16,1.0
9505,MACA  CAPSULAS MULTIVITAMÍNICO,1.0,2022-02-09,16,1.0
9786,URBADOL  GEL 80 GR,3.0,2022-02-09,16,3.0
229,DEXAMETASONA  NEOMICINA GOTAS OFTÁLMICAS CON 5ML 1035MG GOTADEX,1.0,2022-02-10,16,1.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,2.0,2022-02-10,16,2.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-02-10,16,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-02-10,16,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-02-10,16,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-02-10,16,1.0
229,DEXAMETASONA  NEOMICINA GOTAS OFTÁLMICAS CON 5ML 1035MG GOTADEX,1.0,2022-02-11,16,1.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-02-11,16,1.0
662,ROSUVASTATINA TABLETAS 10 MG 30 PZ,1.0,2022-02-11,16,1.0
770,ELECTROLITOS ORALES SABOR FRESA,8.0,2022-02-11,16,2.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-02-11,16,1.0
9089,FIBRA HIPERLINA FRUT  DIENTE DE LEÓN  FENOGRECO  NOPAL  MALVA  SALVADO DE TRIGO  TORONJA  LINAZA  CHÍA  OMEGA 369 500G,1.0,2022-02-11,16,1.0
079,ACECLOFENAC CREMA,1.0,2022-02-12,16,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-12,16,1.0
566,SILDENAFIL 100 MG TABLETAS BLISTER C1 EDEGRA,2.0,2022-02-12,16,2.0
9019,ACTI KROLL  INFANTIL JALEA REAL  ÁCIDO GLUTÁMICO  VITAMINAS JARABE 250 ML ,1.0,2022-02-12,16,1.0
545,NAPROXENO SÓDICO TABLETAS 275 MG 20 PCS BIXEN,1.0,2022-02-13,16,1.0
