CodigoArticulo,DescripcionArticulo,TotalVendido,FechaVenta,Sucursal,InventarioMovimiento
876,MERTODOL TINTURA 40 ML,1.0,2022-01-17,4,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-01-17,4,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-01-17,4,1.0
S029,FANTA NARANJA 500ML,1.0,2022-01-17,4,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-01-18,4,1.0
S029,FANTA NARANJA 500ML,1.0,2022-01-18,4,1.0
S029,FANTA NARANJA 500ML,1.0,2022-01-19,4,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-20,4,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-01-20,4,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,1.0,2022-01-21,4,1.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-01-21,4,1.0
235,DICLOFENACO 50MG C20 TABLETA,1.0,2022-01-22,4,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,10.0,2022-01-22,4,10.0
73,ATENOLOL TABLETAS 100 MG 28 PZ BIOFILEN,1.0,2022-01-22,4,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,8.0,2022-01-22,4,2.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-01-23,4,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-01-23,4,1.0
170,CIPROFLOXACINA SOLUCION OFTALMICA 5 ML KENZOFLEX,1.0,2022-01-24,4,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,6.0,2022-01-24,4,6.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,6.0,2022-01-24,4,6.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-01-24,4,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-01-25,4,3.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-01-25,4,1.0
S014,COCACOLA 355 ML NRP,2.0,2022-01-25,4,2.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,5.0,2022-01-26,4,5.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,2.0,2022-01-26,4,2.0
S014,COCACOLA 355 ML NRP,1.0,2022-01-26,4,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-27,4,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,5.0,2022-01-27,4,5.0
S014,COCACOLA 355 ML NRP,2.0,2022-01-27,4,2.0
235,DICLOFENACO 50MG C20 TABLETA,1.0,2022-01-28,4,1.0
452,LINCOMICINA AMPOLLETA 300 MG,2.0,2022-01-28,4,2.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,2.0,2022-01-28,4,2.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,2.0,2022-01-30,4,2.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-01-30,4,1.0
S014,COCACOLA 355 ML NRP,2.0,2022-01-30,4,2.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,10.0,2022-01-31,4,10.0
9500,COLAGENO GUANABANA 12 KG,1.0,2022-01-31,4,1.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-01-31,4,1.0
235,DICLOFENACO 50MG C20 TABLETA,1.0,2022-02-01,4,1.0
S014,COCACOLA 355 ML NRP,7.0,2022-02-01,4,7.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-02-01,4,1.0
235,DICLOFENACO 50MG C20 TABLETA,1.0,2022-02-02,4,1.0
240,CARISIPRODOL  DICLOFENAC TABLETAS 200 MG  50 MG 20 PZ DUOFLEX,1.0,2022-02-02,4,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,5.0,2022-02-02,4,5.0
9515,MULTIVITAMÍNICO CAPSULAS CURCUMA,2.0,2022-02-02,4,2.0
S014,COCACOLA 355 ML NRP,2.0,2022-02-02,4,2.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-02-03,4,1.0
S014,COCACOLA 355 ML NRP,3.0,2022-02-03,4,3.0
S029,FANTA NARANJA 500ML,1.0,2022-02-03,4,1.0
S036,SPRITE 500 ML NR,1.0,2022-02-03,4,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,1.0,2022-02-04,4,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-02-04,4,1.0
S014,COCACOLA 355 ML NRP,4.0,2022-02-04,4,4.0
S029,FANTA NARANJA 500ML,2.0,2022-02-04,4,2.0
S036,SPRITE 500 ML NR,1.0,2022-02-04,4,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,1.0,2022-02-05,4,1.0
S014,COCACOLA 355 ML NRP,3.0,2022-02-05,4,3.0
S029,FANTA NARANJA 500ML,2.0,2022-02-05,4,2.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,2.0,2022-02-06,4,2.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-02-06,4,1.0
S029,FANTA NARANJA 500ML,1.0,2022-02-06,4,1.0
537,NAPROXENO TABLETAS 250 MG 30 PCS NOVAXEN,1.0,2022-02-07,4,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-08,4,1.0
S014,COCACOLA 355 ML NRP,2.0,2022-02-08,4,2.0
170,CIPROFLOXACINA SOLUCION OFTALMICA 5 ML KENZOFLEX,1.0,2022-02-09,4,1.0
407,JERINGA 10 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-02-09,4,3.0
880,ROSAVIT C,1.0,2022-02-09,4,1.0
9798,UBA BIO VITAMINA C Y PROPOLEO,1.0,2022-02-09,4,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-02-10,4,1.0
S036,SPRITE 500 ML NR,1.0,2022-02-10,4,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,2.0,2022-02-11,4,2.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-11,4,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-12,4,1.0
S014,COCACOLA 355 ML NRP,4.0,2022-02-12,4,4.0
S036,SPRITE 500 ML NR,2.0,2022-02-12,4,2.0
235,DICLOFENACO 50MG C20 TABLETA,1.0,2022-02-14,4,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-14,4,1.0
566,SILDENAFIL 100 MG TABLETAS BLISTER C1 EDEGRA,1.0,2022-02-14,4,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-02-14,4,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-15,4,1.0
537,NAPROXENO TABLETAS 250 MG 30 PCS NOVAXEN,1.0,2022-02-15,4,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,1.0,2022-02-16,4,1.0
S014,COCACOLA 355 ML NRP,3.0,2022-02-16,4,3.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-02-16,4,1.0
S036,SPRITE 500 ML NR,1.0,2022-02-16,4,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,2.0,2022-02-17,4,2.0
755,VENDA ENYESADA 5 CM,1.0,2022-02-17,4,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-02-17,4,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-02-18,4,3.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,9.0,2022-02-18,4,9.0
S029,FANTA NARANJA 500ML,1.0,2022-02-18,4,1.0
S014,COCACOLA 355 ML NRP,2.0,2022-02-19,4,2.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-02-19,4,1.0
9162,CHICLES FLAVONO  GOMA BASE  TÉ VERDE 5 ,2.0,2022-02-20,4,2.0
B006,PAÑAL BEBE 713 KG 20 PZA,1.0,2022-02-20,4,1.0
S036,SPRITE 500 ML NR,1.0,2022-02-20,4,1.0
527,LINCOMICINA 500MG CAPSULAS C16,1.0,2022-02-21,4,1.0
B005,PAÑAL BEBE 1017 KG 20 PZA,1.0,2022-02-21,4,1.0
S029,FANTA NARANJA 500ML,1.0,2022-02-21,4,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-22,4,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,2.0,2022-02-22,4,2.0
S014,COCACOLA 355 ML NRP,1.0,2022-02-22,4,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-02-22,4,1.0
S014,COCACOLA 355 ML NRP,2.0,2022-02-23,4,2.0
778,ELECTROLITOS ORALES SABOR PIÑA,9.0,2022-02-25,4,3.0
834,COLLARIN GRANDE COLLARIN BLANCO,1.0,2022-02-25,4,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-02-25,4,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,2.0,2022-02-25,4,2.0
9162,CHICLES FLAVONO  GOMA BASE  TÉ VERDE 5 ,1.0,2022-02-26,4,1.0
S014,COCACOLA 355 ML NRP,4.0,2022-02-26,4,4.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-02-26,4,1.0
S029,FANTA NARANJA 500ML,1.0,2022-02-26,4,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-02-27,4,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-28,4,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,3.0,2022-02-28,4,3.0
S029,FANTA NARANJA 500ML,2.0,2022-02-28,4,2.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,5.0,2022-03-01,4,5.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-03-02,4,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,2.0,2022-03-02,4,2.0
566,SILDENAFIL 100 MG TABLETAS BLISTER C1 EDEGRA,2.0,2022-03-02,4,2.0
9561,QUERYABA  EXTRACTO DE GUAYABA 30 TABLETAS DE 500 MG ,1.0,2022-03-02,4,1.0
S036,SPRITE 500 ML NR,1.0,2022-03-03,4,1.0
S014,COCACOLA 355 ML NRP,2.0,2022-03-04,4,2.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-03-04,4,1.0
S029,FANTA NARANJA 500ML,1.0,2022-03-04,4,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-03-05,4,1.0
S014,COCACOLA 355 ML NRP,2.0,2022-03-05,4,2.0
S036,SPRITE 500 ML NR,3.0,2022-03-05,4,3.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-03-06,4,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-03-06,4,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,2.0,2022-03-07,4,2.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-03-07,4,1.0
780,YODOPOVIDONA 120 ML (ESPUMA) ROYDONAE,1.0,2022-03-07,4,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-03-07,4,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-03-08,4,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,2.0,2022-03-08,4,2.0
S014,COCACOLA 355 ML NRP,3.0,2022-03-08,4,3.0
566,SILDENAFIL 100 MG TABLETAS BLISTER C1 EDEGRA,2.0,2022-03-09,4,2.0
S029,FANTA NARANJA 500ML,1.0,2022-03-09,4,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,10.0,2022-03-10,4,10.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-03-10,4,1.0
9561,QUERYABA  EXTRACTO DE GUAYABA 30 TABLETAS DE 500 MG ,1.0,2022-03-10,4,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-03-11,4,1.0
S014,COCACOLA 355 ML NRP,4.0,2022-03-12,4,4.0
9162,CHICLES FLAVONO  GOMA BASE  TÉ VERDE 5 ,1.0,2022-03-13,4,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-03-13,4,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,5.0,2022-03-14,4,5.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-03-14,4,1.0
S036,SPRITE 500 ML NR,2.0,2022-03-14,4,2.0
537,NAPROXENO TABLETAS 250 MG 30 PCS NOVAXEN,1.0,2022-03-15,4,1.0
9047,TÉ SENSUAL AFRODISÍACO 1 SOBRE  10 G (VIGORIZANTE PARA HUMBRE Y MUJER),1.0,2022-03-15,4,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-03-15,4,1.0
S014,COCACOLA 355 ML NRP,4.0,2022-03-16,4,4.0
S029,FANTA NARANJA 500ML,1.0,2022-03-16,4,1.0
S036,SPRITE 500 ML NR,2.0,2022-03-16,4,2.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,1.0,2022-03-17,4,1.0
9500,COLAGENO GUANABANA 12 KG,1.0,2022-03-17,4,1.0
S029,FANTA NARANJA 500ML,1.0,2022-03-17,4,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-03-18,4,1.0
537,NAPROXENO TABLETAS 250 MG 30 PCS NOVAXEN,1.0,2022-03-19,4,1.0
9162,CHICLES FLAVONO  GOMA BASE  TÉ VERDE 5 ,1.0,2022-03-19,4,1.0
S014,COCACOLA 355 ML NRP,6.0,2022-03-19,4,6.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-03-19,4,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,1.0,2022-03-20,4,1.0
782,ACEITE PARA BEBÉ 60ML,1.0,2022-03-20,4,1.0
537,NAPROXENO TABLETAS 250 MG 30 PCS NOVAXEN,1.0,2022-03-21,4,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-03-21,4,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-03-21,4,1.0
S014,COCACOLA 355 ML NRP,3.0,2022-03-22,4,3.0
156,CEFALEXINA SUSPENSIÓN 250 MG FACELIT,1.0,2022-03-23,4,1.0
235,DICLOFENACO 50MG C20 TABLETA,1.0,2022-03-23,4,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-03-23,4,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,3.0,2022-03-23,4,3.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,6.0,2022-03-24,4,6.0
S014,COCACOLA 355 ML NRP,1.0,2022-03-24,4,1.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-03-25,4,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-03-25,4,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,1.0,2022-03-26,4,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-03-28,4,3.0
96,BENCILPENICILINA 400 000 UI SUSPENSIÓN INYECTABLE PENIPOT,3.0,2022-03-28,4,3.0
S014,COCACOLA 355 ML NRP,1.0,2022-03-28,4,1.0
S014,COCACOLA 355 ML NRP,2.0,2022-03-29,4,2.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-03-29,4,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,1.0,2022-03-30,4,1.0
S014,COCACOLA 355 ML NRP,3.0,2022-03-30,4,3.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-03-31,4,1.0
S014,COCACOLA 355 ML NRP,4.0,2022-03-31,4,4.0
254,GUAIFENESINA  FENILEFRINA  CLORFENAMINA  PARACETAMOL SOLUCIÓN INFANTIL CON 120ML DEQUIN,1.0,2022-04-01,4,1.0
S014,COCACOLA 355 ML NRP,5.0,2022-04-01,4,5.0
S014,COCACOLA 355 ML NRP,1.0,2022-04-02,4,1.0
S014,COCACOLA 355 ML NRP,2.0,2022-04-03,4,2.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,3.0,2022-04-04,4,3.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-04-04,4,1.0
407,JERINGA 10 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-04-05,4,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,3.0,2022-04-05,4,3.0
9017,GLUTA MAX  ÁCIDO GLUTÁMICO  COMPLEJO B  VITAMINA C 60 TABLETAS DE 062 G ,1.0,2022-04-05,4,1.0
776,ELECTROLITOS ORALES SABOR JAMAICA,9.0,2022-04-06,4,3.0
S014,COCACOLA 355 ML NRP,2.0,2022-04-06,4,2.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-04-07,4,1.0
9517,VITAMINAS  MINERALES COMPRIMIDOS 60 PZ MAXIBILOBA,1.0,2022-04-07,4,1.0
S014,COCACOLA 355 ML NRP,2.0,2022-04-07,4,2.0
S014,COCACOLA 355 ML NRP,5.0,2022-04-08,4,5.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-04-08,4,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,2.0,2022-04-10,4,2.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-04-11,4,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-04-12,4,1.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-04-12,4,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-04-12,4,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-04-13,4,3.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-04-13,4,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-04-13,4,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-04-14,4,3.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,2.0,2022-04-14,4,2.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-04-14,4,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-04-14,4,1.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-04-15,4,1.0
639,QUINFAMIDA TABLETAS 100 MG 3 PCS LUMINOVAG,1.0,2022-04-16,4,1.0
782,ACEITE PARA BEBÉ 60ML,1.0,2022-04-16,4,1.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-04-17,4,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,5.0,2022-04-18,4,5.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,2.0,2022-04-18,4,2.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-04-18,4,1.0
S014,COCACOLA 355 ML NRP,7.0,2022-04-18,4,7.0
S029,FANTA NARANJA 500ML,3.0,2022-04-18,4,3.0
S036,SPRITE 500 ML NR,3.0,2022-04-18,4,3.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,5.0,2022-04-19,4,5.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,2.0,2022-04-19,4,2.0
776,ELECTROLITOS ORALES SABOR JAMAICA,2.0,2022-04-19,4,2.0
S014,COCACOLA 355 ML NRP,3.0,2022-04-19,4,3.0
S036,SPRITE 500 ML NR,4.0,2022-04-19,4,4.0
407,JERINGA 10 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-04-20,4,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,9.0,2022-04-20,4,3.0
S014,COCACOLA 355 ML NRP,3.0,2022-04-20,4,3.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-04-20,4,1.0
S036,SPRITE 500 ML NR,1.0,2022-04-20,4,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-04-21,4,1.0
9500,COLAGENO GUANABANA 12 KG,1.0,2022-04-21,4,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-04-21,4,1.0
S029,FANTA NARANJA 500ML,1.0,2022-04-21,4,1.0
S036,SPRITE 500 ML NR,2.0,2022-04-21,4,2.0
S014,COCACOLA 355 ML NRP,5.0,2022-04-22,4,5.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-04-22,4,1.0
S014,COCACOLA 355 ML NRP,6.0,2022-04-23,4,6.0
S036,SPRITE 500 ML NR,1.0,2022-04-23,4,1.0
407,JERINGA 10 ML NEGRA PLÁSTICO DESECHABLE,2.0,2022-04-25,4,2.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,2.0,2022-04-25,4,2.0
S014,COCACOLA 355 ML NRP,1.0,2022-04-25,4,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-04-25,4,1.0
S036,SPRITE 500 ML NR,2.0,2022-04-25,4,2.0
S014,COCACOLA 355 ML NRP,1.0,2022-04-26,4,1.0
S029,FANTA NARANJA 500ML,1.0,2022-04-26,4,1.0
S036,SPRITE 500 ML NR,1.0,2022-04-26,4,1.0
151,CEFALEXINA TABLETAS 1 GR 12 PZ CEFALVER,2.0,2022-04-27,4,2.0
S014,COCACOLA 355 ML NRP,2.0,2022-04-27,4,2.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,3.0,2022-04-28,4,3.0
S014,COCACOLA 355 ML NRP,1.0,2022-04-28,4,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-04-29,4,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-04-29,4,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-04-30,4,3.0
S014,COCACOLA 355 ML NRP,7.0,2022-04-30,4,7.0
776,ELECTROLITOS ORALES SABOR JAMAICA,2.0,2022-05-01,4,2.0
S014,COCACOLA 355 ML NRP,1.0,2022-05-01,4,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-05-02,4,1.0
9515,MULTIVITAMÍNICO CAPSULAS CURCUMA,1.0,2022-05-02,4,1.0
S014,COCACOLA 355 ML NRP,3.0,2022-05-02,4,3.0
S036,SPRITE 500 ML NR,1.0,2022-05-02,4,1.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-05-03,4,1.0
S014,COCACOLA 355 ML NRP,4.0,2022-05-03,4,4.0
S029,FANTA NARANJA 500ML,1.0,2022-05-03,4,1.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-05-04,4,1.0
S014,COCACOLA 355 ML NRP,2.0,2022-05-04,4,2.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-05-04,4,1.0
S029,FANTA NARANJA 500ML,1.0,2022-05-04,4,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,5.0,2022-05-05,4,5.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-05-05,4,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,2.0,2022-05-05,4,2.0
S014,COCACOLA 355 ML NRP,2.0,2022-05-05,4,2.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-05-05,4,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,4.0,2022-05-06,4,4.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-05-06,4,1.0
