CodigoArticulo,DescripcionArticulo,TotalVendido,FechaVenta,Sucursal,InventarioMovimiento
262,DICLOFENAC  COMPLEJO VITAMÍNICO B AMPOLLETAS 1 Y 2ML 3 JERINGAS CON AGUJA ESTÉRIL VITAMINA FORTE,1.0,2022-01-02,22,1.0
268,DIOSMINA  HESPERIDINA TABLETAS 450 MG  50MG 20 PZ FLAUSIVER,1.0,2022-01-02,22,1.0
317,ALCOHOL 250 ML DESNATURALIZADO,1.0,2022-01-02,22,1.0
390,IBUPROFENO TABLETAS 800 MG 10 PCS ADOPREN,6.0,2022-01-02,22,6.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,20.0,2022-01-02,22,20.0
434,KETOROLACO AMPULAS 30 MG  1 ML 3 PZ ZAFIDOL,6.0,2022-01-02,22,6.0
453,LINCOMICINA AMPOLLETA 600 MG 2 ML 6 PZ,1.0,2022-01-02,22,1.0
467,LORATADINA  BETAMETASONA TABLETAS 50 MG  025 MG 10 PZ TAMEX,1.0,2022-01-02,22,1.0
471,LOSARTÁN TABLETAS 50 MG 30 PZ,8.0,2022-01-02,22,8.0
493,METAMIZOL TABLETAS 500 MG 10 PZ PIRINOVAG,2.0,2022-01-02,22,2.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,10.0,2022-01-02,22,10.0
543,NAPROXENO  PARACETAMOL TABLETAS 275 MG  300 MG 10 PZ FLAXENOL,1.0,2022-01-02,22,1.0
546,NAPROXENO SÓDICO TABLETAS 550 MG 12 PCS BIXEN,1.0,2022-01-02,22,1.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,1.0,2022-01-02,22,1.0
586,OMEPRAZOL CAPSULAS 20 MG 120 PZ ALBOZ,5.0,2022-01-02,22,5.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,21.0,2022-01-02,22,21.0
599,PARACETAMOL TABLETAS 750 MG 10 PZ PORTEM,2.0,2022-01-02,22,2.0
616,PREDNISONA TABLETAS 50 MG 20 PCS,1.0,2022-01-02,22,1.0
617,CONDONES PUCC,1.0,2022-01-02,22,1.0
687,FURAZOLIDONA  DIYODOHIDROXIQUINOLEÍNA  CAOLÍN  PECTINA  METILBROMURO DE HOMATROPINA SUSPENSIÓN 120 ML DIALGIN,1.0,2022-01-02,22,1.0
698,TRIMETOPRIMA  SULFAMETOXAZOL TABLETAS 160 MG  800 MG 14 PCS BACTIVER,4.0,2022-01-02,22,4.0
727,VENDA ELÁSTICA 07 CM X 5 M,1.0,2022-01-02,22,1.0
731,VENDA ELÁSTICA 10 CM X 5 M,1.0,2022-01-02,22,1.0
747,KETOROLACO  TRAMADOL CÁPSULAS 10 MG  25 MG 10 PZ MAVIDOL TR,1.0,2022-01-02,22,1.0
748,KETOROLACO  TRAMADOL AMPOLLETAS 1 ML 10 MG  25 MG 3 PZ MAVIDOL TR,1.0,2022-01-02,22,1.0
795,VASELINA BLANCA 60G,2.0,2022-01-02,22,2.0
800,IBUPROFENO DE 600 ML CON 10 TAB,1.0,2022-01-02,22,1.0
872,MLPRIM METOCARBAMOLIBUPROFENO  375MG200 MG,1.0,2022-01-02,22,1.0
877,ALEVARIN CAPSULAS 16660 MG C45,1.0,2022-01-02,22,1.0
9022,RÁBANO YODADO  VITAMINAS  MINERALES 340 ML  SUPLEMENTO ALIMENTICIO LÍQUIDO SABOR CANELA ,1.0,2022-01-02,22,1.0
92,AMANTADINA  CLORFENIRAMINA  PARACETAMOL CAPSULAS 24 PZ ROSEL,5.0,2022-01-02,22,5.0
9285,BACAOVIT ELIXIR  ACEITE DE HÍGADO DE BACALAO  VITAMINAS  MINERALES 340 ML ,1.0,2022-01-02,22,1.0
9337,FIBRA XOTZIL MZ  SALVADO DE TRIGO  PROTEÍNA DE SOYA  FRUCTOSA  SABOR MANZANA AVENA,1.0,2022-01-02,22,1.0
9363,GERAMIN ELIXIR JALEA REAL  VITAMINAS  MINERALES ELIXIR 340 ML ,2.0,2022-01-02,22,2.0
9385,HEMOFLAM  CASTAÑO DE INDIAS  HAMAMELIS  SAUCO GEL 35 GR ,1.0,2022-01-02,22,1.0
9476,MONAR MIEL  MIEL  VITAMINA C  EUCALIPTO  PROPÓLEO  EXTRACTO DE MENTOL  EXTRACTO DE CEBOLLA  EXTRACTO DE LIMÓN,2.0,2022-01-02,22,2.0
9707,URBA TOXES  JARABE DE MAÍZ  MIEL DE ABEJA  MENTOL  EUCALIPTO  PROPÓLEO  EQUINÁCEA  GORDOLOBO  CEBOLLA  AJO  LIMÓN  SAUCO  BENZONATO DE SODIO JARABE 240 ML,1.0,2022-01-02,22,1.0
9778,MIEL DE AGAVE,1.0,2022-01-02,22,1.0
S009,AGUA CIEL 600 ML,2.0,2022-01-02,22,2.0
S010,AGUA CIEL 1.0 LT,1.0,2022-01-02,22,1.0
S013,COCACOLA 235 ML NRV 235 ML NO RETONABLE VIDRIO ,1.0,2022-01-02,22,1.0
S028,COCACOLA 450 ML NR PET,2.0,2022-01-02,22,2.0
S029,FANTA NARANJA 500ML,1.0,2022-01-02,22,1.0
100,BENZONATATO CAPSULAS 100 MG 20 PZ TEXOVEN,5.0,2022-01-03,22,5.0
103,BETAMETASONA  CLOTRIMAZOL  GENTAMICINA CREMA 30 G BARMICIL COMPUESTO,29.0,2022-01-03,22,29.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,1.0,2022-01-03,22,1.0
116,BUTILHIOSCINA TABLETAS 10 MG 10 PZ BRUPACIL,1.0,2022-01-03,22,1.0
149,CEFACLOR SUSPENSIÓN 125 MG CEFLACID,1.0,2022-01-03,22,1.0
162,CEFTRIAXONA SOLUCIÓN INYECTABLE 1 GR TRIXONA IM,5.0,2022-01-03,22,5.0
169,CIPROFLOXACINA TABLETAS 500 MG 12 PZ KENZOFLEX,2.0,2022-01-03,22,2.0
174,CLARITROMICINA TABLETAS 500 MG 10 PZ KLARIX,1.0,2022-01-03,22,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,5.0,2022-01-03,22,5.0
201,MONTELUKAST TABLETAS 10 MG 20 PCS INHALST,1.0,2022-01-03,22,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,6.0,2022-01-03,22,6.0
236,DICLOFENAC AMPOLLETAS 3 ML  75 MG 2 PZ VOLFENAC INYECTABLE,3.0,2022-01-03,22,3.0
249,DIFENIDOL TABLETAS 25 MG 30 PZ SERRATOL,1.0,2022-01-03,22,1.0
255,DEXAMETASONA AMPOLLETAS 8 MG  2 ML 3 PZ METAX,2.0,2022-01-03,22,2.0
260,DIMENHIDRINATO TABLETAS 50 MG 20 PZ VOMISIN,1.0,2022-01-03,22,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,3.0,2022-01-03,22,3.0
262,DICLOFENAC  COMPLEJO VITAMÍNICO B AMPOLLETAS 1 Y 2ML 3 JERINGAS CON AGUJA ESTÉRIL VITAMINA FORTE,5.0,2022-01-03,22,5.0
265,DROPROPIZINA JARABE 300MG100ML BIOXOVER,1.0,2022-01-03,22,1.0
268,DIOSMINA  HESPERIDINA TABLETAS 450 MG  50MG 20 PZ FLAUSIVER,4.0,2022-01-03,22,4.0
282,ESPIRONOLACTONA TABLETAS 25 MG 20 PZ NOLASQUE,1.0,2022-01-03,22,1.0
30,HIDRÓXIDO DE ALUMINIO  MAGNESIO HIDRÓXIDO  DIMETICONA SUSPENSIÓN 360 ML PLUSGEL,1.0,2022-01-03,22,1.0
387,IBUPROFENO TABLETAS 400 MG 10 PCS ZOAFALETH,2.0,2022-01-03,22,2.0
390,IBUPROFENO TABLETAS 800 MG 10 PCS ADOPREN,1.0,2022-01-03,22,1.0
395,IVERMECTINA TABLETAS 6 MG 2 PZ IVEXTERM,1.0,2022-01-03,22,1.0
399,HIDROCLOROTIAZIDA TABLETAS 25 MG 20 PZ,4.0,2022-01-03,22,4.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,13.0,2022-01-03,22,13.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,6.0,2022-01-03,22,6.0
428,KETOCONAZOL SHAMPOO 120 ML  100 ML TINIAZOL,1.0,2022-01-03,22,1.0
434,KETOROLACO AMPULAS 30 MG  1 ML 3 PZ ZAFIDOL,3.0,2022-01-03,22,3.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,2.0,2022-01-03,22,2.0
467,LORATADINA  BETAMETASONA TABLETAS 50 MG  025 MG 10 PZ TAMEX,6.0,2022-01-03,22,6.0
471,LOSARTÁN TABLETAS 50 MG 30 PZ,14.0,2022-01-03,22,14.0
493,METAMIZOL TABLETAS 500 MG 10 PZ PIRINOVAG,16.0,2022-01-03,22,16.0
502,METOCLOPRAMIDA TABLETAS 10 MG 20 PCS,1.0,2022-01-03,22,1.0
515,SILDENAFIL TABLETAS 050 MG 10 PCS MAXIFORT ZIMAX,2.0,2022-01-03,22,2.0
516,MELOXICAM  METOCARBAMOL TABLETAS 15 MG 10 PZ RETOFLAM F,1.0,2022-01-03,22,1.0
535,NAPROXENO  LIDOCAÍNA GEL CON 35G DE  2G10G LUMBOXEN,2.0,2022-01-03,22,2.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,10.0,2022-01-03,22,10.0
543,NAPROXENO  PARACETAMOL TABLETAS 275 MG  300 MG 10 PZ FLAXENOL,2.0,2022-01-03,22,2.0
546,NAPROXENO SÓDICO TABLETAS 550 MG 12 PCS BIXEN,2.0,2022-01-03,22,2.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,4.0,2022-01-03,22,4.0
568,NORFENEFRINA SOLUCIÓN 10 MGML FRINVER,1.0,2022-01-03,22,1.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,4.0,2022-01-03,22,4.0
586,OMEPRAZOL CAPSULAS 20 MG 120 PZ ALBOZ,14.0,2022-01-03,22,14.0
593,PAROXETINA TABLETAS 20 MG 10 PZ ONTRACEL,2.0,2022-01-03,22,2.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,46.0,2022-01-03,22,46.0
599,PARACETAMOL TABLETAS 750 MG 10 PZ PORTEM,1.0,2022-01-03,22,1.0
605,PENTOXIFILINA TABLETAS 400 MG 30 PZ DUPLAT,1.0,2022-01-03,22,1.0
623,PRUEBA DE EMBARAZO INTIMED,1.0,2022-01-03,22,1.0
64,AMPICILINA TABLETAS 10 G PENTIVER,2.0,2022-01-03,22,2.0
680,ELECTROLITOS ORALES SABOR MANZANA 500 ML SOLURAL,1.0,2022-01-03,22,1.0
690,TRAMADOL  PARACETAMOL 20 TABLETAS 377 MG325 MG SANZADOLL DUO,1.0,2022-01-03,22,1.0
727,VENDA ELÁSTICA 07 CM X 5 M,1.0,2022-01-03,22,1.0
731,VENDA ELÁSTICA 10 CM X 5 M,1.0,2022-01-03,22,1.0
742,LEVONORGESTREL TABLETAS 075 MG 2 PZ SILOGIN,2.0,2022-01-03,22,2.0
746,VASO HERMÉTICO PARA MUESTRA 100 ML  30 OZ VASO RECOLECTOR,2.0,2022-01-03,22,2.0
772,ELECTROLITOS ORALES SABOR COCO,4.0,2022-01-03,22,4.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-01-03,22,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,2.0,2022-01-03,22,2.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-01-03,22,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,1.0,2022-01-03,22,1.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,1.0,2022-01-03,22,1.0
800,IBUPROFENO DE 600 ML CON 10 TAB,5.0,2022-01-03,22,5.0
803,SILDENAFIL 100 M C10,1.0,2022-01-03,22,1.0
81,AMOXICILINA  ÁCIDO CLAVULÁNICO 12 HR SUSPENSIÓN JUNIOR 400 MG 5ML VALCLAN,1.0,2022-01-03,22,1.0
82,AMOXICILINA  ACIDO CLAVULANICO 12 HR TABLETAS 875 MG 10 PZ VALCLAN,1.0,2022-01-03,22,1.0
85,AZITROMICINA TABLETAS 500 MG 3 PZ ZERTALIN,3.0,2022-01-03,22,3.0
893,CUBRE BOCA TRICAPA PLISADO TERMOSELLADO,50.0,2022-01-03,22,50.0
9020,FORTA 3 FLEX  ACIDO HIALURONICO  CONDROITINA TABLETAS 500 MG C30 ,2.0,2022-01-03,22,2.0
9023,ARICOF  EXTRACTO DE HEDERA HELIX  JUGO DE ARÁNDANO  EXTRACTO DE BUGAMBILIA  MIEL JARABE 120 ML ,4.0,2022-01-03,22,4.0
9034,PESO PLUMA  BORMELINA  TÉ VERDE  NOPAL CON CEFÉ VERDE  GARCINIA CAMBOGIA 20 CÁPSULAS DE 500 MG ,2.0,2022-01-03,22,2.0
9066,ANIMALÍN GOMITAS  VITAMINA C 74  225 G ,3.0,2022-01-03,22,3.0
9068,ARNIDOL  ÁRNICA  HAMAMELIS TUBO CON CREMA  35 G ,2.0,2022-01-03,22,2.0
9072,GLUTAMAX GOLD  OMEGA 3  TIROSINA  METIONINA  ÁCIDO GLUTÁMICO  COMPLEJO B  VITAMINA C 60 TABLETAS  066 G CU ,1.0,2022-01-03,22,1.0
91,AMBROXOL  LEVODROPROPIZINA SOLUCIÓN 300MG  600MG DIZOLVINFLUX,2.0,2022-01-03,22,2.0
9106,"BIODERM  HAMAMELIS  VITAMINA  A, E  OXIDO DE ZINC TUBO CON 35 G  CREMA PARA BEBE ",2.0,2022-01-03,22,2.0
9111,COLÁGENO HIDROLIZADO  VITAMINA C 60 TABLETAS  700 MG CU,9.0,2022-01-03,22,9.0
9118,BIO RELAX  VALERIANA  PASIFLORA  TILA 30 CÁPSULAS DE 500 MG CU,2.0,2022-01-03,22,2.0
92,AMANTADINA  CLORFENIRAMINA  PARACETAMOL CAPSULAS 24 PZ ROSEL,8.0,2022-01-03,22,8.0
9233,NUTRAESS3 CÁPSULAS 500 MG 30 PZ PASIFLORA  VALERIANA  TORONJIL  TILA,2.0,2022-01-03,22,2.0
9275,GERIASURE CH  VITAMINAS  MINERALES  ÁCIDO FÓLICO  PROTEÍNAS 400 G SABOR CHOCOLATE ,1.0,2022-01-03,22,1.0
9363,GERAMIN ELIXIR JALEA REAL  VITAMINAS  MINERALES ELIXIR 340 ML ,1.0,2022-01-03,22,1.0
9385,HEMOFLAM  CASTAÑO DE INDIAS  HAMAMELIS  SAUCO GEL 35 GR ,1.0,2022-01-03,22,1.0
9476,MONAR MIEL  MIEL  VITAMINA C  EUCALIPTO  PROPÓLEO  EXTRACTO DE MENTOL  EXTRACTO DE CEBOLLA  EXTRACTO DE LIMÓN,9.0,2022-01-03,22,9.0
9487,MONARFIBER SALVADO DE TRIGO  LINAZA POLVO,4.0,2022-01-03,22,4.0
9531,MAXI B GS  COMPLEJO B  GINSENG  MULTIVITAMÍNICO  VITAMINAS CÁPSULAS 570 MG 30 PZ ,15.0,2022-01-03,22,15.0
9705,URBA LEGS  CASTAÑO DE INDIAS  GINKGO BILOBA CREMA ,1.0,2022-01-03,22,1.0
9707,URBA TOXES  JARABE DE MAÍZ  MIEL DE ABEJA  MENTOL  EUCALIPTO  PROPÓLEO  EQUINÁCEA  GORDOLOBO  CEBOLLA  AJO  LIMÓN  SAUCO  BENZONATO DE SODIO JARABE 240 ML,1.0,2022-01-03,22,1.0
9791,SUPRA  ACIDO HIALURONICO AOX FRUTOS ROJOS  11 KG,1.0,2022-01-03,22,1.0
9799,URBA GASTRO,1.0,2022-01-03,22,1.0
9804,MONAR KIDS,1.0,2022-01-03,22,1.0
S010,AGUA CIEL 1.0 LT,2.0,2022-01-03,22,2.0
S028,COCACOLA 450 ML NR PET,4.0,2022-01-03,22,4.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-01-03,22,1.0
100,BENZONATATO CAPSULAS 100 MG 20 PZ TEXOVEN,6.0,2022-01-04,22,6.0
103,BETAMETASONA  CLOTRIMAZOL  GENTAMICINA CREMA 30 G BARMICIL COMPUESTO,24.0,2022-01-04,22,24.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,2.0,2022-01-04,22,2.0
116,BUTILHIOSCINA TABLETAS 10 MG 10 PZ BRUPACIL,1.0,2022-01-04,22,1.0
128,BIFONAZOL UNGÜENTO 20 G MIBIFON,1.0,2022-01-04,22,1.0
169,CIPROFLOXACINA TABLETAS 500 MG 12 PZ KENZOFLEX,3.0,2022-01-04,22,3.0
17,AMBROXOL  DEXTROMETORFANO CAPSULAS 10PZ,1.0,2022-01-04,22,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,6.0,2022-01-04,22,6.0
192,CLOTRIMAZOL CREMA VAGINAL EURODERM,2.0,2022-01-04,22,2.0
232,DEXTROMETORFANO JARABE 200 MG BISOLSEK,1.0,2022-01-04,22,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,4.0,2022-01-04,22,4.0
249,DIFENIDOL TABLETAS 25 MG 30 PZ SERRATOL,1.0,2022-01-04,22,1.0
260,DIMENHIDRINATO TABLETAS 50 MG 20 PZ VOMISIN,1.0,2022-01-04,22,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,3.0,2022-01-04,22,3.0
262,DICLOFENAC  COMPLEJO VITAMÍNICO B AMPOLLETAS 1 Y 2ML 3 JERINGAS CON AGUJA ESTÉRIL VITAMINA FORTE,3.0,2022-01-04,22,3.0
267,CEFIXIMA CÁPSULAS 400 MG 3 PZ BENEVENTOL,8.0,2022-01-04,22,2.0
27,ALGODÓN 25 GR,1.0,2022-01-04,22,1.0
276,DEXKETOPROFENO  TROMETAMOL TABLETAS 25 MG DOXON,1.0,2022-01-04,22,1.0
30,HIDRÓXIDO DE ALUMINIO  MAGNESIO HIDRÓXIDO  DIMETICONA SUSPENSIÓN 360 ML PLUSGEL,1.0,2022-01-04,22,1.0
387,IBUPROFENO TABLETAS 400 MG 10 PCS ZOAFALETH,6.0,2022-01-04,22,6.0
390,IBUPROFENO TABLETAS 800 MG 10 PCS ADOPREN,4.0,2022-01-04,22,4.0
399,HIDROCLOROTIAZIDA TABLETAS 25 MG 20 PZ,1.0,2022-01-04,22,1.0
41,AMBROXOL GOTAS 30 ML (750 MG 100 ML) VIAXOL,1.0,2022-01-04,22,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,12.0,2022-01-04,22,12.0
434,KETOROLACO AMPULAS 30 MG  1 ML 3 PZ ZAFIDOL,3.0,2022-01-04,22,3.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-04,22,1.0
467,LORATADINA  BETAMETASONA TABLETAS 50 MG  025 MG 10 PZ TAMEX,8.0,2022-01-04,22,8.0
471,LOSARTÁN TABLETAS 50 MG 30 PZ,7.0,2022-01-04,22,7.0
493,METAMIZOL TABLETAS 500 MG 10 PZ PIRINOVAG,1.0,2022-01-04,22,1.0
502,METOCLOPRAMIDA TABLETAS 10 MG 20 PCS,2.0,2022-01-04,22,2.0
515,SILDENAFIL TABLETAS 050 MG 10 PCS MAXIFORT ZIMAX,1.0,2022-01-04,22,1.0
522,MAGALDRATO  DIMETICONA GEL 1G 8G  CON 250ML GRALOXEN,1.0,2022-01-04,22,1.0
536,NAFAZOLINA SOLUCIÓN OFTÁLMICA DE 1MG15ML FAZOLIN,1.0,2022-01-04,22,1.0
543,NAPROXENO  PARACETAMOL TABLETAS 275 MG  300 MG 10 PZ FLAXENOL,5.0,2022-01-04,22,5.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,2.0,2022-01-04,22,2.0
586,OMEPRAZOL CAPSULAS 20 MG 120 PZ ALBOZ,3.0,2022-01-04,22,3.0
