CodigoArticulo,DescripcionArticulo,TotalVendido,FechaVenta,Sucursal,InventarioMovimiento
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,1.0,2022-01-13,19,1.0
486,CLORURO DE BENZALCONIO 40 ML 0133 G MERTODOL BLANCO,1.0,2022-01-13,19,1.0
744,VENDITAS ADHESIVAS,10.0,2022-01-13,19,10.0
9066,ANIMALÍN GOMITAS  VITAMINA C 74  225 G ,1.0,2022-01-13,19,1.0
9780,COMPRIMIDOS EFERVESCENTES C10 OXITALC2G,1.0,2022-01-13,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,2.0,2022-01-14,19,2.0
744,VENDITAS ADHESIVAS,10.0,2022-01-14,19,10.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,1.0,2022-01-15,19,1.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-15,19,1.0
744,VENDITAS ADHESIVAS,10.0,2022-01-15,19,10.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,1.0,2022-01-16,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,3.0,2022-01-17,19,3.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,6.0,2022-01-17,19,6.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,4.0,2022-01-17,19,4.0
771,ELECTROLITOS ORALES SABOR MANZANA,9.0,2022-01-17,19,3.0
775,ELECTROLITOS ORALES SABOR UVA,8.0,2022-01-17,19,2.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,3.0,2022-01-18,19,3.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-01-18,19,3.0
827,GEL ANTIBACTERIAL  DE 60 ML,1.0,2022-01-18,19,1.0
9030,VITREX G  LECITINA DE SOYA  VITAMINAS  MINERALES 30 CÁPSULAS DE 145 G CU ,1.0,2022-01-18,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,3.0,2022-01-19,19,3.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,1.0,2022-01-19,19,1.0
827,GEL ANTIBACTERIAL  DE 60 ML,1.0,2022-01-19,19,1.0
20,ACIDO NALIDÍXICO  FENAZOPIRIDINA TABLETAS 500 MG  50 MG 20 PZ NALIXONE,1.0,2022-01-20,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,1.0,2022-01-20,19,1.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,9.0,2022-01-20,19,9.0
657,PREGABALINA CAPSULAS 150 MG 14 PZ,1.0,2022-01-20,19,1.0
9779,VITAMINA C 100 MGC20,1.0,2022-01-20,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,3.0,2022-01-21,19,3.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-01-21,19,3.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-01-21,19,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,2.0,2022-01-21,19,2.0
9780,COMPRIMIDOS EFERVESCENTES C10 OXITALC2G,2.0,2022-01-21,19,2.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,1.0,2022-01-22,19,1.0
407,JERINGA 10 ML NEGRA PLÁSTICO DESECHABLE,2.0,2022-01-22,19,2.0
9779,VITAMINA C 100 MGC20,4.0,2022-01-23,19,4.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,5.0,2022-01-24,19,5.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,7.0,2022-01-24,19,7.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,2.0,2022-01-24,19,2.0
698,TRIMETOPRIMA  SULFAMETOXAZOL TABLETAS 160 MG  800 MG 14 PCS BACTIVER,1.0,2022-01-24,19,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-01-24,19,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-01-24,19,1.0
827,GEL ANTIBACTERIAL  DE 60 ML,1.0,2022-01-24,19,1.0
9162,CHICLES FLAVONO  GOMA BASE  TÉ VERDE 5 ,1.0,2022-01-24,19,1.0
9779,VITAMINA C 100 MGC20,2.0,2022-01-24,19,2.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,3.0,2022-01-25,19,3.0
338,CINTA MICROPORE 5CMX10M,1.0,2022-01-25,19,1.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,6.0,2022-01-25,19,6.0
481,MECLIZINA  PIRIDOXINA AMPOLLETAS 1 ML 25 MG 50 MG 5 PZ VOREMI,1.0,2022-01-25,19,1.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,1.0,2022-01-25,19,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-01-25,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,3.0,2022-01-26,19,3.0
338,CINTA MICROPORE 5CMX10M,1.0,2022-01-26,19,1.0
9023,ARICOF  EXTRACTO DE HEDERA HELIX  JUGO DE ARÁNDANO  EXTRACTO DE BUGAMBILIA  MIEL JARABE 120 ML ,2.0,2022-01-26,19,2.0
116,BUTILHIOSCINA TABLETAS 10 MG 10 PZ BRUPACIL,3.0,2022-01-27,19,3.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,9.0,2022-01-27,19,9.0
454,LINCOMICINA AMPOLLETA 600 MG C1,1.0,2022-01-27,19,1.0
481,MECLIZINA  PIRIDOXINA AMPOLLETAS 1 ML 25 MG 50 MG 5 PZ VOREMI,1.0,2022-01-27,19,1.0
698,TRIMETOPRIMA  SULFAMETOXAZOL TABLETAS 160 MG  800 MG 14 PCS BACTIVER,1.0,2022-01-27,19,1.0
98,"BENCILPENICILINA G BENZATÍNICA 1200,000 U SOLUCION INYECTABLE PENDIBEN COMPUESTO",4.0,2022-01-27,19,4.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,3.0,2022-01-28,19,3.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-28,19,1.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,1.0,2022-01-28,19,1.0
453,LINCOMICINA AMPOLLETA 600 MG 2 ML 6 PZ,1.0,2022-01-29,19,1.0
698,TRIMETOPRIMA  SULFAMETOXAZOL TABLETAS 160 MG  800 MG 14 PCS BACTIVER,4.0,2022-01-29,19,4.0
9786,URBADOL  GEL 80 GR,1.0,2022-01-29,19,1.0
9800,URBA LXT,1.0,2022-01-29,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,1.0,2022-01-30,19,1.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,2.0,2022-01-30,19,2.0
751,TELMISARTÁN TABLETAS 80 MG 28 PZ,1.0,2022-01-30,19,1.0
9779,VITAMINA C 100 MGC20,2.0,2022-01-30,19,2.0
477,MEBENDAZOL TABLETAS 100 MG 6 PZ FANCIADAZOL,3.0,2022-01-31,19,3.0
744,VENDITAS ADHESIVAS,10.0,2022-01-31,19,10.0
9014,DANIC  ÁCIDO ASCÓRBICO  VITAMINA C  90 TABLETAS MASTICABLES  SABOR CEREZA,1.0,2022-01-31,19,1.0
9797,VITAMINA C 120 TABLETAS,1.0,2022-01-31,19,1.0
152,CEFACLOR CÁPSULAS 500 MG 15 PZ CEFLACID,1.0,2022-02-01,19,1.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,2.0,2022-02-01,19,2.0
827,GEL ANTIBACTERIAL  DE 60 ML,1.0,2022-02-01,19,1.0
9182,DIET VITAL SABOR VAINILLA 500 G  0% AZUCAR ,1.0,2022-02-01,19,1.0
116,BUTILHIOSCINA TABLETAS 10 MG 10 PZ BRUPACIL,2.0,2022-02-02,19,2.0
481,MECLIZINA  PIRIDOXINA AMPOLLETAS 1 ML 25 MG 50 MG 5 PZ VOREMI,1.0,2022-02-02,19,1.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,2.0,2022-02-02,19,2.0
744,VENDITAS ADHESIVAS,10.0,2022-02-02,19,10.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-02-02,19,1.0
775,ELECTROLITOS ORALES SABOR UVA,2.0,2022-02-02,19,2.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-02-02,19,1.0
9499,COLAGENO ARANDANO 12 KG,1.0,2022-02-02,19,1.0
160,CEFOTEXIMA 500MG INYECTABLE,2.0,2022-02-03,19,2.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,2.0,2022-02-03,19,2.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-03,19,1.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,2.0,2022-02-03,19,2.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,1.0,2022-02-03,19,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-02-03,19,1.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-02-03,19,1.0
9797,VITAMINA C 120 TABLETAS,1.0,2022-02-03,19,1.0
727,VENDA ELÁSTICA 07 CM X 5 M,1.0,2022-02-04,19,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-02-04,19,1.0
98,"BENCILPENICILINA G BENZATÍNICA 1200,000 U SOLUCION INYECTABLE PENDIBEN COMPUESTO",2.0,2022-02-04,19,2.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,1.0,2022-02-05,19,1.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,1.0,2022-02-05,19,1.0
727,VENDA ELÁSTICA 07 CM X 5 M,2.0,2022-02-05,19,2.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-02-05,19,1.0
9779,VITAMINA C 100 MGC20,1.0,2022-02-05,19,1.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,2.0,2022-02-06,19,2.0
767,AMBROXOL  TEOFILINA SOLUCIÓN 100ML,1.0,2022-02-06,19,1.0
9144,ADELITESE  ÁCIDO ASCÓRBICO 60 TABLETAS MASTICABLES  250 MG,1.0,2022-02-06,19,1.0
9797,VITAMINA C 120 TABLETAS,1.0,2022-02-06,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,2.0,2022-02-07,19,2.0
9062,VITREX D VITAMINAS  MINERALES  ANTIOXIDANTES 30 CÁPSULAS  1145 G,1.0,2022-02-07,19,1.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,2.0,2022-02-08,19,2.0
727,VENDA ELÁSTICA 07 CM X 5 M,1.0,2022-02-08,19,1.0
9025,CKIDS  VITAMINA C  PÉTALOS DE ROSA  EQUINÁCEA 30 TABLETAS MASTICABLES 800 MG CU ,1.0,2022-02-08,19,1.0
9779,VITAMINA C 100 MGC20,1.0,2022-02-08,19,1.0
527,LINCOMICINA 500MG CAPSULAS C16,1.0,2022-02-09,19,1.0
727,VENDA ELÁSTICA 07 CM X 5 M,1.0,2022-02-09,19,1.0
744,VENDITAS ADHESIVAS,10.0,2022-02-09,19,10.0
751,TELMISARTÁN TABLETAS 80 MG 28 PZ,1.0,2022-02-09,19,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-02-09,19,1.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,1.0,2022-02-10,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,1.0,2022-02-11,19,1.0
9038,COLÁGENO HIDROLIZADO SABOR JAMAICA 1100 KG VITAMINA E  EXTRACTO  HIERRO  OMEGA 369  CALCIO,2.0,2022-02-11,19,2.0
9800,URBA LXT,1.0,2022-02-11,19,1.0
827,GEL ANTIBACTERIAL  DE 60 ML,1.0,2022-02-12,19,1.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,1.0,2022-02-13,19,1.0
698,TRIMETOPRIMA  SULFAMETOXAZOL TABLETAS 160 MG  800 MG 14 PCS BACTIVER,2.0,2022-02-13,19,2.0
116,BUTILHIOSCINA TABLETAS 10 MG 10 PZ BRUPACIL,1.0,2022-02-14,19,1.0
20,ACIDO NALIDÍXICO  FENAZOPIRIDINA TABLETAS 500 MG  50 MG 20 PZ NALIXONE,1.0,2022-02-14,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,2.0,2022-02-14,19,2.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-02-14,19,3.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,1.0,2022-02-14,19,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-02-14,19,1.0
9786,URBADOL  GEL 80 GR,3.0,2022-02-14,19,3.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,1.0,2022-02-15,19,1.0
749,KETOROLACO  TRAMADOL SUBLINGUAL TABLETAS 10 MG25 MG 4 PZ MAVIDOL TR,1.0,2022-02-15,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,3.0,2022-02-16,19,3.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,1.0,2022-02-17,19,1.0
453,LINCOMICINA AMPOLLETA 600 MG 2 ML 6 PZ,1.0,2022-02-17,19,1.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,1.0,2022-02-17,19,1.0
696,TRIMEBUTINA SOLUCION FRASCO 100 ML ESPABION,1.0,2022-02-17,19,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-02-17,19,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-02-17,19,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,1.0,2022-02-17,19,1.0
813,GEL ANTIBACTERIAL DE 160 GR,1.0,2022-02-17,19,1.0
116,BUTILHIOSCINA TABLETAS 10 MG 10 PZ BRUPACIL,2.0,2022-02-18,19,2.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,1.0,2022-02-18,19,1.0
698,TRIMETOPRIMA  SULFAMETOXAZOL TABLETAS 160 MG  800 MG 14 PCS BACTIVER,3.0,2022-02-18,19,3.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-02-19,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,1.0,2022-02-20,19,1.0
9090,MAX BURNER  HOODIA GORDONNI  PSYLLIUM PLANTAGO  LCARNITINA TARTRATO  GARCINIA CAMBOGIA  CHITOSAN  TABLETAS 500 MG 30 PZ,1.0,2022-02-20,19,1.0
116,BUTILHIOSCINA TABLETAS 10 MG 10 PZ BRUPACIL,1.0,2022-02-21,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,1.0,2022-02-21,19,1.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,1.0,2022-02-21,19,1.0
571,MOMETASONA SUSPENSION 005% ADULTO,1.0,2022-02-21,19,1.0
744,VENDITAS ADHESIVAS,20.0,2022-02-21,19,20.0
751,TELMISARTÁN TABLETAS 80 MG 28 PZ,3.0,2022-02-21,19,3.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,1.0,2022-02-22,19,1.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,2.0,2022-02-22,19,2.0
744,VENDITAS ADHESIVAS,10.0,2022-02-22,19,10.0
9717,BLOQUEADOR SOLAR 85 FPS,1.0,2022-02-22,19,1.0
320,FURAZOLIDONA  CAOLÍN  PECTINA SUSPENSIÓN 120 ML ESTIBAL,1.0,2022-02-23,19,1.0
407,JERINGA 10 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-02-23,19,1.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,3.0,2022-02-23,19,3.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,1.0,2022-02-23,19,1.0
744,VENDITAS ADHESIVAS,10.0,2022-02-23,19,10.0
827,GEL ANTIBACTERIAL  DE 60 ML,1.0,2022-02-23,19,1.0
216,DIACEREÍNA CÁPSULAS 50 MG 30 PZ VÍAFLEX,1.0,2022-02-24,19,1.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,4.0,2022-02-24,19,4.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-02-24,19,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,1.0,2022-02-24,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,2.0,2022-02-25,19,2.0
744,VENDITAS ADHESIVAS,10.0,2022-02-25,19,10.0
9031,COLÁGENO HIDROLIZADO UVA   VITAMINA E  EXTRACTO  OMEGA 369  HIERRO  CALCIO SABOR UVA 1100 KG ,1.0,2022-02-25,19,1.0
9066,ANIMALÍN GOMITAS  VITAMINA C 74  225 G ,1.0,2022-02-25,19,1.0
116,BUTILHIOSCINA TABLETAS 10 MG 10 PZ BRUPACIL,1.0,2022-02-26,19,1.0
6,ACICLOVIR TABLETAS 400 MG 35 PZ MACLOV,1.0,2022-02-26,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,1.0,2022-02-27,19,1.0
545,NAPROXENO SÓDICO TABLETAS 275 MG 20 PCS BIXEN,1.0,2022-02-27,19,1.0
744,VENDITAS ADHESIVAS,10.0,2022-02-28,19,10.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,3.0,2022-03-01,19,3.0
744,VENDITAS ADHESIVAS,20.0,2022-03-02,19,20.0
116,BUTILHIOSCINA TABLETAS 10 MG 10 PZ BRUPACIL,1.0,2022-03-03,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,1.0,2022-03-03,19,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-03-03,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,2.0,2022-03-04,19,2.0
9040,TÉ DE MANZANILLA  36 G  36 SOBRES DE 1 G CU ,1.0,2022-03-04,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,2.0,2022-03-05,19,2.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-03-05,19,1.0
744,VENDITAS ADHESIVAS,10.0,2022-03-06,19,10.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,8.0,2022-03-06,19,2.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,1.0,2022-03-07,19,1.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-03-07,19,1.0
698,TRIMETOPRIMA  SULFAMETOXAZOL TABLETAS 160 MG  800 MG 14 PCS BACTIVER,1.0,2022-03-07,19,1.0
744,VENDITAS ADHESIVAS,10.0,2022-03-07,19,10.0
751,TELMISARTÁN TABLETAS 80 MG 28 PZ,1.0,2022-03-07,19,1.0
9042,TÉ 7 AZAHARES 36 G  36 SOBRES DE 1 G CU FLOR DE TILA  PASIFLORA  VALERIANA  TORONJIL  ZAPOTE BLANCO  FLOR DE AZAHAR  TÉ LIMÓN  CIDRA,1.0,2022-03-07,19,1.0
116,BUTILHIOSCINA TABLETAS 10 MG 10 PZ BRUPACIL,1.0,2022-03-08,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,5.0,2022-03-08,19,5.0
345,GENTAMICINA AMPOLLETAS 160 MG 2 ML 5 PZ,1.0,2022-03-08,19,1.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,2.0,2022-03-08,19,2.0
813,GEL ANTIBACTERIAL DE 160 GR,1.0,2022-03-08,19,1.0
827,GEL ANTIBACTERIAL  DE 60 ML,1.0,2022-03-08,19,1.0
9067,ZISEN TABS 2 TABLETAS (VIGORIZANTE PARA HOMBRE Y MUJER),1.0,2022-03-08,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,3.0,2022-03-09,19,3.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,2.0,2022-03-10,19,2.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,4.0,2022-03-11,19,4.0
813,GEL ANTIBACTERIAL DE 160 GR,1.0,2022-03-11,19,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,2.0,2022-03-12,19,2.0
658,PREGABALINA CAPSULAS 150 MG 28 PZ ANIERNOV,1.0,2022-03-12,19,1.0
