CodigoArticulo,DescripcionArticulo,TotalVendido,FechaVenta,Sucursal,InventarioMovimiento
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-01-17,29,1.0
49,AMOXICILINA  ÁCIDO CLAVULÁNICO 08 HR TABLETAS 500 MG VALCLAN,1.0,2022-01-18,29,1.0
772,ELECTROLITOS ORALES SABOR COCO,16.0,2022-01-18,29,4.0
9162,CHICLES FLAVONO  GOMA BASE  TÉ VERDE 5 ,2.0,2022-01-18,29,2.0
9792,SUPRA INMUNOX C72 CAPSULAS,1.0,2022-01-18,29,1.0
157,CEFALEXINA TABLETAS 500 MG 12 PZ CEFALVER,1.0,2022-01-19,29,1.0
284,PARACETAMOL  FENILEFRINA  DEXTROMETORFANO TABLETAS 500 MG 5 MG 15 MG 10 PZ EXALVER,2.0,2022-01-19,29,2.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,2.0,2022-01-19,29,2.0
771,ELECTROLITOS ORALES SABOR MANZANA,8.0,2022-01-19,29,2.0
772,ELECTROLITOS ORALES SABOR COCO,8.0,2022-01-19,29,2.0
9039,TE YERBABUENA SOBRES 36 PZ,1.0,2022-01-19,29,1.0
9155,GEL TÓPICO SALUDOL  MENTOL  ÁRNICA  CALÉNDULA  SÁBILA 100 G,1.0,2022-01-19,29,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,2.0,2022-01-20,29,2.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,8.0,2022-01-20,29,2.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,1.0,2022-01-20,29,1.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,1.0,2022-01-20,29,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-21,29,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-01-21,29,1.0
770,ELECTROLITOS ORALES SABOR FRESA,8.0,2022-01-21,29,2.0
9338,FIBRA XOTZIL MZV  SALVADO DE TRIGO  PROTEÍNA DE SOYA  FRUCTOSA  SABOR MANZANA VERDE 620 GR ,1.0,2022-01-21,29,1.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-01-22,29,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-01-22,29,1.0
772,ELECTROLITOS ORALES SABOR COCO,8.0,2022-01-22,29,2.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-23,29,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-01-23,29,1.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,2.0,2022-01-23,29,2.0
9792,SUPRA INMUNOX C72 CAPSULAS,2.0,2022-01-23,29,2.0
9809,PROBIOTICOS CAPSULAS DE 500 MG CU,1.0,2022-01-23,29,1.0
235,DICLOFENACO 50MG C20 TABLETA,1.0,2022-01-24,29,1.0
255,DEXAMETASONA AMPOLLETAS 8 MG  2 ML 3 PZ METAX,1.0,2022-01-24,29,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-01-24,29,3.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,2.0,2022-01-24,29,2.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-01-24,29,1.0
772,ELECTROLITOS ORALES SABOR COCO,9.0,2022-01-24,29,3.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,2.0,2022-01-25,29,2.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-01-25,29,1.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-01-25,29,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-01-25,29,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-01-25,29,1.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,1.0,2022-01-26,29,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-01-26,29,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,1.0,2022-01-26,29,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,4.0,2022-01-27,29,4.0
48,AMOXICILINA  ÁCIDO CLAVULÁNICO 08 HR SUSPENSIÓN 125 MG GIMACLAV,1.0,2022-01-27,29,1.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,1.0,2022-01-27,29,1.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,1.0,2022-01-28,29,1.0
566,SILDENAFIL 100 MG TABLETAS BLISTER C1 EDEGRA,3.0,2022-01-29,29,3.0
255,DEXAMETASONA AMPOLLETAS 8 MG  2 ML 3 PZ METAX,1.0,2022-01-30,29,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-01-30,29,3.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-01-30,29,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,1.0,2022-01-30,29,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,6.0,2022-01-31,29,6.0
49,AMOXICILINA  ÁCIDO CLAVULÁNICO 08 HR TABLETAS 500 MG VALCLAN,3.0,2022-01-31,29,3.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,2.0,2022-01-31,29,2.0
5,ACICLOVIR TABLETAS 200 MG 25 PZ MACLOV,1.0,2022-02-01,29,1.0
775,ELECTROLITOS ORALES SABOR UVA,8.0,2022-02-01,29,2.0
313,FLUOCINOLONA  NEOMICINA TUBO 40 G NEODERMF,1.0,2022-02-02,29,1.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,1.0,2022-02-02,29,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-02-02,29,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-02-02,29,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-02-03,29,1.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,2.0,2022-02-03,29,2.0
9809,PROBIOTICOS CAPSULAS DE 500 MG CU,1.0,2022-02-03,29,1.0
295,ESTRÓGENOS CONJUGADOS GRAGEAS 0625 MG 42 PZ ELRREDIN,1.0,2022-02-04,29,1.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-02-04,29,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-02-04,29,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-02-05,29,1.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,1.0,2022-02-05,29,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,2.0,2022-02-06,29,2.0
255,DEXAMETASONA AMPOLLETAS 8 MG  2 ML 3 PZ METAX,1.0,2022-02-07,29,1.0
518,METOCOPRAMIDA AMPOLLETA C6,1.0,2022-02-07,29,1.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,4.0,2022-02-07,29,4.0
676,ELECTROLITOS ORALES PEDIÁTRICO SABOR MANZANA 300 ML SOLURAL,1.0,2022-02-07,29,1.0
677,ELECTROLITOS ORALES PEDIÁTRICO SABOR UVA 300 ML SOLURAL,1.0,2022-02-07,29,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-02-07,29,1.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,1.0,2022-02-07,29,1.0
48,AMOXICILINA  ÁCIDO CLAVULÁNICO 08 HR SUSPENSIÓN 125 MG GIMACLAV,1.0,2022-02-08,29,1.0
677,ELECTROLITOS ORALES PEDIÁTRICO SABOR UVA 300 ML SOLURAL,1.0,2022-02-08,29,1.0
780,YODOPOVIDONA 120 ML (ESPUMA) ROYDONAE,1.0,2022-02-08,29,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,2.0,2022-02-09,29,2.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,1.0,2022-02-10,29,1.0
9750,MULTIMIX FX SOBRES C20,1.0,2022-02-10,29,1.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,1.0,2022-02-11,29,1.0
93,AMOXICILINA  ÁCIDO CLAVULÁNICO 12 HR SUSPENSIÓN 600MG 50ML CLAMOXIN,1.0,2022-02-11,29,1.0
157,CEFALEXINA TABLETAS 500 MG 12 PZ CEFALVER,2.0,2022-02-12,29,2.0
265,DROPROPIZINA JARABE 300MG100ML BIOXOVER,1.0,2022-02-12,29,1.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,1.0,2022-02-13,29,1.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,1.0,2022-02-13,29,1.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-02-13,29,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-02-13,29,1.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,3.0,2022-02-14,29,3.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,1.0,2022-02-14,29,1.0
658,PREGABALINA CAPSULAS 150 MG 28 PZ ANIERNOV,1.0,2022-02-14,29,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-02-14,29,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-02-14,29,1.0
9796,BIOGRICIN VITAMINA C,1.0,2022-02-14,29,1.0
600,PARACETAMOL  BUTILHIOSCINA TABLETAS 500 MG 10 MG 20 PZ PRECICOL,1.0,2022-02-15,29,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,5.0,2022-02-16,29,5.0
157,CEFALEXINA TABLETAS 500 MG 12 PZ CEFALVER,2.0,2022-02-17,29,2.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-02-17,29,1.0
49,AMOXICILINA  ÁCIDO CLAVULÁNICO 08 HR TABLETAS 500 MG VALCLAN,3.0,2022-02-18,29,3.0
90,AZITROMICINA SUSPENSIÓN 200 MG  5ML SICALAN,1.0,2022-02-18,29,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-19,29,1.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,1.0,2022-02-19,29,1.0
157,CEFALEXINA TABLETAS 500 MG 12 PZ CEFALVER,2.0,2022-02-20,29,2.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-02-21,29,1.0
830,VITAFUSIN ADULTO 5ML CFCO,1.0,2022-02-21,29,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-23,29,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-02-23,29,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-02-23,29,1.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,1.0,2022-02-24,29,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-02-24,29,1.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,1.0,2022-02-24,29,1.0
242,DICLOXACILINA SUSPENSIÓN 250 MG  5 ML AMIFARIN,1.0,2022-02-25,29,1.0
675,ELECTROLITOS ORALES PEDIÁTRICO SABOR FRESA 300 ML SOLURAL,1.0,2022-02-25,29,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-02-25,29,1.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-02-25,29,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-02-25,29,1.0
776,ELECTROLITOS ORALES SABOR JAMAICA,16.0,2022-02-25,29,4.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-02-25,29,1.0
9019,ACTI KROLL  INFANTIL JALEA REAL  ÁCIDO GLUTÁMICO  VITAMINAS JARABE 250 ML ,1.0,2022-02-25,29,1.0
9292,ENERSOY FR  PROTEÍNAS  VITAMINAS  MINERALES  AMINOÁCIDOS SABOR FRESA  500 G  POLVO PARA MALTEADA ,1.0,2022-02-25,29,1.0
255,DEXAMETASONA AMPOLLETAS 8 MG  2 ML 3 PZ METAX,1.0,2022-02-27,29,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,8.0,2022-02-27,29,8.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,1.0,2022-02-27,29,1.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-02-27,29,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,1.0,2022-02-27,29,1.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,1.0,2022-02-28,29,1.0
9038,COLÁGENO HIDROLIZADO SABOR JAMAICA 1100 KG VITAMINA E  EXTRACTO  HIERRO  OMEGA 369  CALCIO,1.0,2022-03-01,29,1.0
235,DICLOFENACO 50MG C20 TABLETA,1.0,2022-03-02,29,1.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,1.0,2022-03-02,29,1.0
235,DICLOFENACO 50MG C20 TABLETA,1.0,2022-03-03,29,1.0
255,DEXAMETASONA AMPOLLETAS 8 MG  2 ML 3 PZ METAX,1.0,2022-03-03,29,1.0
49,AMOXICILINA  ÁCIDO CLAVULÁNICO 08 HR TABLETAS 500 MG VALCLAN,2.0,2022-03-03,29,2.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,2.0,2022-03-03,29,2.0
566,SILDENAFIL 100 MG TABLETAS BLISTER C1 EDEGRA,1.0,2022-03-03,29,1.0
677,ELECTROLITOS ORALES PEDIÁTRICO SABOR UVA 300 ML SOLURAL,1.0,2022-03-03,29,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-03-03,29,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-03-03,29,1.0
86,AMOXICILINA  ÁCIDO CLAVULÁNICO 12 HR SUSPENSIÓN PEDIÁTRICO 200 MG 5 ML CLAMOXIN,1.0,2022-03-05,29,1.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-03-06,29,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-03-06,29,1.0
248,DIFENIDOL AMPOLLETAS 40 MG 2 PZ DIPHAFEN,1.0,2022-03-07,29,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,2.0,2022-03-07,29,2.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,1.0,2022-03-07,29,1.0
675,ELECTROLITOS ORALES PEDIÁTRICO SABOR FRESA 300 ML SOLURAL,1.0,2022-03-09,29,1.0
676,ELECTROLITOS ORALES PEDIÁTRICO SABOR MANZANA 300 ML SOLURAL,1.0,2022-03-09,29,1.0
255,DEXAMETASONA AMPOLLETAS 8 MG  2 ML 3 PZ METAX,1.0,2022-03-10,29,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-03-10,29,1.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-03-10,29,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-03-10,29,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-03-10,29,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,2.0,2022-03-11,29,2.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-03-11,29,1.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,1.0,2022-03-11,29,1.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,2.0,2022-03-12,29,2.0
566,SILDENAFIL 100 MG TABLETAS BLISTER C1 EDEGRA,2.0,2022-03-12,29,2.0
61,AMPICILINA CÁPSULAS 500 MG 20 PZ MEXAPIN,1.0,2022-03-12,29,1.0
255,DEXAMETASONA AMPOLLETAS 8 MG  2 ML 3 PZ METAX,1.0,2022-03-13,29,1.0
9162,CHICLES FLAVONO  GOMA BASE  TÉ VERDE 5 ,1.0,2022-03-15,29,1.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,8.0,2022-03-17,29,8.0
49,AMOXICILINA  ÁCIDO CLAVULÁNICO 08 HR TABLETAS 500 MG VALCLAN,2.0,2022-03-18,29,2.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,1.0,2022-03-18,29,1.0
235,DICLOFENACO 50MG C20 TABLETA,1.0,2022-03-19,29,1.0
521,SILDENAFIL TABLETAS 100 MG 01 PCS FIGRAL,1.0,2022-03-19,29,1.0
566,SILDENAFIL 100 MG TABLETAS BLISTER C1 EDEGRA,1.0,2022-03-19,29,1.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-03-21,29,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-03-21,29,1.0
5,ACICLOVIR TABLETAS 200 MG 25 PZ MACLOV,1.0,2022-03-23,29,1.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-03-23,29,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-03-23,29,1.0
156,CEFALEXINA SUSPENSIÓN 250 MG FACELIT,1.0,2022-03-24,29,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-03-24,29,1.0
600,PARACETAMOL  BUTILHIOSCINA TABLETAS 500 MG 10 MG 20 PZ PRECICOL,1.0,2022-03-24,29,1.0
9023,ARICOF  EXTRACTO DE HEDERA HELIX  JUGO DE ARÁNDANO  EXTRACTO DE BUGAMBILIA  MIEL JARABE 120 ML ,1.0,2022-03-24,29,1.0
9147,CARNITINA 500  DIÓXIDO DE SILICIO  ESTEARATO DE MAGNESIO  GLICOLATO SÓDICO DE ALMIDÓN 30 CÁPSULAS  850 MG CU,1.0,2022-03-24,29,1.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,1.0,2022-03-25,29,1.0
9032,COLÁGENO HIDROLIZADO BLUE BERRY VITAMINA E  EXTRACTO  OMEGA 369  HIERRO 1100 KG,1.0,2022-03-25,29,1.0
772,ELECTROLITOS ORALES SABOR COCO,8.0,2022-03-26,29,2.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,1.0,2022-03-27,29,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-03-27,29,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,1.0,2022-03-27,29,1.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,2.0,2022-03-28,29,2.0
770,ELECTROLITOS ORALES SABOR FRESA,9.0,2022-03-29,29,3.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-03-29,29,1.0
255,DEXAMETASONA AMPOLLETAS 8 MG  2 ML 3 PZ METAX,1.0,2022-03-30,29,1.0
46,AMIKACINA 500 MG AMPOLLETA SOLUCION INYECTABLE C 1 AMP,2.0,2022-03-31,29,2.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,1.0,2022-03-31,29,1.0
675,ELECTROLITOS ORALES PEDIÁTRICO SABOR FRESA 300 ML SOLURAL,1.0,2022-03-31,29,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,9.0,2022-04-01,29,9.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-04-01,29,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-04-01,29,1.0
9273,ENERSOY  PROTEÍNAS  VITAMINAS  MINERALES  AMINOÁCIDOS 500 G  POLVO PARA MALTEADA ,1.0,2022-04-01,29,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,5.0,2022-04-02,29,5.0
