CodigoArticulo,DescripcionArticulo,TotalVendido,FechaVenta,Sucursal,InventarioMovimiento
9707,URBA TOXES  JARABE DE MAÍZ  MIEL DE ABEJA  MENTOL  EUCALIPTO  PROPÓLEO  EQUINÁCEA  GORDOLOBO  CEBOLLA  AJO  LIMÓN  SAUCO  BENZONATO DE SODIO JARABE 240 ML,1.0,2022-01-02,30,1.0
9716,URBA SUNNY KIDS  BLOQUEADOR SOLAR FRASCO CON 120MG  4 ONZ,1.0,2022-01-02,30,1.0
9742,SHAMPOO COLA DE CABALLO,1.0,2022-01-02,30,1.0
150,CEFACLOR SUSPENSIÓN 250 MG CEFLACID,2.0,2022-01-03,30,2.0
162,CEFTRIAXONA SOLUCIÓN INYECTABLE 1 GR TRIXONA IM,9.0,2022-01-03,30,9.0
259,DIMETICONA FRASCO CON GOTERO 30 ML DINTREFERGORT,1.0,2022-01-03,30,1.0
389,IBUPROFENO TABLETAS 200 MG 10 PCS ALGIDOL,1.0,2022-01-03,30,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-01-03,30,1.0
419,ACIDO FÓLICO  HIERRO TABLETAS 100MG800MCG QUIMISTREN,1.0,2022-01-03,30,1.0
457,LOPERAMIDA TABLETAS 2 MG 12 PZ EXCLEFIN,1.0,2022-01-03,30,1.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,2.0,2022-01-03,30,2.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-01-03,30,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-01-03,30,1.0
85,AZITROMICINA TABLETAS 500 MG 3 PZ ZERTALIN,4.0,2022-01-03,30,4.0
9033,COLÁGENO HIDROLIZADO MANZANA VITAMINA E  EXTRACTO  OMEGA 369  HIERRO  CALCIO 1100 KG ,1.0,2022-01-03,30,1.0
9049,"MAX ENERGY  GUARANÁ  TÉ VERDE  TAURINA  JALEA REAL  GINKGO BILOBA  VITAMINA B3, B2, B1, B6, B12 15 CÁPSULAS 500MG",1.0,2022-01-03,30,1.0
9086,MAX BURNER FORTE  LCARNITINA TARTRATO  HOODIA GORDONNI  PSYLLIUM PLANTAGO  INOSITOL  GARCINIA CAMBOGIA  TABLETAS 500 MG 30 PZ,1.0,2022-01-03,30,1.0
9447,FLORAGEST TABLETAS LACTOBACILOS,1.0,2022-01-03,30,1.0
9476,MONAR MIEL  MIEL  VITAMINA C  EUCALIPTO  PROPÓLEO  EXTRACTO DE MENTOL  EXTRACTO DE CEBOLLA  EXTRACTO DE LIMÓN,2.0,2022-01-03,30,2.0
9487,MONARFIBER SALVADO DE TRIGO  LINAZA POLVO,1.0,2022-01-03,30,1.0
9778,MIEL DE AGAVE,1.0,2022-01-03,30,1.0
162,CEFTRIAXONA SOLUCIÓN INYECTABLE 1 GR TRIXONA IM,3.0,2022-01-04,30,3.0
194,COLCHICINA TABLETAS 1 MG 30 PZ SIXOL,2.0,2022-01-04,30,2.0
229,DEXAMETASONA  NEOMICINA GOTAS OFTÁLMICAS CON 5ML 1035MG GOTADEX,1.0,2022-01-04,30,1.0
396,ISOSORBIDA DINITRATO TABLETAS 10 MG 20 PZ DEBISOR,1.0,2022-01-04,30,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-01-04,30,1.0
546,NAPROXENO SÓDICO TABLETAS 550 MG 12 PCS BIXEN,1.0,2022-01-04,30,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-01-04,30,1.0
9290,EUCALIN KID´S JARABE INFANTIL  PROPÓLEO  GORDOLOBO  EXTRACTO DE BUGAMBILIA  EUCALIPTO 240 ML,1.0,2022-01-04,30,1.0
9783,SUPRA CELL COLAGENO GRANADA Y ZARZAMORA,1.0,2022-01-04,30,1.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,3.0,2022-01-05,30,3.0
162,CEFTRIAXONA SOLUCIÓN INYECTABLE 1 GR TRIXONA IM,1.0,2022-01-05,30,1.0
184,CLORFENAMINA JARABE BLENDOX,1.0,2022-01-05,30,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,3.0,2022-01-05,30,3.0
27,ALGODÓN 25 GR,1.0,2022-01-05,30,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,5.0,2022-01-05,30,5.0
457,LOPERAMIDA TABLETAS 2 MG 12 PZ EXCLEFIN,2.0,2022-01-05,30,2.0
534,LEVOFLOXACINO TABLETAS DE 500MG 7 PZ SIBOFIX,1.0,2022-01-05,30,1.0
546,NAPROXENO SÓDICO TABLETAS 550 MG 12 PCS BIXEN,2.0,2022-01-05,30,2.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-01-05,30,1.0
76,QUINFAMIDA  ALBENDAZOL SUSPENSIÓN PEDIÁTRICO 10 ML FARMIVER,1.0,2022-01-05,30,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-01-05,30,1.0
772,ELECTROLITOS ORALES SABOR COCO,65.0,2022-01-05,30,5.0
80,QUINFAMIDA  ALBENDAZOL SUSPENSIÓN JUNIOR 20 ML FARMIVER,1.0,2022-01-05,30,1.0
9030,VITREX G  LECITINA DE SOYA  VITAMINAS  MINERALES 30 CÁPSULAS DE 145 G CU ,1.0,2022-01-05,30,1.0
9488,HORNYSEX,2.0,2022-01-05,30,2.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,4.0,2022-01-06,30,4.0
228,DEXAMETASONA  NEOMICINA  FENILEFRINA GOTERO NASAL 15 ML,1.0,2022-01-06,30,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-06,30,1.0
457,LOPERAMIDA TABLETAS 2 MG 12 PZ EXCLEFIN,1.0,2022-01-06,30,1.0
7,ACICLOVIR CREMA 5 MG LESACLOR,1.0,2022-01-06,30,1.0
9476,MONAR MIEL  MIEL  VITAMINA C  EUCALIPTO  PROPÓLEO  EXTRACTO DE MENTOL  EXTRACTO DE CEBOLLA  EXTRACTO DE LIMÓN,3.0,2022-01-06,30,3.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,1.0,2022-01-07,30,1.0
170,CIPROFLOXACINA SOLUCION OFTALMICA 5 ML KENZOFLEX,1.0,2022-01-07,30,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,5.0,2022-01-07,30,5.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-01-07,30,1.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-07,30,1.0
457,LOPERAMIDA TABLETAS 2 MG 12 PZ EXCLEFIN,1.0,2022-01-07,30,1.0
469,LORATADINA  FENILEFRINA JARABE INFANTIL 100 MG  50 MG  60 ML LARITOL D,1.0,2022-01-07,30,1.0
534,LEVOFLOXACINO TABLETAS DE 500MG 7 PZ SIBOFIX,1.0,2022-01-07,30,1.0
546,NAPROXENO SÓDICO TABLETAS 550 MG 12 PCS BIXEN,2.0,2022-01-07,30,2.0
570,HIPROMELOSA SOLUCIÓN OFTALMICA,2.0,2022-01-07,30,2.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,2.0,2022-01-07,30,2.0
676,ELECTROLITOS ORALES PEDIÁTRICO SABOR MANZANA 300 ML SOLURAL,1.0,2022-01-07,30,1.0
677,ELECTROLITOS ORALES PEDIÁTRICO SABOR UVA 300 ML SOLURAL,1.0,2022-01-07,30,1.0
7,ACICLOVIR CREMA 5 MG LESACLOR,1.0,2022-01-07,30,1.0
9022,RÁBANO YODADO  VITAMINAS  MINERALES 340 ML  SUPLEMENTO ALIMENTICIO LÍQUIDO SABOR CANELA ,1.0,2022-01-07,30,1.0
9341,VITEM 3RA,2.0,2022-01-07,30,2.0
9476,MONAR MIEL  MIEL  VITAMINA C  EUCALIPTO  PROPÓLEO  EXTRACTO DE MENTOL  EXTRACTO DE CEBOLLA  EXTRACTO DE LIMÓN,3.0,2022-01-07,30,3.0
9488,HORNYSEX,1.0,2022-01-07,30,1.0
101,BETAMETASONA SUSPENSIÓN INYECTABLE DISONS DEX,1.0,2022-01-08,30,1.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,1.0,2022-01-08,30,1.0
156,CEFALEXINA SUSPENSIÓN 250 MG FACELIT,2.0,2022-01-08,30,2.0
162,CEFTRIAXONA SOLUCIÓN INYECTABLE 1 GR TRIXONA IM,4.0,2022-01-08,30,4.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,1.0,2022-01-08,30,1.0
223,DEXTROMETORFANO  GUAIFENESINA JARABE ADULTO 120 ML DEBEQUIN C,1.0,2022-01-08,30,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,2.0,2022-01-08,30,2.0
412,JERINGA INSULINA 100 UNIDADES PLÁSTICO DESECHABLE,20.0,2022-01-08,30,20.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,2.0,2022-01-08,30,2.0
484,MELOXICAM TABLETAS 075 MG 20 PCS AURICAM,1.0,2022-01-08,30,1.0
561,OXELADINA  AMBROXOL INFANTIL FRASCO 120ML  100GR  115 G CONNEX US,1.0,2022-01-08,30,1.0
578,OMEPRAZOL CAPSULAS 20 MG 007 PCS AGRIXAL,1.0,2022-01-08,30,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-01-08,30,1.0
734,VENDA ELÁSTICA 15 CM X 5 M,2.0,2022-01-08,30,2.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-01-08,30,1.0
775,ELECTROLITOS ORALES SABOR UVA,9.0,2022-01-08,30,3.0
9142,LACTIV KIDS   PROTEÍNA DE SOYA  PROBIÓTICOS 6 SOBRES DE 5 G CU  SUPLEMENTO ALIMENTICIO,1.0,2022-01-08,30,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,1.0,2022-01-09,30,1.0
191,CLOTRIMAZOL CREMA 30 GR,2.0,2022-01-09,30,2.0
434,KETOROLACO AMPULAS 30 MG  1 ML 3 PZ ZAFIDOL,1.0,2022-01-09,30,1.0
52,AMOXICILINA SUSPENSION 250 MG 75 ML PENTICLOX,2.0,2022-01-09,30,2.0
561,OXELADINA  AMBROXOL INFANTIL FRASCO 120ML  100GR  115 G CONNEX US,1.0,2022-01-09,30,1.0
718,SENÓSIDOS AB TABLETAS 86 MG 20 PZ,1.0,2022-01-09,30,1.0
732,CLORURO  DE METILROSANILINA SOLUCIÓN CON APLICADOR 40 ML VIOLETA DE GENCIANA,1.0,2022-01-09,30,1.0
9476,MONAR MIEL  MIEL  VITAMINA C  EUCALIPTO  PROPÓLEO  EXTRACTO DE MENTOL  EXTRACTO DE CEBOLLA  EXTRACTO DE LIMÓN,1.0,2022-01-09,30,1.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,2.0,2022-01-10,30,2.0
150,CEFACLOR SUSPENSIÓN 250 MG CEFLACID,1.0,2022-01-10,30,1.0
162,CEFTRIAXONA SOLUCIÓN INYECTABLE 1 GR TRIXONA IM,3.0,2022-01-10,30,3.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,3.0,2022-01-10,30,3.0
194,COLCHICINA TABLETAS 1 MG 30 PZ SIXOL,1.0,2022-01-10,30,1.0
223,DEXTROMETORFANO  GUAIFENESINA JARABE ADULTO 120 ML DEBEQUIN C,1.0,2022-01-10,30,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-10,30,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-10,30,1.0
7,ACICLOVIR CREMA 5 MG LESACLOR,1.0,2022-01-10,30,1.0
721,TALADAFIL C8 TABLETAS 20MG,1.0,2022-01-10,30,1.0
85,AZITROMICINA TABLETAS 500 MG 3 PZ ZERTALIN,1.0,2022-01-10,30,1.0
9022,RÁBANO YODADO  VITAMINAS  MINERALES 340 ML  SUPLEMENTO ALIMENTICIO LÍQUIDO SABOR CANELA ,1.0,2022-01-10,30,1.0
9476,MONAR MIEL  MIEL  VITAMINA C  EUCALIPTO  PROPÓLEO  EXTRACTO DE MENTOL  EXTRACTO DE CEBOLLA  EXTRACTO DE LIMÓN,12.0,2022-01-10,30,3.0
9487,MONARFIBER SALVADO DE TRIGO  LINAZA POLVO,1.0,2022-01-10,30,1.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,2.0,2022-01-11,30,2.0
174,CLARITROMICINA TABLETAS 500 MG 10 PZ KLARIX,2.0,2022-01-11,30,2.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,3.0,2022-01-11,30,3.0
229,DEXAMETASONA  NEOMICINA GOTAS OFTÁLMICAS CON 5ML 1035MG GOTADEX,1.0,2022-01-11,30,1.0
252,DIMENHIDRINATO CÁPSULAS 50 MG 12 PZ DIMICAPS,1.0,2022-01-11,30,1.0
26,ALGODÓN 50 GR ABSORBENT COTTON,1.0,2022-01-11,30,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,4.0,2022-01-11,30,4.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-11,30,1.0
461,LORATADINA  FENILEFRINA TABLETAS 30 MG  5 MG 10 PZ LARITOL D,2.0,2022-01-11,30,2.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-01-11,30,1.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-01-11,30,1.0
86,AMOXICILINA  ÁCIDO CLAVULÁNICO 12 HR SUSPENSIÓN PEDIÁTRICO 200 MG 5 ML CLAMOXIN,1.0,2022-01-11,30,1.0
9778,MIEL DE AGAVE,1.0,2022-01-11,30,1.0
101,BETAMETASONA SUSPENSIÓN INYECTABLE DISONS DEX,2.0,2022-01-12,30,2.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,1.0,2022-01-12,30,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,3.0,2022-01-12,30,3.0
191,CLOTRIMAZOL CREMA 30 GR,1.0,2022-01-12,30,1.0
283,PARACETAMOL  FENILEFRINA  DEXTROMETORFANO JARABE INFANTIL 120ML 213G004G010G EXALVER,1.0,2022-01-12,30,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-01-12,30,1.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-12,30,1.0
676,ELECTROLITOS ORALES PEDIÁTRICO SABOR MANZANA 300 ML SOLURAL,1.0,2022-01-12,30,1.0
680,ELECTROLITOS ORALES SABOR MANZANA 500 ML SOLURAL,1.0,2022-01-12,30,1.0
772,ELECTROLITOS ORALES SABOR COCO,8.0,2022-01-12,30,2.0
9531,MAXI B GS  COMPLEJO B  GINSENG  MULTIVITAMÍNICO  VITAMINAS CÁPSULAS 570 MG 30 PZ ,1.0,2022-01-12,30,1.0
185,CLORFENAMINA TABLETAS 4 MG 20 PZ DOCSI,1.0,2022-01-13,30,1.0
229,DEXAMETASONA  NEOMICINA GOTAS OFTÁLMICAS CON 5ML 1035MG GOTADEX,1.0,2022-01-13,30,1.0
244,DEFLAZACORT TABLETAS 6 MG 20 PZ,1.0,2022-01-13,30,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,5.0,2022-01-13,30,5.0
426,KETOCONAZOL CREMA 30 G  20 G EUROLAT,1.0,2022-01-13,30,1.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-13,30,1.0
534,LEVOFLOXACINO TABLETAS DE 500MG 7 PZ SIBOFIX,1.0,2022-01-13,30,1.0
772,ELECTROLITOS ORALES SABOR COCO,8.0,2022-01-13,30,2.0
9277,GERIASURE VN  VITAMINAS  MINERALES  ÁCIDO FÓLICO  PROTEÍNAS 400 GR SABOR VAINILLA ,1.0,2022-01-13,30,1.0
9707,URBA TOXES  JARABE DE MAÍZ  MIEL DE ABEJA  MENTOL  EUCALIPTO  PROPÓLEO  EQUINÁCEA  GORDOLOBO  CEBOLLA  AJO  LIMÓN  SAUCO  BENZONATO DE SODIO JARABE 240 ML,2.0,2022-01-13,30,2.0
9747,PIOKIDS SHAMPOO,1.0,2022-01-13,30,1.0
9778,MIEL DE AGAVE,1.0,2022-01-13,30,1.0
223,DEXTROMETORFANO  GUAIFENESINA JARABE ADULTO 120 ML DEBEQUIN C,2.0,2022-01-14,30,2.0
545,NAPROXENO SÓDICO TABLETAS 275 MG 20 PCS BIXEN,1.0,2022-01-14,30,1.0
676,ELECTROLITOS ORALES PEDIÁTRICO SABOR MANZANA 300 ML SOLURAL,1.0,2022-01-14,30,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-01-14,30,1.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-01-14,30,1.0
9023,ARICOF  EXTRACTO DE HEDERA HELIX  JUGO DE ARÁNDANO  EXTRACTO DE BUGAMBILIA  MIEL JARABE 120 ML ,1.0,2022-01-14,30,1.0
9488,HORNYSEX,1.0,2022-01-14,30,1.0
9710,URBA CHIA  OMEGA 369 60 TAB 500MG ,1.0,2022-01-14,30,1.0
9778,MIEL DE AGAVE,1.0,2022-01-14,30,1.0
9804,MONAR KIDS,1.0,2022-01-14,30,1.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,1.0,2022-01-15,30,1.0
223,DEXTROMETORFANO  GUAIFENESINA JARABE ADULTO 120 ML DEBEQUIN C,1.0,2022-01-15,30,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,4.0,2022-01-15,30,4.0
415,JERINGA PLÁSTICO DESECHABLE INSULINA 5 ML,2.0,2022-01-15,30,2.0
426,KETOCONAZOL CREMA 30 G  20 G EUROLAT,1.0,2022-01-15,30,1.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,3.0,2022-01-15,30,3.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,1.0,2022-01-15,30,1.0
562,OXELADINA  AMBROXOL ADULTO SUSPENSIÓN DE 120 ML 0115 G  100 G SIRACUX,1.0,2022-01-15,30,1.0
9049,"MAX ENERGY  GUARANÁ  TÉ VERDE  TAURINA  JALEA REAL  GINKGO BILOBA  VITAMINA B3, B2, B1, B6, B12 15 CÁPSULAS 500MG",1.0,2022-01-15,30,1.0
9168,DIBENEL  VITAMINAS  ANTIOXIDANTES  MINERALES  OMEGA 3 30 CÁPSULAS DE 094 G CU,1.0,2022-01-15,30,1.0
9517,VITAMINAS  MINERALES COMPRIMIDOS 60 PZ MAXIBILOBA,1.0,2022-01-15,30,1.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,2.0,2022-01-16,30,2.0
283,PARACETAMOL  FENILEFRINA  DEXTROMETORFANO JARABE INFANTIL 120ML 213G004G010G EXALVER,1.0,2022-01-16,30,1.0
407,JERINGA 10 ML NEGRA PLÁSTICO DESECHABLE,5.0,2022-01-16,30,5.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-01-16,30,3.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-16,30,1.0
434,KETOROLACO AMPULAS 30 MG  1 ML 3 PZ ZAFIDOL,1.0,2022-01-16,30,1.0
578,OMEPRAZOL CAPSULAS 20 MG 007 PCS AGRIXAL,1.0,2022-01-16,30,1.0
64,AMPICILINA TABLETAS 10 G PENTIVER,1.0,2022-01-16,30,1.0
9022,RÁBANO YODADO  VITAMINAS  MINERALES 340 ML  SUPLEMENTO ALIMENTICIO LÍQUIDO SABOR CANELA ,1.0,2022-01-16,30,1.0
9234,VISAVIT  LUTEÍNA  ZEAXANTINA  VITAMINAS  MINERALES 30 TABLETAS  510 MG,1.0,2022-01-16,30,1.0
162,CEFTRIAXONA SOLUCIÓN INYECTABLE 1 GR TRIXONA IM,12.0,2022-01-17,30,12.0
224,DEXTROMETORFANO  GUAIFENESINA JARABE INFANTIL 120 ML DEBEQUIN C,1.0,2022-01-17,30,1.0
283,PARACETAMOL  FENILEFRINA  DEXTROMETORFANO JARABE INFANTIL 120ML 213G004G010G EXALVER,1.0,2022-01-17,30,1.0
407,JERINGA 10 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-01-17,30,1.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-17,30,1.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-01-17,30,1.0
677,ELECTROLITOS ORALES PEDIÁTRICO SABOR UVA 300 ML SOLURAL,1.0,2022-01-17,30,1.0
728,VENDA ELÁSTICA 30 CM X 5 M,1.0,2022-01-17,30,1.0
9789,DIBENEL MAX  CAPSULAS C30 DE 135G CU,1.0,2022-01-17,30,1.0
283,PARACETAMOL  FENILEFRINA  DEXTROMETORFANO JARABE INFANTIL 120ML 213G004G010G EXALVER,1.0,2022-01-18,30,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-01-18,30,1.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,2.0,2022-01-18,30,2.0
566,SILDENAFIL 100 MG TABLETAS BLISTER C1 EDEGRA,1.0,2022-01-18,30,1.0
64,AMPICILINA TABLETAS 10 G PENTIVER,3.0,2022-01-18,30,3.0
718,SENÓSIDOS AB TABLETAS 86 MG 20 PZ,1.0,2022-01-18,30,1.0
770,ELECTROLITOS ORALES SABOR FRESA,8.0,2022-01-18,30,2.0
9023,ARICOF  EXTRACTO DE HEDERA HELIX  JUGO DE ARÁNDANO  EXTRACTO DE BUGAMBILIA  MIEL JARABE 120 ML ,1.0,2022-01-18,30,1.0
9707,URBA TOXES  JARABE DE MAÍZ  MIEL DE ABEJA  MENTOL  EUCALIPTO  PROPÓLEO  EQUINÁCEA  GORDOLOBO  CEBOLLA  AJO  LIMÓN  SAUCO  BENZONATO DE SODIO JARABE 240 ML,1.0,2022-01-18,30,1.0
156,CEFALEXINA SUSPENSIÓN 250 MG FACELIT,1.0,2022-01-19,30,1.0
174,CLARITROMICINA TABLETAS 500 MG 10 PZ KLARIX,1.0,2022-01-19,30,1.0
185,CLORFENAMINA TABLETAS 4 MG 20 PZ DOCSI,2.0,2022-01-19,30,2.0
461,LORATADINA  FENILEFRINA TABLETAS 30 MG  5 MG 10 PZ LARITOL D,1.0,2022-01-19,30,1.0
484,MELOXICAM TABLETAS 075 MG 20 PCS AURICAM,1.0,2022-01-19,30,1.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-01-19,30,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-01-19,30,1.0
9778,MIEL DE AGAVE,1.0,2022-01-19,30,1.0
115,BUTILHIOSCINA  METAMIZOL TABLETAS 250 MG 10 PZ HIOSCINA  SÓDICO,1.0,2022-01-20,30,1.0
174,CLARITROMICINA TABLETAS 500 MG 10 PZ KLARIX,1.0,2022-01-20,30,1.0
212,CINITAPRIDA COMPRIMIDOS 1 MG 23 PZ,1.0,2022-01-20,30,1.0
224,DEXTROMETORFANO  GUAIFENESINA JARABE INFANTIL 120 ML DEBEQUIN C,1.0,2022-01-20,30,1.0
502,METOCLOPRAMIDA TABLETAS 10 MG 20 PCS,1.0,2022-01-20,30,1.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-01-20,30,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-01-20,30,1.0
772,ELECTROLITOS ORALES SABOR COCO,9.0,2022-01-20,30,3.0
9531,MAXI B GS  COMPLEJO B  GINSENG  MULTIVITAMÍNICO  VITAMINAS CÁPSULAS 570 MG 30 PZ ,1.0,2022-01-20,30,1.0
9778,MIEL DE AGAVE,1.0,2022-01-20,30,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,1.0,2022-01-21,30,1.0
