CodigoArticulo,DescripcionArticulo,TotalVendido,FechaVenta,Sucursal,InventarioMovimiento
9786,URBADOL  GEL 80 GR,1.0,2022-01-01,23,1.0
S011,AGUA CIEL 1.5 LT ,3.0,2022-01-01,23,3.0
S014,COCACOLA 355 ML NRP,1.0,2022-01-01,23,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,2.0,2022-01-01,23,2.0
S028,COCACOLA 450 ML NR PET,5.0,2022-01-01,23,5.0
S043,SIDRAL MUNDET DE 500 ML NRTP,2.0,2022-01-01,23,2.0
103,BETAMETASONA  CLOTRIMAZOL  GENTAMICINA CREMA 30 G BARMICIL COMPUESTO,8.0,2022-01-02,23,8.0
108,BETAMETASONA  CLOTRIMAZOL  GENTAMICINA CREMA 40 G GELMICIN,1.0,2022-01-02,23,1.0
176,CLINDAMICINA CAPSULAS 300 MG 16 PZ INDACIL,2.0,2022-01-02,23,2.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,8.0,2022-01-02,23,8.0
236,DICLOFENAC AMPOLLETAS 3 ML  75 MG 2 PZ VOLFENAC INYECTABLE,1.0,2022-01-02,23,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,2.0,2022-01-02,23,2.0
268,DIOSMINA  HESPERIDINA TABLETAS 450 MG  50MG 20 PZ FLAUSIVER,1.0,2022-01-02,23,1.0
283,PARACETAMOL  FENILEFRINA  DEXTROMETORFANO JARABE INFANTIL 120ML 213G004G010G EXALVER,1.0,2022-01-02,23,1.0
39,AMBROXOL  DEXTROMETORFANO SOLUCIÓN ADULTO 120 ML OXOLBRUL,2.0,2022-01-02,23,2.0
390,IBUPROFENO TABLETAS 800 MG 10 PCS ADOPREN,1.0,2022-01-02,23,1.0
40,AMBROXOL  SALBUTAMOL SOLUCIÓN ADULTO 120 ML BROSOFLUX,1.0,2022-01-02,23,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,15.0,2022-01-02,23,15.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-01-02,23,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-02,23,1.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-02,23,1.0
467,LORATADINA  BETAMETASONA TABLETAS 50 MG  025 MG 10 PZ TAMEX,2.0,2022-01-02,23,2.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,2.0,2022-01-02,23,2.0
595,PANTOPRAZOL TABLETAS 40 MG 14 PZ POPRAM,1.0,2022-01-02,23,1.0
683,TELA ADHESIVA 1 ROLLO 125 CM X 100 CM,1.0,2022-01-02,23,1.0
687,FURAZOLIDONA  DIYODOHIDROXIQUINOLEÍNA  CAOLÍN  PECTINA  METILBROMURO DE HOMATROPINA SUSPENSIÓN 120 ML DIALGIN,1.0,2022-01-02,23,1.0
742,LEVONORGESTREL TABLETAS 075 MG 2 PZ SILOGIN,4.0,2022-01-02,23,4.0
746,VASO HERMÉTICO PARA MUESTRA 100 ML  30 OZ VASO RECOLECTOR,3.0,2022-01-02,23,3.0
800,IBUPROFENO DE 600 ML CON 10 TAB,3.0,2022-01-02,23,3.0
9030,VITREX G  LECITINA DE SOYA  VITAMINAS  MINERALES 30 CÁPSULAS DE 145 G CU ,1.0,2022-01-02,23,1.0
9084,NEURO RELAX X15  VALERIANA  PASIFLORA  HIERBA DE SAN JUAN TABLETAS 60 PZ ,1.0,2022-01-02,23,1.0
9128,ARANCLEAN  ARANDANO 20 ML  GOTAS OFTALMICAS ,1.0,2022-01-02,23,1.0
9228,MELATONINA TABLETAS 3  MG 60 PZ REVENOX,1.0,2022-01-02,23,1.0
95,BENCILPENICILINA 1200 000 U SUSPENSIÓN INYECTABLE BENCELIN,1.0,2022-01-02,23,1.0
9531,MAXI B GS  COMPLEJO B  GINSENG  MULTIVITAMÍNICO  VITAMINAS CÁPSULAS 570 MG 30 PZ ,1.0,2022-01-02,23,1.0
9651,BIOXILINA  CITRICOS  RETINOL  VITAMINA A 35 G CREMA ,1.0,2022-01-02,23,1.0
9778,MIEL DE AGAVE,1.0,2022-01-02,23,1.0
S011,AGUA CIEL 1.5 LT ,1.0,2022-01-02,23,1.0
S014,COCACOLA 355 ML NRP,3.0,2022-01-02,23,3.0
S028,COCACOLA 450 ML NR PET,3.0,2022-01-02,23,3.0
S036,SPRITE 500 ML NR,1.0,2022-01-02,23,1.0
S043,SIDRAL MUNDET DE 500 ML NRTP,2.0,2022-01-02,23,2.0
10,ACIDO ACETILSALICILICO TABLETAS 500 MG 20 PZ AXAL,1.0,2022-01-03,23,1.0
103,BETAMETASONA  CLOTRIMAZOL  GENTAMICINA CREMA 30 G BARMICIL COMPUESTO,3.0,2022-01-03,23,3.0
167,CINARIZINA TABLETAS 75 MG 60 PZ VENOXIL,1.0,2022-01-03,23,1.0
176,CLINDAMICINA CAPSULAS 300 MG 16 PZ INDACIL,5.0,2022-01-03,23,5.0
180,CLONIXINATO DE LISINA  BUTILHIOSCINA + DIPIRONA TABLETAS 250 MG 10 PZ PRESTODOL COMPUESTO,1.0,2022-01-03,23,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,11.0,2022-01-03,23,11.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,7.0,2022-01-03,23,7.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,6.0,2022-01-03,23,6.0
268,DIOSMINA  HESPERIDINA TABLETAS 450 MG  50MG 20 PZ FLAUSIVER,1.0,2022-01-03,23,1.0
311,FLUCONAZOL CAPSULA 150 MG 1 PZ ONGICIL,12.0,2022-01-03,23,12.0
318,HIERRO FUMARATO 120 ML DE 29GR FERROTERAPINA,1.0,2022-01-03,23,1.0
387,IBUPROFENO TABLETAS 400 MG 10 PCS ZOAFALETH,1.0,2022-01-03,23,1.0
39,AMBROXOL  DEXTROMETORFANO SOLUCIÓN ADULTO 120 ML OXOLBRUL,3.0,2022-01-03,23,3.0
390,IBUPROFENO TABLETAS 800 MG 10 PCS ADOPREN,3.0,2022-01-03,23,3.0
392,INDOMETACINA  DEXAMETASONA GRAGEAS 025  25 MG 30 PZ DEXIMET,1.0,2022-01-03,23,1.0
395,IVERMECTINA TABLETAS 6 MG 2 PZ IVEXTERM,1.0,2022-01-03,23,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-01-03,23,1.0
412,JERINGA INSULINA 100 UNIDADES PLÁSTICO DESECHABLE,9.0,2022-01-03,23,9.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,2.0,2022-01-03,23,2.0
43,AMBROXOL COMPRIMIDOS 30 MG 20 PZ,1.0,2022-01-03,23,1.0
433,KETOROLACO TABLETAS 10 MG 10 PZ,2.0,2022-01-03,23,2.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,2.0,2022-01-03,23,2.0
46,AMIKACINA 500 MG AMPOLLETA SOLUCION INYECTABLE C 1 AMP,2.0,2022-01-03,23,2.0
467,LORATADINA  BETAMETASONA TABLETAS 50 MG  025 MG 10 PZ TAMEX,1.0,2022-01-03,23,1.0
477,MEBENDAZOL TABLETAS 100 MG 6 PZ FANCIADAZOL,1.0,2022-01-03,23,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,5.0,2022-01-03,23,5.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-01-03,23,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-01-03,23,1.0
595,PANTOPRAZOL TABLETAS 40 MG 14 PZ POPRAM,7.0,2022-01-03,23,7.0
623,PRUEBA DE EMBARAZO INTIMED,1.0,2022-01-03,23,1.0
637,PARACETAMOL  CAFEÍNA TABLETAS 500 MG 50 MG 20 PZ QUIMOFEINA,9.0,2022-01-03,23,9.0
64,AMPICILINA TABLETAS 10 G PENTIVER,1.0,2022-01-03,23,1.0
656,PREGABALINA CAPSULAS 075 MG 28 PZ,1.0,2022-01-03,23,1.0
742,LEVONORGESTREL TABLETAS 075 MG 2 PZ SILOGIN,4.0,2022-01-03,23,4.0
746,VASO HERMÉTICO PARA MUESTRA 100 ML  30 OZ VASO RECOLECTOR,1.0,2022-01-03,23,1.0
772,ELECTROLITOS ORALES SABOR COCO,2.0,2022-01-03,23,2.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,2.0,2022-01-03,23,2.0
782,ACEITE PARA BEBÉ 60ML,1.0,2022-01-03,23,1.0
800,IBUPROFENO DE 600 ML CON 10 TAB,3.0,2022-01-03,23,3.0
82,AMOXICILINA  ACIDO CLAVULANICO 12 HR TABLETAS 875 MG 10 PZ VALCLAN,1.0,2022-01-03,23,1.0
9080,QUERYABA G  EXTRACTO DE HOJAS DE ESPINHEIRA SANTA  EXTRACTO DE GUAYABA 60 TABLETAS  545 MG CU ,1.0,2022-01-03,23,1.0
9144,ADELITESE  ÁCIDO ASCÓRBICO 60 TABLETAS MASTICABLES  250 MG,1.0,2022-01-03,23,1.0
9182,DIET VITAL SABOR VAINILLA 500 G  0% AZUCAR ,1.0,2022-01-03,23,1.0
9213,GLUOART  CALCIO  GLUCOSAMINA  CONDOITRINA CAPSULAS ,1.0,2022-01-03,23,1.0
9228,MELATONINA TABLETAS 3  MG 60 PZ REVENOX,1.0,2022-01-03,23,1.0
9277,GERIASURE VN  VITAMINAS  MINERALES  ÁCIDO FÓLICO  PROTEÍNAS 400 GR SABOR VAINILLA ,1.0,2022-01-03,23,1.0
9485,MONARLINE TABLETAS LCARNITINA  ALCACHOFA,1.0,2022-01-03,23,1.0
9796,BIOGRICIN VITAMINA C,1.0,2022-01-03,23,1.0
S011,AGUA CIEL 1.5 LT ,1.0,2022-01-03,23,1.0
S014,COCACOLA 355 ML NRP,2.0,2022-01-03,23,2.0
S028,COCACOLA 450 ML NR PET,2.0,2022-01-03,23,2.0
S029,FANTA NARANJA 500ML,1.0,2022-01-03,23,1.0
103,BETAMETASONA  CLOTRIMAZOL  GENTAMICINA CREMA 30 G BARMICIL COMPUESTO,2.0,2022-01-04,23,2.0
167,CINARIZINA TABLETAS 75 MG 60 PZ VENOXIL,1.0,2022-01-04,23,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,1.0,2022-01-04,23,1.0
187,"CLOXINATO DE LISINA, HIOSCINA 100MG20MG INYECTABLE C3",1.0,2022-01-04,23,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,3.0,2022-01-04,23,3.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,6.0,2022-01-04,23,6.0
390,IBUPROFENO TABLETAS 800 MG 10 PCS ADOPREN,7.0,2022-01-04,23,7.0
395,IVERMECTINA TABLETAS 6 MG 2 PZ IVEXTERM,1.0,2022-01-04,23,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,23.0,2022-01-04,23,23.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-01-04,23,1.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-04,23,1.0
467,LORATADINA  BETAMETASONA TABLETAS 50 MG  025 MG 10 PZ TAMEX,7.0,2022-01-04,23,7.0
490,METAMIZOL AMPOLLETAS 2 ML 3 PZ MAGNIL,1.0,2022-01-04,23,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,7.0,2022-01-04,23,7.0
546,NAPROXENO SÓDICO TABLETAS 550 MG 12 PCS BIXEN,1.0,2022-01-04,23,1.0
594,OSELTAMIVIR 75 MG 10 CAPSULAS,1.0,2022-01-04,23,1.0
595,PANTOPRAZOL TABLETAS 40 MG 14 PZ POPRAM,1.0,2022-01-04,23,1.0
744,VENDITAS ADHESIVAS,1.0,2022-01-04,23,1.0
746,VASO HERMÉTICO PARA MUESTRA 100 ML  30 OZ VASO RECOLECTOR,3.0,2022-01-04,23,3.0
9118,BIO RELAX  VALERIANA  PASIFLORA  TILA 30 CÁPSULAS DE 500 MG CU,2.0,2022-01-04,23,2.0
9148,URBA LGS FORTE  CASTAÑO DE INDIAS  HAMAMELIS  CENTELLA ASIATICA 60 TABLETAS DE 500 MG,1.0,2022-01-04,23,1.0
9228,MELATONINA TABLETAS 3  MG 60 PZ REVENOX,1.0,2022-01-04,23,1.0
9488,HORNYSEX,1.0,2022-01-04,23,1.0
9515,MULTIVITAMÍNICO CAPSULAS CURCUMA,1.0,2022-01-04,23,1.0
9778,MIEL DE AGAVE,1.0,2022-01-04,23,1.0
S011,AGUA CIEL 1.5 LT ,1.0,2022-01-04,23,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-01-04,23,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-01-04,23,1.0
103,BETAMETASONA  CLOTRIMAZOL  GENTAMICINA CREMA 30 G BARMICIL COMPUESTO,1.0,2022-01-05,23,1.0
108,BETAMETASONA  CLOTRIMAZOL  GENTAMICINA CREMA 40 G GELMICIN,1.0,2022-01-05,23,1.0
133,BENZOCAINA FRASCO 10 ML CON APLICADOR,1.0,2022-01-05,23,1.0
142,CAPTOPRIL TABLETAS 50 MG 20 PZ BIOXIL,3.0,2022-01-05,23,3.0
176,CLINDAMICINA CAPSULAS 300 MG 16 PZ INDACIL,2.0,2022-01-05,23,2.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,7.0,2022-01-05,23,7.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,2.0,2022-01-05,23,2.0
255,DEXAMETASONA AMPOLLETAS 8 MG  2 ML 3 PZ METAX,1.0,2022-01-05,23,1.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,3.0,2022-01-05,23,3.0
304,NAFAZOLINA  FENIRAMINA SOLUCION GOTERO CON 15 ML 016MG  300MG FAZOLIN F,2.0,2022-01-05,23,2.0
311,FLUCONAZOL CAPSULA 150 MG 1 PZ ONGICIL,2.0,2022-01-05,23,2.0
387,IBUPROFENO TABLETAS 400 MG 10 PCS ZOAFALETH,2.0,2022-01-05,23,2.0
39,AMBROXOL  DEXTROMETORFANO SOLUCIÓN ADULTO 120 ML OXOLBRUL,7.0,2022-01-05,23,7.0
390,IBUPROFENO TABLETAS 800 MG 10 PCS ADOPREN,2.0,2022-01-05,23,2.0
395,IVERMECTINA TABLETAS 6 MG 2 PZ IVEXTERM,1.0,2022-01-05,23,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,13.0,2022-01-05,23,13.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-01-05,23,3.0
433,KETOROLACO TABLETAS 10 MG 10 PZ,6.0,2022-01-05,23,6.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,4.0,2022-01-05,23,4.0
467,LORATADINA  BETAMETASONA TABLETAS 50 MG  025 MG 10 PZ TAMEX,1.0,2022-01-05,23,1.0
501,METOCLOPRAMIDA SOLUCION 20 ML  400 MG CIRULAN,1.0,2022-01-05,23,1.0
529,SILDENAFIL TABLETAS 050 MG 04 PCS FIGRAL,1.0,2022-01-05,23,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,15.0,2022-01-05,23,15.0
546,NAPROXENO SÓDICO TABLETAS 550 MG 12 PCS BIXEN,1.0,2022-01-05,23,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,2.0,2022-01-05,23,2.0
595,PANTOPRAZOL TABLETAS 40 MG 14 PZ POPRAM,1.0,2022-01-05,23,1.0
63,AMPICILINA SUSPENSION 250 ML MEXAPIN,1.0,2022-01-05,23,1.0
64,AMPICILINA TABLETAS 10 G PENTIVER,2.0,2022-01-05,23,2.0
676,ELECTROLITOS ORALES PEDIÁTRICO SABOR MANZANA 300 ML SOLURAL,1.0,2022-01-05,23,1.0
698,TRIMETOPRIMA  SULFAMETOXAZOL TABLETAS 160 MG  800 MG 14 PCS BACTIVER,2.0,2022-01-05,23,2.0
715,SUBSALICILATO DE BISMUTO TABLETAS MASTICABLES (262 MG) 24 PZ ITAMOL,1.0,2022-01-05,23,1.0
742,LEVONORGESTREL TABLETAS 075 MG 2 PZ SILOGIN,3.0,2022-01-05,23,3.0
746,VASO HERMÉTICO PARA MUESTRA 100 ML  30 OZ VASO RECOLECTOR,2.0,2022-01-05,23,2.0
754,MAVIFEM CLINDAMICINAKETOCONAZOL CREMA 2 G 8G100 G,1.0,2022-01-05,23,1.0
772,ELECTROLITOS ORALES SABOR COCO,8.0,2022-01-05,23,2.0
795,VASELINA BLANCA 60G,1.0,2022-01-05,23,1.0
80,QUINFAMIDA  ALBENDAZOL SUSPENSIÓN JUNIOR 20 ML FARMIVER,3.0,2022-01-05,23,3.0
800,IBUPROFENO DE 600 ML CON 10 TAB,2.0,2022-01-05,23,2.0
803,SILDENAFIL 100 M C10,1.0,2022-01-05,23,1.0
82,AMOXICILINA  ACIDO CLAVULANICO 12 HR TABLETAS 875 MG 10 PZ VALCLAN,5.0,2022-01-05,23,5.0
91,AMBROXOL  LEVODROPROPIZINA SOLUCIÓN 300MG  600MG DIZOLVINFLUX,1.0,2022-01-05,23,1.0
9156,PROBIÓTICOS   6 SOBRES LACTIV ,1.0,2022-01-05,23,1.0
9195,MEMEH  FLOR DE AZAHAR  TRIPTÓFANO  LTEANINA TABLETAS  800 MG  30 PZ SUPLEMENTO ALIMENTICIO,1.0,2022-01-05,23,1.0
9213,GLUOART  CALCIO  GLUCOSAMINA  CONDOITRINA CAPSULAS ,3.0,2022-01-05,23,3.0
9228,MELATONINA TABLETAS 3  MG 60 PZ REVENOX,1.0,2022-01-05,23,1.0
9261,DEPREX  ST JOHNS WORT  TÉ VERDE  GUARANÁ 30 CÁPSULAS  500 MG CU ,1.0,2022-01-05,23,1.0
9696,URBA GOJI  ACIDO HIALURONICO  VITAMINA E TABLETAS 500 MG 60 PZ ,1.0,2022-01-05,23,1.0
9778,MIEL DE AGAVE,1.0,2022-01-05,23,1.0
S026,DEL VALLE MZA 413ML NRV NECTAR 413 ML,1.0,2022-01-05,23,1.0
S043,SIDRAL MUNDET DE 500 ML NRTP,1.0,2022-01-05,23,1.0
103,BETAMETASONA  CLOTRIMAZOL  GENTAMICINA CREMA 30 G BARMICIL COMPUESTO,11.0,2022-01-06,23,11.0
108,BETAMETASONA  CLOTRIMAZOL  GENTAMICINA CREMA 40 G GELMICIN,1.0,2022-01-06,23,1.0
157,CEFALEXINA TABLETAS 500 MG 12 PZ CEFALVER,1.0,2022-01-06,23,1.0
167,CINARIZINA TABLETAS 75 MG 60 PZ VENOXIL,1.0,2022-01-06,23,1.0
176,CLINDAMICINA CAPSULAS 300 MG 16 PZ INDACIL,3.0,2022-01-06,23,3.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,8.0,2022-01-06,23,8.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,5.0,2022-01-06,23,5.0
261,DICLOFENAC  COMPLEJO VITAMÍNICO B TABLETAS 50 MG 30 PZ DICLOFENACO  COMPLEJO B,5.0,2022-01-06,23,5.0
267,CEFIXIMA CÁPSULAS 400 MG 3 PZ BENEVENTOL,3.0,2022-01-06,23,3.0
283,PARACETAMOL  FENILEFRINA  DEXTROMETORFANO JARABE INFANTIL 120ML 213G004G010G EXALVER,1.0,2022-01-06,23,1.0
285,GUAIFENESINA  FENILEFRINA  DEXTROMETORFANO PEDIÁTRICO GOTAS 30ML 50G025G050G EXALVER R,2.0,2022-01-06,23,2.0
304,NAFAZOLINA  FENIRAMINA SOLUCION GOTERO CON 15 ML 016MG  300MG FAZOLIN F,1.0,2022-01-06,23,1.0
317,ALCOHOL 250 ML DESNATURALIZADO,1.0,2022-01-06,23,1.0
387,IBUPROFENO TABLETAS 400 MG 10 PCS ZOAFALETH,2.0,2022-01-06,23,2.0
39,AMBROXOL  DEXTROMETORFANO SOLUCIÓN ADULTO 120 ML OXOLBRUL,3.0,2022-01-06,23,3.0
390,IBUPROFENO TABLETAS 800 MG 10 PCS ADOPREN,3.0,2022-01-06,23,3.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,4.0,2022-01-06,23,4.0
433,KETOROLACO TABLETAS 10 MG 10 PZ,9.0,2022-01-06,23,9.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-06,23,1.0
467,LORATADINA  BETAMETASONA TABLETAS 50 MG  025 MG 10 PZ TAMEX,1.0,2022-01-06,23,1.0
479,MECLIZINA  PIRIDOXINA GOTERO 15 ML 833 MG  1600 MG VOREMI,1.0,2022-01-06,23,1.0
480,MECLIZINA  PIRIDOXINA TABLETAS 25 MG 50 MG 12 PZ VOREMI,1.0,2022-01-06,23,1.0
486,CLORURO DE BENZALCONIO 40 ML 0133 G MERTODOL BLANCO,1.0,2022-01-06,23,1.0
534,LEVOFLOXACINO TABLETAS DE 500MG 7 PZ SIBOFIX,1.0,2022-01-06,23,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,15.0,2022-01-06,23,15.0
546,NAPROXENO SÓDICO TABLETAS 550 MG 12 PCS BIXEN,2.0,2022-01-06,23,2.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-01-06,23,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,2.0,2022-01-06,23,2.0
623,PRUEBA DE EMBARAZO INTIMED,1.0,2022-01-06,23,1.0
718,SENÓSIDOS AB TABLETAS 86 MG 20 PZ,3.0,2022-01-06,23,3.0
744,VENDITAS ADHESIVAS,16.0,2022-01-06,23,16.0
746,VASO HERMÉTICO PARA MUESTRA 100 ML  30 OZ VASO RECOLECTOR,1.0,2022-01-06,23,1.0
82,AMOXICILINA  ACIDO CLAVULANICO 12 HR TABLETAS 875 MG 10 PZ VALCLAN,6.0,2022-01-06,23,6.0
871,CVYM TABLETAS C30 1000MG CU,1.0,2022-01-06,23,1.0
9062,VITREX D VITAMINAS  MINERALES  ANTIOXIDANTES 30 CÁPSULAS  1145 G,1.0,2022-01-06,23,1.0
9067,ZISEN TABS 2 TABLETAS (VIGORIZANTE PARA HOMBRE Y MUJER),1.0,2022-01-06,23,1.0
9070,OMEGA 3 PREMIUM,1.0,2022-01-06,23,1.0
9080,QUERYABA G  EXTRACTO DE HOJAS DE ESPINHEIRA SANTA  EXTRACTO DE GUAYABA 60 TABLETAS  545 MG CU ,1.0,2022-01-06,23,1.0
9488,HORNYSEX,1.0,2022-01-06,23,1.0
9651,BIOXILINA  CITRICOS  RETINOL  VITAMINA A 35 G CREMA ,2.0,2022-01-06,23,2.0
S010,AGUA CIEL 1.0 LT,2.0,2022-01-06,23,2.0
S014,COCACOLA 355 ML NRP,1.0,2022-01-06,23,1.0
S028,COCACOLA 450 ML NR PET,2.0,2022-01-06,23,2.0
S043,SIDRAL MUNDET DE 500 ML NRTP,1.0,2022-01-06,23,1.0
103,BETAMETASONA  CLOTRIMAZOL  GENTAMICINA CREMA 30 G BARMICIL COMPUESTO,2.0,2022-01-07,23,2.0
108,BETAMETASONA  CLOTRIMAZOL  GENTAMICINA CREMA 40 G GELMICIN,3.0,2022-01-07,23,3.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,6.0,2022-01-07,23,6.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,6.0,2022-01-07,23,6.0
