CodigoArticulo,DescripcionArticulo,TotalVendido,FechaVenta,Sucursal,InventarioMovimiento
S029,FANTA NARANJA 500ML,2.0,2022-01-03,5,2.0
101,BETAMETASONA SUSPENSIÓN INYECTABLE DISONS DEX,1.0,2022-01-04,5,1.0
27,ALGODÓN 25 GR,1.0,2022-01-04,5,1.0
290,DESLORATADINA TABLETAS 5 MG 10 PZ BENNET,1.0,2022-01-04,5,1.0
400,ISOCONAZOL TUBO 20 GR 1 GR  100 GR ANDRONAZOL,1.0,2022-01-04,5,1.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,1.0,2022-01-04,5,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-01-04,5,3.0
465,AMBROXOL  LORATADINA SOLUCION 600 MG  100 MG 120 ML LOVARINEX,2.0,2022-01-04,5,2.0
47,AMOXICILINA  ÁCIDO CLAVULÁNICO 08 HR SUSPENSIÓN 250 MG CLAMOXIN,3.0,2022-01-04,5,3.0
471,LOSARTÁN TABLETAS 50 MG 30 PZ,2.0,2022-01-04,5,2.0
485,MELOXICAM TABLETAS 15 MG 10 PCS AURICAM,1.0,2022-01-04,5,1.0
49,AMOXICILINA  ÁCIDO CLAVULÁNICO 08 HR TABLETAS 500 MG VALCLAN,5.0,2022-01-04,5,5.0
522,MAGALDRATO  DIMETICONA GEL 1G 8G  CON 250ML GRALOXEN,2.0,2022-01-04,5,2.0
524,MAGALDRATO  DIMETICONA GEL C 10 SOBRES GALAVER,1.0,2022-01-04,5,1.0
586,OMEPRAZOL CAPSULAS 20 MG 120 PZ ALBOZ,1.0,2022-01-04,5,1.0
592,OMEPRAZOL CAPSULAS 20 MG 060 PZ ALBOZ,1.0,2022-01-04,5,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,2.0,2022-01-04,5,2.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-01-04,5,1.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,1.0,2022-01-04,5,1.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,1.0,2022-01-04,5,1.0
84,QUINFAMIDA  ALBENDAZOL TABLETAS 2 PCS FARMIVER,2.0,2022-01-04,5,2.0
893,CUBRE BOCA TRICAPA PLISADO TERMOSELLADO,26.0,2022-01-04,5,26.0
9065,ZHÉN  VALERIANA  EXTRACTO DE MELISA  PASIFLORA CÁPSULAS 600 MG 60 PZ ,1.0,2022-01-04,5,1.0
9118,BIO RELAX  VALERIANA  PASIFLORA  TILA 30 CÁPSULAS DE 500 MG CU,1.0,2022-01-04,5,1.0
95,BENCILPENICILINA 1200 000 U SUSPENSIÓN INYECTABLE BENCELIN,1.0,2022-01-04,5,1.0
9739,REVITARE  VITAMINA E 30 CÁPSULAS 400 MG ,1.0,2022-01-04,5,1.0
9747,PIOKIDS SHAMPOO,1.0,2022-01-04,5,1.0
9786,URBADOL  GEL 80 GR,1.0,2022-01-04,5,1.0
S014,COCACOLA 355 ML NRP,2.0,2022-01-04,5,2.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,2.0,2022-01-04,5,2.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-01-04,5,1.0
117,BUTILHIOSCINA AMPOLLETAS 1ML 20 MG  1 ML 3 PZ,1.0,2022-01-05,5,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,4.0,2022-01-05,5,4.0
412,JERINGA INSULINA 100 UNIDADES PLÁSTICO DESECHABLE,5.0,2022-01-05,5,5.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-05,5,1.0
485,MELOXICAM TABLETAS 15 MG 10 PCS AURICAM,1.0,2022-01-05,5,1.0
522,MAGALDRATO  DIMETICONA GEL 1G 8G  CON 250ML GRALOXEN,1.0,2022-01-05,5,1.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,2.0,2022-01-05,5,2.0
676,ELECTROLITOS ORALES PEDIÁTRICO SABOR MANZANA 300 ML SOLURAL,3.0,2022-01-05,5,3.0
699,TRIMETOPRIMA  SULFAMETOXAZOL TABLETAS 080 MG  400 MG 20 PCS SULFAWALT,1.0,2022-01-05,5,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,2.0,2022-01-05,5,2.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-01-05,5,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-01-05,5,1.0
82,AMOXICILINA  ACIDO CLAVULANICO 12 HR TABLETAS 875 MG 10 PZ VALCLAN,1.0,2022-01-05,5,1.0
893,CUBRE BOCA TRICAPA PLISADO TERMOSELLADO,26.0,2022-01-05,5,26.0
9632,CARAMELO MIEL PROPOLEO 90 GR,1.0,2022-01-05,5,1.0
9739,REVITARE  VITAMINA E 30 CÁPSULAS 400 MG ,1.0,2022-01-05,5,1.0
9804,MONAR KIDS,1.0,2022-01-05,5,1.0
S009,AGUA CIEL 600 ML,10.0,2022-01-05,5,10.0
S014,COCACOLA 355 ML NRP,6.0,2022-01-05,5,6.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,2.0,2022-01-05,5,2.0
S029,FANTA NARANJA 500ML,1.0,2022-01-05,5,1.0
S036,SPRITE 500 ML NR,2.0,2022-01-05,5,2.0
192,CLOTRIMAZOL CREMA VAGINAL EURODERM,1.0,2022-01-06,5,1.0
212,CINITAPRIDA COMPRIMIDOS 1 MG 23 PZ,1.0,2022-01-06,5,1.0
402,IBUPROFENO TABLETAS 400 MG 45 PCS DOLPROFEN,1.0,2022-01-06,5,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-01-06,5,3.0
471,LOSARTÁN TABLETAS 50 MG 30 PZ,12.0,2022-01-06,5,12.0
522,MAGALDRATO  DIMETICONA GEL 1G 8G  CON 250ML GRALOXEN,2.0,2022-01-06,5,2.0
524,MAGALDRATO  DIMETICONA GEL C 10 SOBRES GALAVER,1.0,2022-01-06,5,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,2.0,2022-01-06,5,2.0
586,OMEPRAZOL CAPSULAS 20 MG 120 PZ ALBOZ,1.0,2022-01-06,5,1.0
592,OMEPRAZOL CAPSULAS 20 MG 060 PZ ALBOZ,1.0,2022-01-06,5,1.0
599,PARACETAMOL TABLETAS 750 MG 10 PZ PORTEM,6.0,2022-01-06,5,6.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-01-06,5,1.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,1.0,2022-01-06,5,1.0
893,CUBRE BOCA TRICAPA PLISADO TERMOSELLADO,20.0,2022-01-06,5,20.0
9531,MAXI B GS  COMPLEJO B  GINSENG  MULTIVITAMÍNICO  VITAMINAS CÁPSULAS 570 MG 30 PZ ,1.0,2022-01-06,5,1.0
9796,BIOGRICIN VITAMINA C,1.0,2022-01-06,5,1.0
S009,AGUA CIEL 600 ML,6.0,2022-01-06,5,6.0
S014,COCACOLA 355 ML NRP,2.0,2022-01-06,5,2.0
S036,SPRITE 500 ML NR,1.0,2022-01-06,5,1.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-01-06,5,1.0
192,CLOTRIMAZOL CREMA VAGINAL EURODERM,1.0,2022-01-07,5,1.0
400,ISOCONAZOL TUBO 20 GR 1 GR  100 GR ANDRONAZOL,1.0,2022-01-07,5,1.0
412,JERINGA INSULINA 100 UNIDADES PLÁSTICO DESECHABLE,5.0,2022-01-07,5,5.0
47,AMOXICILINA  ÁCIDO CLAVULÁNICO 08 HR SUSPENSIÓN 250 MG CLAMOXIN,2.0,2022-01-07,5,2.0
471,LOSARTÁN TABLETAS 50 MG 30 PZ,1.0,2022-01-07,5,1.0
49,AMOXICILINA  ÁCIDO CLAVULÁNICO 08 HR TABLETAS 500 MG VALCLAN,4.0,2022-01-07,5,4.0
522,MAGALDRATO  DIMETICONA GEL 1G 8G  CON 250ML GRALOXEN,1.0,2022-01-07,5,1.0
524,MAGALDRATO  DIMETICONA GEL C 10 SOBRES GALAVER,1.0,2022-01-07,5,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,2.0,2022-01-07,5,2.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,1.0,2022-01-07,5,1.0
572,NEOMICINA  RETINOL TUBO 28GR,1.0,2022-01-07,5,1.0
592,OMEPRAZOL CAPSULAS 20 MG 060 PZ ALBOZ,1.0,2022-01-07,5,1.0
599,PARACETAMOL TABLETAS 750 MG 10 PZ PORTEM,3.0,2022-01-07,5,3.0
707,ELECTROLITOS ORALES SABOR NARANJAMANDARINA 500 ML SOLURAL,1.0,2022-01-07,5,1.0
710,POLIVIDONA BAÑO COLOIDE 1 SOBRE 90 G BAÑO COLOIDE,1.0,2022-01-07,5,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-01-07,5,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,2.0,2022-01-07,5,2.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,3.0,2022-01-07,5,3.0
893,CUBRE BOCA TRICAPA PLISADO TERMOSELLADO,60.0,2022-01-07,5,60.0
S009,AGUA CIEL 600 ML,7.0,2022-01-07,5,7.0
S014,COCACOLA 355 ML NRP,4.0,2022-01-07,5,4.0
S036,SPRITE 500 ML NR,1.0,2022-01-07,5,1.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-01-07,5,1.0
150,CEFACLOR SUSPENSIÓN 250 MG CEFLACID,1.0,2022-01-08,5,1.0
229,DEXAMETASONA  NEOMICINA GOTAS OFTÁLMICAS CON 5ML 1035MG GOTADEX,1.0,2022-01-08,5,1.0
290,DESLORATADINA TABLETAS 5 MG 10 PZ BENNET,1.0,2022-01-08,5,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,4.0,2022-01-08,5,4.0
412,JERINGA INSULINA 100 UNIDADES PLÁSTICO DESECHABLE,11.0,2022-01-08,5,11.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-08,5,1.0
471,LOSARTÁN TABLETAS 50 MG 30 PZ,1.0,2022-01-08,5,1.0
486,CLORURO DE BENZALCONIO 40 ML 0133 G MERTODOL BLANCO,1.0,2022-01-08,5,1.0
522,MAGALDRATO  DIMETICONA GEL 1G 8G  CON 250ML GRALOXEN,2.0,2022-01-08,5,2.0
534,LEVOFLOXACINO TABLETAS DE 500MG 7 PZ SIBOFIX,1.0,2022-01-08,5,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,1.0,2022-01-08,5,1.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,1.0,2022-01-08,5,1.0
586,OMEPRAZOL CAPSULAS 20 MG 120 PZ ALBOZ,1.0,2022-01-08,5,1.0
599,PARACETAMOL TABLETAS 750 MG 10 PZ PORTEM,3.0,2022-01-08,5,3.0
707,ELECTROLITOS ORALES SABOR NARANJAMANDARINA 500 ML SOLURAL,1.0,2022-01-08,5,1.0
731,VENDA ELÁSTICA 10 CM X 5 M,2.0,2022-01-08,5,2.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,17.0,2022-01-08,5,5.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,8.0,2022-01-08,5,2.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,8.0,2022-01-08,5,2.0
81,AMOXICILINA  ÁCIDO CLAVULÁNICO 12 HR SUSPENSIÓN JUNIOR 400 MG 5ML VALCLAN,2.0,2022-01-08,5,2.0
82,AMOXICILINA  ACIDO CLAVULANICO 12 HR TABLETAS 875 MG 10 PZ VALCLAN,2.0,2022-01-08,5,2.0
827,GEL ANTIBACTERIAL  DE 60 ML,1.0,2022-01-08,5,1.0
893,CUBRE BOCA TRICAPA PLISADO TERMOSELLADO,37.0,2022-01-08,5,37.0
9078,COLÁGENO HIDROLIZADO NARANJA  VITAMINA E  EXTRACTO  OMEGA 369  HIERRO  CALCIO 1100 KG,1.0,2022-01-08,5,1.0
9128,ARANCLEAN  ARANDANO 20 ML  GOTAS OFTALMICAS ,1.0,2022-01-08,5,1.0
9561,QUERYABA  EXTRACTO DE GUAYABA 30 TABLETAS DE 500 MG ,1.0,2022-01-08,5,1.0
9709,URBA CREAM DTX  GLICERINA  VITAMINA E  ALANTOINA TUBO 150MG ,1.0,2022-01-08,5,1.0
S009,AGUA CIEL 600 ML,6.0,2022-01-08,5,6.0
S014,COCACOLA 355 ML NRP,2.0,2022-01-08,5,2.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-01-08,5,1.0
S036,SPRITE 500 ML NR,1.0,2022-01-08,5,1.0
13,ACEITE DE OLIVO  ACEITE MINERAL FRASCO 60 ML,1.0,2022-01-09,5,1.0
176,CLINDAMICINA CAPSULAS 300 MG 16 PZ INDACIL,1.0,2022-01-09,5,1.0
192,CLOTRIMAZOL CREMA VAGINAL EURODERM,1.0,2022-01-09,5,1.0
35,AMBROXOL  CLENBUTEROL GOTAS 20ML (750 MG05 MG) OXOLVAN C,1.0,2022-01-09,5,1.0
471,LOSARTÁN TABLETAS 50 MG 30 PZ,1.0,2022-01-09,5,1.0
48,AMOXICILINA  ÁCIDO CLAVULÁNICO 08 HR SUSPENSIÓN 125 MG GIMACLAV,1.0,2022-01-09,5,1.0
494,HIOSCINA  METAMIZOL SOLUCIÓN INYECTABLE 20 MG  25 G PASMODIL,1.0,2022-01-09,5,1.0
522,MAGALDRATO  DIMETICONA GEL 1G 8G  CON 250ML GRALOXEN,1.0,2022-01-09,5,1.0
553,NAPROXENO TABLETAS 500 MG 10 PCS BRUPOXEN,1.0,2022-01-09,5,1.0
599,PARACETAMOL TABLETAS 750 MG 10 PZ PORTEM,1.0,2022-01-09,5,1.0
67,BUTILHIOSCINA  IBUPROFENO TABLETAS 20 MG 400 MG 10 PZ ESPADIVA,1.0,2022-01-09,5,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,8.0,2022-01-09,5,2.0
893,CUBRE BOCA TRICAPA PLISADO TERMOSELLADO,52.0,2022-01-09,5,52.0
9062,VITREX D VITAMINAS  MINERALES  ANTIOXIDANTES 30 CÁPSULAS  1145 G,1.0,2022-01-09,5,1.0
9285,BACAOVIT ELIXIR  ACEITE DE HÍGADO DE BACALAO  VITAMINAS  MINERALES 340 ML ,1.0,2022-01-09,5,1.0
9634,CARAMELO MIEL CON PROPOLEO Y PASIFLORA,1.0,2022-01-09,5,1.0
9739,REVITARE  VITAMINA E 30 CÁPSULAS 400 MG ,1.0,2022-01-09,5,1.0
9778,MIEL DE AGAVE,1.0,2022-01-09,5,1.0
S009,AGUA CIEL 600 ML,5.0,2022-01-09,5,5.0
S014,COCACOLA 355 ML NRP,3.0,2022-01-09,5,3.0
S029,FANTA NARANJA 500ML,1.0,2022-01-09,5,1.0
101,BETAMETASONA SUSPENSIÓN INYECTABLE DISONS DEX,10.0,2022-01-10,5,4.0
157,CEFALEXINA TABLETAS 500 MG 12 PZ CEFALVER,4.0,2022-01-10,5,4.0
176,CLINDAMICINA CAPSULAS 300 MG 16 PZ INDACIL,1.0,2022-01-10,5,1.0
191,CLOTRIMAZOL CREMA 30 GR,1.0,2022-01-10,5,1.0
192,CLOTRIMAZOL CREMA VAGINAL EURODERM,1.0,2022-01-10,5,1.0
290,DESLORATADINA TABLETAS 5 MG 10 PZ BENNET,1.0,2022-01-10,5,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,2.0,2022-01-10,5,2.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,1.0,2022-01-10,5,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,7.0,2022-01-10,5,7.0
465,AMBROXOL  LORATADINA SOLUCION 600 MG  100 MG 120 ML LOVARINEX,1.0,2022-01-10,5,1.0
47,AMOXICILINA  ÁCIDO CLAVULÁNICO 08 HR SUSPENSIÓN 250 MG CLAMOXIN,2.0,2022-01-10,5,2.0
471,LOSARTÁN TABLETAS 50 MG 30 PZ,12.0,2022-01-10,5,12.0
49,AMOXICILINA  ÁCIDO CLAVULÁNICO 08 HR TABLETAS 500 MG VALCLAN,2.0,2022-01-10,5,2.0
534,LEVOFLOXACINO TABLETAS DE 500MG 7 PZ SIBOFIX,1.0,2022-01-10,5,1.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,2.0,2022-01-10,5,2.0
586,OMEPRAZOL CAPSULAS 20 MG 120 PZ ALBOZ,3.0,2022-01-10,5,3.0
599,PARACETAMOL TABLETAS 750 MG 10 PZ PORTEM,2.0,2022-01-10,5,2.0
605,PENTOXIFILINA TABLETAS 400 MG 30 PZ DUPLAT,1.0,2022-01-10,5,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,2.0,2022-01-10,5,2.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-01-10,5,1.0
779,ELECTROLITOS ORALES SABOR LIMA LIMON,127.0,2022-01-10,5,7.0
827,GEL ANTIBACTERIAL  DE 60 ML,1.0,2022-01-10,5,1.0
893,CUBRE BOCA TRICAPA PLISADO TERMOSELLADO,20.0,2022-01-10,5,20.0
9033,COLÁGENO HIDROLIZADO MANZANA VITAMINA E  EXTRACTO  OMEGA 369  HIERRO  CALCIO 1100 KG ,1.0,2022-01-10,5,1.0
9118,BIO RELAX  VALERIANA  PASIFLORA  TILA 30 CÁPSULAS DE 500 MG CU,1.0,2022-01-10,5,1.0
9160,CHICLES CAFÉ  GOMA BASE  5,1.0,2022-01-10,5,1.0
9290,EUCALIN KID´S JARABE INFANTIL  PROPÓLEO  GORDOLOBO  EXTRACTO DE BUGAMBILIA  EUCALIPTO 240 ML,1.0,2022-01-10,5,1.0
9334,FIBRA XOTZIL DZ  SALVADO DE TRIGO  PROTEÍNA DE SOYA  FRUCTOSA  SABOR DURAZNO 620 GR ,1.0,2022-01-10,5,1.0
9487,MONARFIBER SALVADO DE TRIGO  LINAZA POLVO,1.0,2022-01-10,5,1.0
9707,URBA TOXES  JARABE DE MAÍZ  MIEL DE ABEJA  MENTOL  EUCALIPTO  PROPÓLEO  EQUINÁCEA  GORDOLOBO  CEBOLLA  AJO  LIMÓN  SAUCO  BENZONATO DE SODIO JARABE 240 ML,1.0,2022-01-10,5,1.0
9780,COMPRIMIDOS EFERVESCENTES C10 OXITALC2G,1.0,2022-01-10,5,1.0
9783,SUPRA CELL COLAGENO GRANADA Y ZARZAMORA,1.0,2022-01-10,5,1.0
S009,AGUA CIEL 600 ML,7.0,2022-01-10,5,7.0
S014,COCACOLA 355 ML NRP,5.0,2022-01-10,5,5.0
S029,FANTA NARANJA 500ML,1.0,2022-01-10,5,1.0
S036,SPRITE 500 ML NR,2.0,2022-01-10,5,2.0
101,BETAMETASONA SUSPENSIÓN INYECTABLE DISONS DEX,2.0,2022-01-11,5,2.0
157,CEFALEXINA TABLETAS 500 MG 12 PZ CEFALVER,2.0,2022-01-11,5,2.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-11,5,1.0
471,LOSARTÁN TABLETAS 50 MG 30 PZ,2.0,2022-01-11,5,2.0
522,MAGALDRATO  DIMETICONA GEL 1G 8G  CON 250ML GRALOXEN,1.0,2022-01-11,5,1.0
524,MAGALDRATO  DIMETICONA GEL C 10 SOBRES GALAVER,1.0,2022-01-11,5,1.0
534,LEVOFLOXACINO TABLETAS DE 500MG 7 PZ SIBOFIX,2.0,2022-01-11,5,2.0
54,AMOXICILINA CAPSULAS 500 MG 12 PZ DIMOPEN,7.0,2022-01-11,5,7.0
599,PARACETAMOL TABLETAS 750 MG 10 PZ PORTEM,4.0,2022-01-11,5,4.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,1.0,2022-01-11,5,1.0
84,QUINFAMIDA  ALBENDAZOL TABLETAS 2 PCS FARMIVER,1.0,2022-01-11,5,1.0
893,CUBRE BOCA TRICAPA PLISADO TERMOSELLADO,11.0,2022-01-11,5,11.0
9033,COLÁGENO HIDROLIZADO MANZANA VITAMINA E  EXTRACTO  OMEGA 369  HIERRO  CALCIO 1100 KG ,1.0,2022-01-11,5,1.0
