CodigoArticulo,DescripcionArticulo,TotalVendido,FechaVenta,Sucursal,InventarioMovimiento
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-03,34,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-01-03,34,3.0
715,SUBSALICILATO DE BISMUTO TABLETAS MASTICABLES (262 MG) 24 PZ ITAMOL,1.0,2022-01-03,34,1.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,1.0,2022-01-03,34,1.0
82,AMOXICILINA  ACIDO CLAVULANICO 12 HR TABLETAS 875 MG 10 PZ VALCLAN,3.0,2022-01-03,34,3.0
9488,HORNYSEX,2.0,2022-01-03,34,2.0
9739,REVITARE  VITAMINA E 30 CÁPSULAS 400 MG ,1.0,2022-01-03,34,1.0
9789,DIBENEL MAX  CAPSULAS C30 DE 135G CU,1.0,2022-01-03,34,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,6.0,2022-01-04,34,6.0
263,DICLOFENAC  PARACETAMOL TABLETAS 10 PZ TOFEL,1.0,2022-01-04,34,1.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,3.0,2022-01-04,34,3.0
485,MELOXICAM TABLETAS 15 MG 10 PCS AURICAM,1.0,2022-01-04,34,1.0
656,PREGABALINA CAPSULAS 075 MG 28 PZ,1.0,2022-01-04,34,1.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,5.0,2022-01-04,34,5.0
9786,URBADOL  GEL 80 GR,1.0,2022-01-04,34,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,4.0,2022-01-05,34,4.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,5.0,2022-01-05,34,5.0
656,PREGABALINA CAPSULAS 075 MG 28 PZ,1.0,2022-01-05,34,1.0
731,VENDA ELÁSTICA 10 CM X 5 M,1.0,2022-01-05,34,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,27.0,2022-01-05,34,3.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-01-05,34,1.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,3.0,2022-01-05,34,3.0
82,AMOXICILINA  ACIDO CLAVULANICO 12 HR TABLETAS 875 MG 10 PZ VALCLAN,1.0,2022-01-05,34,1.0
9779,VITAMINA C 100 MGC20,1.0,2022-01-05,34,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,1.0,2022-01-06,34,1.0
351,GLIBENCLAMIDA TABLETAS 5 MG 50 PZ REGLUSAN,1.0,2022-01-06,34,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-06,34,1.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,1.0,2022-01-06,34,1.0
82,AMOXICILINA  ACIDO CLAVULANICO 12 HR TABLETAS 875 MG 10 PZ VALCLAN,6.0,2022-01-06,34,6.0
9488,HORNYSEX,1.0,2022-01-06,34,1.0
C0044,KIT DE PRUEBA DE ANTICUERPOS COVID19 (SARSCOV2),1.0,2022-01-06,34,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,1.0,2022-01-07,34,1.0
351,GLIBENCLAMIDA TABLETAS 5 MG 50 PZ REGLUSAN,12.0,2022-01-07,34,3.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,2.0,2022-01-07,34,2.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-07,34,1.0
455,LORATADINA  AMBROXOL TABLETAS 30 MG 10 PZ CLIONAXOL,1.0,2022-01-07,34,1.0
502,METOCLOPRAMIDA TABLETAS 10 MG 20 PCS,1.0,2022-01-07,34,1.0
734,VENDA ELÁSTICA 15 CM X 5 M,2.0,2022-01-07,34,2.0
771,ELECTROLITOS ORALES SABOR MANZANA,8.0,2022-01-07,34,2.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-01-07,34,1.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,6.0,2022-01-07,34,6.0
82,AMOXICILINA  ACIDO CLAVULANICO 12 HR TABLETAS 875 MG 10 PZ VALCLAN,2.0,2022-01-07,34,2.0
9106,"BIODERM  HAMAMELIS  VITAMINA  A, E  OXIDO DE ZINC TUBO CON 35 G  CREMA PARA BEBE ",1.0,2022-01-07,34,1.0
9465,EUCALIN  PROPÓLEO  GORDOLOBO  SAUCO  EUCALIPTO  MIRRA  MENTOL AGAVE JARABE 250 ML ,3.0,2022-01-07,34,3.0
9487,MONARFIBER SALVADO DE TRIGO  LINAZA POLVO,1.0,2022-01-07,34,1.0
224,DEXTROMETORFANO  GUAIFENESINA JARABE INFANTIL 120 ML DEBEQUIN C,1.0,2022-01-08,34,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,5.0,2022-01-08,34,5.0
263,DICLOFENAC  PARACETAMOL TABLETAS 10 PZ TOFEL,1.0,2022-01-08,34,1.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-08,34,1.0
615,PREDNISONA TABLETAS 05 MG 20 PCS NORAPRED,1.0,2022-01-08,34,1.0
631,ESOMEPRAZOL 14 TAB 40 MG,1.0,2022-01-08,34,1.0
731,VENDA ELÁSTICA 10 CM X 5 M,2.0,2022-01-08,34,2.0
771,ELECTROLITOS ORALES SABOR MANZANA,8.0,2022-01-08,34,2.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-01-08,34,1.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,1.0,2022-01-08,34,1.0
896,MYCROBACTER SOLUCION  120 ML,1.0,2022-01-08,34,1.0
9160,CHICLES CAFÉ  GOMA BASE  5,3.0,2022-01-08,34,3.0
9162,CHICLES FLAVONO  GOMA BASE  TÉ VERDE 5 ,1.0,2022-01-08,34,1.0
9261,DEPREX  ST JOHNS WORT  TÉ VERDE  GUARANÁ 30 CÁPSULAS  500 MG CU ,1.0,2022-01-08,34,1.0
9779,VITAMINA C 100 MGC20,4.0,2022-01-08,34,4.0
617,CONDONES PUCC,1.0,2022-01-09,34,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-01-09,34,1.0
9038,COLÁGENO HIDROLIZADO SABOR JAMAICA 1100 KG VITAMINA E  EXTRACTO  HIERRO  OMEGA 369  CALCIO,1.0,2022-01-09,34,1.0
9160,CHICLES CAFÉ  GOMA BASE  5,2.0,2022-01-09,34,2.0
9162,CHICLES FLAVONO  GOMA BASE  TÉ VERDE 5 ,1.0,2022-01-09,34,1.0
9488,HORNYSEX,2.0,2022-01-09,34,2.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,3.0,2022-01-10,34,3.0
311,FLUCONAZOL CAPSULA 150 MG 1 PZ ONGICIL,5.0,2022-01-10,34,5.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,2.0,2022-01-10,34,2.0
555,NITAZOXANIDA TABLETAS 500 MG 6 PCS,1.0,2022-01-10,34,1.0
617,CONDONES PUCC,2.0,2022-01-10,34,2.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,1.0,2022-01-10,34,1.0
9074,BIOFLX  CONDOITRINA  GLUCOSAMINA  MSM 60 COMPRIMIDOS 500MG ,1.0,2022-01-10,34,1.0
9213,GLUOART  CALCIO  GLUCOSAMINA  CONDOITRINA CAPSULAS ,1.0,2022-01-10,34,1.0
9487,MONARFIBER SALVADO DE TRIGO  LINAZA POLVO,2.0,2022-01-10,34,2.0
9779,VITAMINA C 100 MGC20,2.0,2022-01-10,34,2.0
9786,URBADOL  GEL 80 GR,1.0,2022-01-10,34,1.0
C0044,KIT DE PRUEBA DE ANTICUERPOS COVID19 (SARSCOV2),1.0,2022-01-10,34,1.0
18,AMLODIPINO TABLETAS 5 MG 30 PZ,2.0,2022-01-11,34,2.0
228,DEXAMETASONA  NEOMICINA  FENILEFRINA GOTERO NASAL 15 ML,1.0,2022-01-11,34,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,15.0,2022-01-11,34,15.0
267,CEFIXIMA CÁPSULAS 400 MG 3 PZ BENEVENTOL,2.0,2022-01-11,34,2.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-11,34,1.0
470,LOSARTÁN  HIDROCLOROTIAZIDA TABLETA 50 MG 30 PZ,1.0,2022-01-11,34,1.0
502,METOCLOPRAMIDA TABLETAS 10 MG 20 PCS,1.0,2022-01-11,34,1.0
555,NITAZOXANIDA TABLETAS 500 MG 6 PCS,1.0,2022-01-11,34,1.0
683,TELA ADHESIVA 1 ROLLO 125 CM X 100 CM,1.0,2022-01-11,34,1.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,5.0,2022-01-11,34,5.0
82,AMOXICILINA  ACIDO CLAVULANICO 12 HR TABLETAS 875 MG 10 PZ VALCLAN,2.0,2022-01-11,34,2.0
9162,CHICLES FLAVONO  GOMA BASE  TÉ VERDE 5 ,1.0,2022-01-11,34,1.0
9778,MIEL DE AGAVE,1.0,2022-01-11,34,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,1.0,2022-01-12,34,1.0
322,FUROSEMIDA TABLETAS 40 MG 20 PZ DIURMESSEL,2.0,2022-01-12,34,2.0
351,GLIBENCLAMIDA TABLETAS 5 MG 50 PZ REGLUSAN,5.0,2022-01-12,34,5.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-12,34,1.0
502,METOCLOPRAMIDA TABLETAS 10 MG 20 PCS,1.0,2022-01-12,34,1.0
732,CLORURO  DE METILROSANILINA SOLUCIÓN CON APLICADOR 40 ML VIOLETA DE GENCIANA,1.0,2022-01-12,34,1.0
740,TALCO DESODORANTE AMARILLO 150 G ODOLEX,1.0,2022-01-12,34,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-01-12,34,1.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-01-12,34,1.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,1.0,2022-01-12,34,1.0
9016,ACTI KROLL  ÁCIDO GLUTÁMICO  TIAMINA 100 TABLETAS DE 807 MG  SUPLEMENTO ALIMENTICIO,1.0,2022-01-12,34,1.0
9111,COLÁGENO HIDROLIZADO  VITAMINA C 60 TABLETAS  700 MG CU,1.0,2022-01-12,34,1.0
9213,GLUOART  CALCIO  GLUCOSAMINA  CONDOITRINA CAPSULAS ,1.0,2022-01-12,34,1.0
9487,MONARFIBER SALVADO DE TRIGO  LINAZA POLVO,1.0,2022-01-12,34,1.0
9651,BIOXILINA  CITRICOS  RETINOL  VITAMINA A 35 G CREMA ,1.0,2022-01-12,34,1.0
9791,SUPRA  ACIDO HIALURONICO AOX FRUTOS ROJOS  11 KG,2.0,2022-01-12,34,2.0
18,AMLODIPINO TABLETAS 5 MG 30 PZ,1.0,2022-01-13,34,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,3.0,2022-01-13,34,3.0
263,DICLOFENAC  PARACETAMOL TABLETAS 10 PZ TOFEL,2.0,2022-01-13,34,2.0
322,FUROSEMIDA TABLETAS 40 MG 20 PZ DIURMESSEL,1.0,2022-01-13,34,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,8.0,2022-01-13,34,8.0
487,LIDOCAÍNA  HIDROCORTISONA SUPOSITORIOS 50  60  400  50 MG 6 PZ,1.0,2022-01-13,34,1.0
502,METOCLOPRAMIDA TABLETAS 10 MG 20 PCS,1.0,2022-01-13,34,1.0
675,ELECTROLITOS ORALES PEDIÁTRICO SABOR FRESA 300 ML SOLURAL,1.0,2022-01-13,34,1.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,4.0,2022-01-13,34,4.0
9487,MONARFIBER SALVADO DE TRIGO  LINAZA POLVO,1.0,2022-01-13,34,1.0
9488,HORNYSEX,2.0,2022-01-13,34,2.0
9779,VITAMINA C 100 MGC20,8.0,2022-01-13,34,8.0
223,DEXTROMETORFANO  GUAIFENESINA JARABE ADULTO 120 ML DEBEQUIN C,2.0,2022-01-14,34,2.0
224,DEXTROMETORFANO  GUAIFENESINA JARABE INFANTIL 120 ML DEBEQUIN C,2.0,2022-01-14,34,2.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,10.0,2022-01-14,34,10.0
322,FUROSEMIDA TABLETAS 40 MG 20 PZ DIURMESSEL,3.0,2022-01-14,34,3.0
351,GLIBENCLAMIDA TABLETAS 5 MG 50 PZ REGLUSAN,1.0,2022-01-14,34,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,4.0,2022-01-14,34,4.0
485,MELOXICAM TABLETAS 15 MG 10 PCS AURICAM,1.0,2022-01-14,34,1.0
502,METOCLOPRAMIDA TABLETAS 10 MG 20 PCS,1.0,2022-01-14,34,1.0
615,PREDNISONA TABLETAS 05 MG 20 PCS NORAPRED,1.0,2022-01-14,34,1.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,4.0,2022-01-14,34,4.0
780,YODOPOVIDONA 120 ML (ESPUMA) ROYDONAE,1.0,2022-01-14,34,1.0
82,AMOXICILINA  ACIDO CLAVULANICO 12 HR TABLETAS 875 MG 10 PZ VALCLAN,1.0,2022-01-14,34,1.0
9032,COLÁGENO HIDROLIZADO BLUE BERRY VITAMINA E  EXTRACTO  OMEGA 369  HIERRO 1100 KG,1.0,2022-01-14,34,1.0
9074,BIOFLX  CONDOITRINA  GLUCOSAMINA  MSM 60 COMPRIMIDOS 500MG ,1.0,2022-01-14,34,1.0
9162,CHICLES FLAVONO  GOMA BASE  TÉ VERDE 5 ,1.0,2022-01-14,34,1.0
9171,TESTALIN K  ANTI PIOJOS 125 ML SHAMPOO  INCLUYE PEINE,1.0,2022-01-14,34,1.0
9213,GLUOART  CALCIO  GLUCOSAMINA  CONDOITRINA CAPSULAS ,1.0,2022-01-14,34,1.0
9487,MONARFIBER SALVADO DE TRIGO  LINAZA POLVO,3.0,2022-01-14,34,3.0
9488,HORNYSEX,1.0,2022-01-14,34,1.0
9779,VITAMINA C 100 MGC20,8.0,2022-01-14,34,8.0
9803,MONAR PRESS,1.0,2022-01-14,34,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,6.0,2022-01-15,34,6.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-15,34,1.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,3.0,2022-01-15,34,3.0
683,TELA ADHESIVA 1 ROLLO 125 CM X 100 CM,1.0,2022-01-15,34,1.0
731,VENDA ELÁSTICA 10 CM X 5 M,2.0,2022-01-15,34,2.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-01-15,34,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-01-15,34,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-01-15,34,1.0
9487,MONARFIBER SALVADO DE TRIGO  LINAZA POLVO,1.0,2022-01-15,34,1.0
9779,VITAMINA C 100 MGC20,6.0,2022-01-15,34,6.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,6.0,2022-01-16,34,6.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,2.0,2022-01-16,34,2.0
502,METOCLOPRAMIDA TABLETAS 10 MG 20 PCS,1.0,2022-01-16,34,1.0
617,CONDONES PUCC,1.0,2022-01-16,34,1.0
655,PREGABALINA CAPSULAS 075 MG 14 PZ,1.0,2022-01-16,34,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-01-16,34,1.0
82,AMOXICILINA  ACIDO CLAVULANICO 12 HR TABLETAS 875 MG 10 PZ VALCLAN,6.0,2022-01-16,34,6.0
18,AMLODIPINO TABLETAS 5 MG 30 PZ,3.0,2022-01-17,34,3.0
223,DEXTROMETORFANO  GUAIFENESINA JARABE ADULTO 120 ML DEBEQUIN C,1.0,2022-01-17,34,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,2.0,2022-01-17,34,2.0
267,CEFIXIMA CÁPSULAS 400 MG 3 PZ BENEVENTOL,2.0,2022-01-17,34,2.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-01-17,34,3.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-17,34,1.0
455,LORATADINA  AMBROXOL TABLETAS 30 MG 10 PZ CLIONAXOL,2.0,2022-01-17,34,2.0
683,TELA ADHESIVA 1 ROLLO 125 CM X 100 CM,1.0,2022-01-17,34,1.0
727,VENDA ELÁSTICA 07 CM X 5 M,1.0,2022-01-17,34,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,16.0,2022-01-17,34,4.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,9.0,2022-01-17,34,3.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-01-17,34,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,2.0,2022-01-17,34,2.0
778,ELECTROLITOS ORALES SABOR PIÑA,9.0,2022-01-17,34,3.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,3.0,2022-01-17,34,3.0
82,AMOXICILINA  ACIDO CLAVULANICO 12 HR TABLETAS 875 MG 10 PZ VALCLAN,4.0,2022-01-17,34,4.0
9171,TESTALIN K  ANTI PIOJOS 125 ML SHAMPOO  INCLUYE PEINE,1.0,2022-01-17,34,1.0
9481,MONAR CALM  7 AZAHARES  LÚPULO  PASIFLORA  VALERIANA  TILA  TUMBAVAQUERO CAPSULAS 500 MG 36 PZ ,1.0,2022-01-17,34,1.0
9486,MONAR VISION  LUTEÍNA  AMARANTO  EUFRASIA 60 TABLETAS 850 MG ,1.0,2022-01-17,34,1.0
9488,HORNYSEX,1.0,2022-01-17,34,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,1.0,2022-01-18,34,1.0
252,DIMENHIDRINATO CÁPSULAS 50 MG 12 PZ DIMICAPS,1.0,2022-01-18,34,1.0
485,MELOXICAM TABLETAS 15 MG 10 PCS AURICAM,1.0,2022-01-18,34,1.0
502,METOCLOPRAMIDA TABLETAS 10 MG 20 PCS,3.0,2022-01-18,34,3.0
683,TELA ADHESIVA 1 ROLLO 125 CM X 100 CM,1.0,2022-01-18,34,1.0
82,AMOXICILINA  ACIDO CLAVULANICO 12 HR TABLETAS 875 MG 10 PZ VALCLAN,2.0,2022-01-18,34,2.0
896,MYCROBACTER SOLUCION  120 ML,1.0,2022-01-18,34,1.0
91,AMBROXOL  LEVODROPROPIZINA SOLUCIÓN 300MG  600MG DIZOLVINFLUX,1.0,2022-01-18,34,1.0
9803,MONAR PRESS,1.0,2022-01-18,34,1.0
105,BICARBONATO DE SODIO PURO 100 GR,1.0,2022-01-19,34,1.0
223,DEXTROMETORFANO  GUAIFENESINA JARABE ADULTO 120 ML DEBEQUIN C,1.0,2022-01-19,34,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,5.0,2022-01-19,34,5.0
407,JERINGA 10 ML NEGRA PLÁSTICO DESECHABLE,9.0,2022-01-19,34,9.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-01-19,34,3.0
712,SUBSALICILATO DE BISMUTO SUSPENSIÓN FRASCO 120 ML (1750 G) SIPAROX,1.0,2022-01-19,34,1.0
727,VENDA ELÁSTICA 07 CM X 5 M,4.0,2022-01-19,34,4.0
728,VENDA ELÁSTICA 30 CM X 5 M,1.0,2022-01-19,34,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,8.0,2022-01-19,34,2.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-01-19,34,1.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,6.0,2022-01-19,34,6.0
9487,MONARFIBER SALVADO DE TRIGO  LINAZA POLVO,1.0,2022-01-19,34,1.0
407,JERINGA 10 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-01-20,34,3.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,4.0,2022-01-20,34,4.0
470,LOSARTÁN  HIDROCLOROTIAZIDA TABLETA 50 MG 30 PZ,6.0,2022-01-20,34,6.0
502,METOCLOPRAMIDA TABLETAS 10 MG 20 PCS,1.0,2022-01-20,34,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,28.0,2022-01-20,34,4.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,1.0,2022-01-20,34,1.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,6.0,2022-01-20,34,6.0
795,VASELINA BLANCA 60G,2.0,2022-01-20,34,2.0
9212,BIG COMPLEX ÁCIDO GLUTÁMICO  JALEA REAL  VITAMINAS  OMEGA 3 240 ML JARABE,1.0,2022-01-20,34,1.0
9487,MONARFIBER SALVADO DE TRIGO  LINAZA POLVO,2.0,2022-01-20,34,2.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,10.0,2022-01-21,34,10.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-21,34,1.0
502,METOCLOPRAMIDA TABLETAS 10 MG 20 PCS,2.0,2022-01-21,34,2.0
771,ELECTROLITOS ORALES SABOR MANZANA,8.0,2022-01-21,34,2.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,9.0,2022-01-21,34,3.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,64.0,2022-01-21,34,4.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,2.0,2022-01-21,34,2.0
82,AMOXICILINA  ACIDO CLAVULANICO 12 HR TABLETAS 875 MG 10 PZ VALCLAN,2.0,2022-01-21,34,2.0
896,MYCROBACTER SOLUCION  120 ML,1.0,2022-01-21,34,1.0
9031,COLÁGENO HIDROLIZADO UVA   VITAMINA E  EXTRACTO  OMEGA 369  HIERRO  CALCIO SABOR UVA 1100 KG ,1.0,2022-01-21,34,1.0
9072,GLUTAMAX GOLD  OMEGA 3  TIROSINA  METIONINA  ÁCIDO GLUTÁMICO  COMPLEJO B  VITAMINA C 60 TABLETAS  066 G CU ,1.0,2022-01-21,34,1.0
9488,HORNYSEX,1.0,2022-01-21,34,1.0
224,DEXTROMETORFANO  GUAIFENESINA JARABE INFANTIL 120 ML DEBEQUIN C,1.0,2022-01-22,34,1.0
322,FUROSEMIDA TABLETAS 40 MG 20 PZ DIURMESSEL,1.0,2022-01-22,34,1.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-22,34,1.0
615,PREDNISONA TABLETAS 05 MG 20 PCS NORAPRED,1.0,2022-01-22,34,1.0
617,CONDONES PUCC,1.0,2022-01-22,34,1.0
728,VENDA ELÁSTICA 30 CM X 5 M,1.0,2022-01-22,34,1.0
731,VENDA ELÁSTICA 10 CM X 5 M,1.0,2022-01-22,34,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-01-22,34,1.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,1.0,2022-01-22,34,1.0
782,ACEITE PARA BEBÉ 60ML,1.0,2022-01-22,34,1.0
9160,CHICLES CAFÉ  GOMA BASE  5,1.0,2022-01-22,34,1.0
9168,DIBENEL  VITAMINAS  ANTIOXIDANTES  MINERALES  OMEGA 3 30 CÁPSULAS DE 094 G CU,1.0,2022-01-22,34,1.0
234,DICLOFENACO TABLETAS 100 MG 20 PZ NEDICLON,4.0,2022-01-23,34,4.0
438,KETOROLACO SUBLINGUAL TABLETAS 30 G 6 PZ MAVIDOL SL,1.0,2022-01-23,34,1.0
502,METOCLOPRAMIDA TABLETAS 10 MG 20 PCS,4.0,2022-01-23,34,4.0
78,AMANTADINA  CLORFENIRAMINA  PARACETAMOL TABLETAS 15 PZ ROSELT,1.0,2022-01-23,34,1.0
82,AMOXICILINA  ACIDO CLAVULANICO 12 HR TABLETAS 875 MG 10 PZ VALCLAN,3.0,2022-01-23,34,3.0
9074,BIOFLX  CONDOITRINA  GLUCOSAMINA  MSM 60 COMPRIMIDOS 500MG ,1.0,2022-01-23,34,1.0
9651,BIOXILINA  CITRICOS  RETINOL  VITAMINA A 35 G CREMA ,1.0,2022-01-23,34,1.0
18,AMLODIPINO TABLETAS 5 MG 30 PZ,2.0,2022-01-24,34,2.0
