CodigoArticulo,DescripcionArticulo,TotalVendido,FechaVenta,Sucursal,InventarioMovimiento
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-01-11,31,1.0
794,MULTIAPLICADORES ALGODÓN 100 PZ,1.0,2022-01-11,31,1.0
9786,URBADOL  GEL 80 GR,1.0,2022-01-11,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,1.0,2022-01-12,31,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-01-12,31,3.0
562,OXELADINA  AMBROXOL ADULTO SUSPENSIÓN DE 120 ML 0115 G  100 G SIRACUX,1.0,2022-01-12,31,1.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-01-12,31,1.0
9009,SALUFILA  CLOROFILA  HIERBABUENA  MENTA SOLUCIÓN 500 ML ,1.0,2022-01-12,31,1.0
461,LORATADINA  FENILEFRINA TABLETAS 30 MG  5 MG 10 PZ LARITOL D,1.0,2022-01-13,31,1.0
562,OXELADINA  AMBROXOL ADULTO SUSPENSIÓN DE 120 ML 0115 G  100 G SIRACUX,1.0,2022-01-13,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,5.0,2022-01-14,31,5.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-01-14,31,3.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-01-14,31,1.0
9796,BIOGRICIN VITAMINA C,1.0,2022-01-14,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,6.0,2022-01-15,31,6.0
9111,COLÁGENO HIDROLIZADO  VITAMINA C 60 TABLETAS  700 MG CU,2.0,2022-01-15,31,2.0
9786,URBADOL  GEL 80 GR,1.0,2022-01-15,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,5.0,2022-01-16,31,5.0
187,"CLOXINATO DE LISINA, HIOSCINA 100MG20MG INYECTABLE C3",1.0,2022-01-16,31,1.0
224,DEXTROMETORFANO  GUAIFENESINA JARABE INFANTIL 120 ML DEBEQUIN C,1.0,2022-01-16,31,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,6.0,2022-01-16,31,6.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-01-16,31,1.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,1.0,2022-01-17,31,1.0
9032,COLÁGENO HIDROLIZADO BLUE BERRY VITAMINA E  EXTRACTO  OMEGA 369  HIERRO 1100 KG,1.0,2022-01-17,31,1.0
9254,DINAMAX JUNIOR  JALEA REAL  VITAMINAS  MINERALES JARABE 250 ML ,1.0,2022-01-17,31,1.0
284,PARACETAMOL  FENILEFRINA  DEXTROMETORFANO TABLETAS 500 MG 5 MG 15 MG 10 PZ EXALVER,1.0,2022-01-18,31,1.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-01-18,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,3.0,2022-01-19,31,3.0
562,OXELADINA  AMBROXOL ADULTO SUSPENSIÓN DE 120 ML 0115 G  100 G SIRACUX,1.0,2022-01-19,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,1.0,2022-01-20,31,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-01-20,31,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-01-20,31,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,1.0,2022-01-20,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,4.0,2022-01-21,31,4.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-01-21,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,2.0,2022-01-22,31,2.0
345,GENTAMICINA AMPOLLETAS 160 MG 2 ML 5 PZ,1.0,2022-01-22,31,1.0
562,OXELADINA  AMBROXOL ADULTO SUSPENSIÓN DE 120 ML 0115 G  100 G SIRACUX,1.0,2022-01-22,31,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-01-22,31,1.0
9786,URBADOL  GEL 80 GR,1.0,2022-01-22,31,1.0
185,CLORFENAMINA TABLETAS 4 MG 20 PZ DOCSI,1.0,2022-01-23,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,8.0,2022-01-23,31,2.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,2.0,2022-01-23,31,2.0
468,LORATADINA  FENILEFRINA JARABE ADULTO 200 M G  100 MG 120 ML LARITOL D,1.0,2022-01-23,31,1.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-01-23,31,1.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-01-23,31,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-01-23,31,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,1.0,2022-01-23,31,1.0
9051,ALOE VERA DE 1LT,1.0,2022-01-23,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,1.0,2022-01-24,31,1.0
468,LORATADINA  FENILEFRINA JARABE ADULTO 200 M G  100 MG 120 ML LARITOL D,1.0,2022-01-24,31,1.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-01-24,31,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-01-24,31,1.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-01-24,31,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-01-24,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,4.0,2022-01-25,31,4.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,2.0,2022-01-25,31,2.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,2.0,2022-01-25,31,2.0
545,NAPROXENO SÓDICO TABLETAS 275 MG 20 PCS BIXEN,1.0,2022-01-25,31,1.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-01-25,31,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-01-25,31,1.0
9111,COLÁGENO HIDROLIZADO  VITAMINA C 60 TABLETAS  700 MG CU,1.0,2022-01-25,31,1.0
95,BENCILPENICILINA 1200 000 U SUSPENSIÓN INYECTABLE BENCELIN,1.0,2022-01-25,31,1.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-01-26,31,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,1.0,2022-01-26,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,2.0,2022-01-27,31,2.0
9487,MONARFIBER SALVADO DE TRIGO  LINAZA POLVO,1.0,2022-01-27,31,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,8.0,2022-01-28,31,8.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-01-28,31,1.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-01-28,31,1.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-01-28,31,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-01-28,31,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-01-28,31,1.0
578,OMEPRAZOL CAPSULAS 20 MG 007 PCS AGRIXAL,1.0,2022-01-29,31,1.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-01-29,31,1.0
16,AMLODIPINO TABLETAS 5 MG 10 PZ SISTOPRES,1.0,2022-01-30,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,2.0,2022-01-30,31,2.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-01-30,31,1.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-01-30,31,1.0
224,DEXTROMETORFANO  GUAIFENESINA JARABE INFANTIL 120 ML DEBEQUIN C,1.0,2022-01-31,31,1.0
410,JERINGA 03 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-01-31,31,1.0
412,JERINGA INSULINA 100 UNIDADES PLÁSTICO DESECHABLE,2.0,2022-01-31,31,2.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-01-31,31,1.0
9051,ALOE VERA DE 1LT,1.0,2022-01-31,31,1.0
9160,CHICLES CAFÉ  GOMA BASE  5,1.0,2022-01-31,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,1.0,2022-02-01,31,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,8.0,2022-02-01,31,8.0
578,OMEPRAZOL CAPSULAS 20 MG 007 PCS AGRIXAL,1.0,2022-02-01,31,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,2.0,2022-02-01,31,2.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-02-01,31,1.0
9031,COLÁGENO HIDROLIZADO UVA   VITAMINA E  EXTRACTO  OMEGA 369  HIERRO  CALCIO SABOR UVA 1100 KG ,1.0,2022-02-01,31,1.0
9032,COLÁGENO HIDROLIZADO BLUE BERRY VITAMINA E  EXTRACTO  OMEGA 369  HIERRO 1100 KG,1.0,2022-02-01,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,2.0,2022-02-02,31,2.0
9084,NEURO RELAX X15  VALERIANA  PASIFLORA  HIERBA DE SAN JUAN TABLETAS 60 PZ ,1.0,2022-02-02,31,1.0
9111,COLÁGENO HIDROLIZADO  VITAMINA C 60 TABLETAS  700 MG CU,1.0,2022-02-02,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,1.0,2022-02-03,31,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,6.0,2022-02-03,31,6.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-02-03,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,2.0,2022-02-04,31,2.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,2.0,2022-02-04,31,2.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-02-04,31,1.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-02-05,31,1.0
284,PARACETAMOL  FENILEFRINA  DEXTROMETORFANO TABLETAS 500 MG 5 MG 15 MG 10 PZ EXALVER,1.0,2022-02-06,31,1.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-02-06,31,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-02-06,31,1.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-02-06,31,1.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-02-06,31,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-02-06,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,1.0,2022-02-07,31,1.0
236,DICLOFENAC AMPOLLETAS 3 ML  75 MG 2 PZ VOLFENAC INYECTABLE,2.0,2022-02-07,31,2.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-07,31,1.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-02-07,31,1.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-02-07,31,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-02-07,31,1.0
782,ACEITE PARA BEBÉ 60ML,1.0,2022-02-07,31,1.0
9487,MONARFIBER SALVADO DE TRIGO  LINAZA POLVO,1.0,2022-02-07,31,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-08,31,1.0
477,MEBENDAZOL TABLETAS 100 MG 6 PZ FANCIADAZOL,1.0,2022-02-08,31,1.0
794,MULTIAPLICADORES ALGODÓN 100 PZ,1.0,2022-02-08,31,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-09,31,1.0
530,SILDENAFIL TABLETAS 050 MG 01 PCS FIGRAL,3.0,2022-02-09,31,3.0
9463,EUCALIN PROPÓLEO  GORDOLOBO  SAUCO  EUCALIPTO  MIRRA  MENTOL JARABE ADULTO 240 ML ,1.0,2022-02-09,31,1.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-02-10,31,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-02-11,31,3.0
578,OMEPRAZOL CAPSULAS 20 MG 007 PCS AGRIXAL,1.0,2022-02-11,31,1.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-02-11,31,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,2.0,2022-02-11,31,2.0
794,MULTIAPLICADORES ALGODÓN 100 PZ,1.0,2022-02-11,31,1.0
9009,SALUFILA  CLOROFILA  HIERBABUENA  MENTA SOLUCIÓN 500 ML ,1.0,2022-02-11,31,1.0
9385,HEMOFLAM  CASTAÑO DE INDIAS  HAMAMELIS  SAUCO GEL 35 GR ,1.0,2022-02-11,31,1.0
9487,MONARFIBER SALVADO DE TRIGO  LINAZA POLVO,1.0,2022-02-11,31,1.0
9634,CARAMELO MIEL CON PROPOLEO Y PASIFLORA,1.0,2022-02-12,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,3.0,2022-02-13,31,3.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,2.0,2022-02-13,31,2.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-02-13,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,1.0,2022-02-14,31,1.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,2.0,2022-02-14,31,2.0
707,ELECTROLITOS ORALES SABOR NARANJAMANDARINA 500 ML SOLURAL,1.0,2022-02-14,31,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,6.0,2022-02-15,31,6.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-02-15,31,1.0
578,OMEPRAZOL CAPSULAS 20 MG 007 PCS AGRIXAL,3.0,2022-02-16,31,3.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-02-16,31,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-02-17,31,3.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-02-17,31,1.0
9505,MACA  CAPSULAS MULTIVITAMÍNICO,1.0,2022-02-17,31,1.0
224,DEXTROMETORFANO  GUAIFENESINA JARABE INFANTIL 120 ML DEBEQUIN C,1.0,2022-02-19,31,1.0
578,OMEPRAZOL CAPSULAS 20 MG 007 PCS AGRIXAL,1.0,2022-02-19,31,1.0
772,ELECTROLITOS ORALES SABOR COCO,1.0,2022-02-19,31,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-02-19,31,1.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-02-19,31,1.0
794,MULTIAPLICADORES ALGODÓN 100 PZ,1.0,2022-02-19,31,1.0
9708,URBA SBT FORTE GARCINIA CAMBOGIA  NOPAL  ALGA ESPIRULINA  HOJA SEN  CITRUS LIMETA  60 TABLETAS DE 500 MG,1.0,2022-02-19,31,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-20,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,1.0,2022-02-21,31,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-21,31,1.0
578,OMEPRAZOL CAPSULAS 20 MG 007 PCS AGRIXAL,1.0,2022-02-21,31,1.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-02-21,31,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,3.0,2022-02-21,31,3.0
9111,COLÁGENO HIDROLIZADO  VITAMINA C 60 TABLETAS  700 MG CU,1.0,2022-02-21,31,1.0
412,JERINGA INSULINA 100 UNIDADES PLÁSTICO DESECHABLE,1.0,2022-02-22,31,1.0
420,ISOCONAZOL CREMA VAGINAL 40G ZOLMIC,1.0,2022-02-22,31,1.0
562,OXELADINA  AMBROXOL ADULTO SUSPENSIÓN DE 120 ML 0115 G  100 G SIRACUX,1.0,2022-02-22,31,1.0
585,OMEPRAZOL CAPSULAS 20 MG 028 PZ,1.0,2022-02-22,31,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-02-22,31,1.0
9788,DENFOR 600 COMPRIMIDOS C60,1.0,2022-02-22,31,1.0
178,CLONIXINATO DE LISINA TABLETAS 125 MG 10 PZ,1.0,2022-02-23,31,1.0
562,OXELADINA  AMBROXOL ADULTO SUSPENSIÓN DE 120 ML 0115 G  100 G SIRACUX,1.0,2022-02-23,31,1.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-02-23,31,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-24,31,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-02-24,31,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-02-24,31,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-02-25,31,1.0
770,ELECTROLITOS ORALES SABOR FRESA,8.0,2022-02-25,31,2.0
771,ELECTROLITOS ORALES SABOR MANZANA,8.0,2022-02-25,31,2.0
772,ELECTROLITOS ORALES SABOR COCO,8.0,2022-02-25,31,2.0
9041,TÉ DE TILA 36 G  36 SOBRES DE 1 G CU ,1.0,2022-02-25,31,1.0
9068,ARNIDOL  ÁRNICA  HAMAMELIS TUBO CON CREMA  35 G ,1.0,2022-02-26,31,1.0
9111,COLÁGENO HIDROLIZADO  VITAMINA C 60 TABLETAS  700 MG CU,1.0,2022-02-26,31,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-27,31,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-02-27,31,1.0
186,CLORFENAMINA  PARACETAMOL  CAFEÍNA TABLETAS 500 MG 10 PZ KY6,1.0,2022-02-28,31,1.0
224,DEXTROMETORFANO  GUAIFENESINA JARABE INFANTIL 120 ML DEBEQUIN C,1.0,2022-02-28,31,1.0
408,JERINGA 10 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-02-28,31,1.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-02-28,31,3.0
770,ELECTROLITOS ORALES SABOR FRESA,9.0,2022-02-28,31,3.0
772,ELECTROLITOS ORALES SABOR COCO,2.0,2022-02-28,31,2.0
773,ELECTROLITOS ORALES SABOR NARANJA MANDARINA,1.0,2022-02-28,31,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-02-28,31,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-02-28,31,1.0
776,ELECTROLITOS ORALES SABOR JAMAICA,1.0,2022-02-28,31,1.0
777,ELECTROLITOS ORALES SABOR MORA AZUL,2.0,2022-02-28,31,2.0
778,ELECTROLITOS ORALES SABOR PIÑA,2.0,2022-02-28,31,2.0
413,JERINGA 03 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-03-01,31,1.0
562,OXELADINA  AMBROXOL ADULTO SUSPENSIÓN DE 120 ML 0115 G  100 G SIRACUX,1.0,2022-03-01,31,1.0
9038,COLÁGENO HIDROLIZADO SABOR JAMAICA 1100 KG VITAMINA E  EXTRACTO  HIERRO  OMEGA 369  CALCIO,1.0,2022-03-01,31,1.0
9786,URBADOL  GEL 80 GR,1.0,2022-03-01,31,1.0
9160,CHICLES CAFÉ  GOMA BASE  5,1.0,2022-03-02,31,1.0
578,OMEPRAZOL CAPSULAS 20 MG 007 PCS AGRIXAL,1.0,2022-03-03,31,1.0
